,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,y0,y1
0,0.3937684061111604,0.5180571072654228,0.38479098915667376,0.3906258745776213,0.4469321945101796,0.4338110953976276,0.5104354177918174,0.379088186212684,0.3067694132301848,0.5380599094167134,0.4297119429396121,0.2763594210561479,0.4261427023590187,0.39974532476902,0.5724495807949301,0.4926578894511985,0.4201635797602172,0.44142144764325575,0.4275026475576802,0.4749240747799888,0.4397316767527604,0.6253936474552946,0.4759878090500401,0.2805809005435529,0.3212324986864417,0.5025689417956055,0.1995963646795036,0.4725374282914172,0.38642695809774863,0.4781650871051028,0.5690478750748716,0.439662398024634,0.4202093390465115,0.5589596536199332,0.35914734950905897,0.4408575169874737,0.4504800676764745,0.4777720935192376,0.36353329893784253,0.3715257011455592,0.3935037670636526,0.41598255055101535,0.4418387224275584,0.4028872271225156,0.42490188060444695,0.3937310179468852,0.22092870711245954,0.3774889342113231,0.4251142580568184,0.4559601923794494,0.430314510111631,0.490181789196717,0.3908715658939075,0.4866172455451326,0.44156460251213897,0.43187487801675817,0.4608296957614495,0.4188823043789061,0.48866926743267297,0.4426430057776202,0.5539747219095017,0.3827545357770724,0.3842727940483158,0.4353566312168278,0.4944941809230958,0.39068116476188736,0.3361357267920345,0.3311803389422902,0.5707202953123001,0.5133821896775335,0.4411068953273876,0.6218724908769898,0.36429280130829295,0.3899028853620615,0.33324752870329144,0.4203647220336361,0.5227794101664237,0.3575168314799133,0.5294023049424115,0.3906336357730753,0.4397364458610205,0.4680891828378138,0.4874892694500639,0.4097084214459155,0.4408273139347461,0.4163284328153879,0.3301420405422711,0.4291327853603063,0.5491037040415248,0.4113359618393058,0.5928018153219172,0.5508992208394857,0.44535606322861376,0.3764147353556663,0.3640051347262532,0.2744433230289855,0.34085509677362225,0.32938825003848915,0.4341570880623571,0.5446425271526373,-0.5172758627561505,-0.031157284471493435
1,0.4381742314472597,0.4309648785333969,0.4825796039944205,0.4741735259234716,0.5166406415079028,0.5590764362204673,0.3730866475352695,0.4588911206454388,0.4109094760736697,0.3163860366243648,0.18562773250351616,0.2661915652074594,0.3984503701831053,0.2769644093370302,0.3997805161439547,0.3874109152935343,0.35717200726352405,0.3658934927913491,0.2909182639801813,0.464803445924506,0.3611244547443723,0.4689078965073584,0.4236334277023335,0.4952911394668794,0.5098969488910141,0.3874209776770876,0.482460825714756,0.3835154598006499,0.4154190472979601,0.2685452691246317,0.5236518293983183,0.4189457179725911,0.2697023300983253,0.5803986635656881,0.4631150512752639,0.35327443288870386,0.3346987353619117,0.3796417725426348,0.37618758018147097,0.4930436129481399,0.42431680815473743,0.42554609088080103,0.3979668367341154,0.5322259138184445,0.30163559703130177,0.3570248541094207,0.3058893665011722,0.35524556359987897,0.32308854397304376,0.2664757210675495,0.4764242137648882,0.5540595303503499,0.4541319050839627,0.5435362271139252,0.5730036849411138,0.4407700664986587,0.451491467610578,0.39723398662038656,0.17997434540949112,0.463975201427177,0.30943914219828994,0.3410261613670771,0.3245699907532179,0.3730882234728617,0.5096761997432373,0.4323782969066697,0.43617336371431603,0.34531406175290325,0.4124737569224671,0.3439933257534485,0.5525990395288254,0.4361050385606255,0.2448605513772832,0.34174008696403657,0.3832882372157891,0.40777132937572,0.3822909078795712,0.3284148667690304,0.4606523799177293,0.5093368537414334,0.3272853386002672,0.4218044650670762,0.2425316784285537,0.4275670430058973,0.5840739952690103,0.3375743906231135,0.4760098312253122,0.3951195388228637,0.4932048596046869,0.3380248481783097,0.3423936220271501,0.4145125638043499,0.41529691938325297,0.35137881110138497,0.4667835818349438,0.5585432190715129,0.3904896484855801,0.37721754775496497,0.423552088858228,0.32515491133593577,-0.7835336325322181,-0.011902801020174214
2,0.6654729602863069,0.7845777690476189,0.6339251937569208,0.5963201621544266,0.8125554552229545,0.6752458299095264,0.6972946911089376,0.7465124412972863,0.6403287670960557,0.5733962482544999,0.7313660314881766,0.6805937284652666,0.6720561990015229,0.6965323411316976,0.6186731254174032,0.8079895803667894,0.7284746196758665,0.5276118944686814,0.7039748749467613,0.6731734680084067,0.6021000905497095,0.6628907887107671,0.610989809213111,0.7526090814025237,0.6702476855023101,0.6257364936471306,0.6906950334033101,0.6227081032946072,0.740652879971778,0.6756337865223416,0.5292480620156643,0.5677349991372523,0.6409222004371296,0.5610099747089725,0.6536155307413423,0.6746246840693327,0.6514759121059179,0.7266211478348169,0.6677979865992403,0.7133609474307995,0.5881311444123561,0.5585997736292986,0.7070153446630395,0.5899407992198823,0.5768911555669174,0.5581321049561648,0.695369213089157,0.5703744743015615,0.6495238170679843,0.6028031838591533,0.6899891424884464,0.7266650407037385,0.6060068972236579,0.7162275373451553,0.6575961273984149,0.5477442274016711,0.6677527850251883,0.6149832955851989,0.5804759105798923,0.6641929285469635,0.7500989427186896,0.5841049368022914,0.7700965553092844,0.4997774018911706,0.6190452500703922,0.5532860430107762,0.7559516718799397,0.6411557160378346,0.5739135013907,0.65364534521833,0.6542386838085954,0.6236132684290766,0.7676143248762923,0.689469717485864,0.7279182994166881,0.6778296915492693,0.6226730705340946,0.5848458324829593,0.6854653806555431,0.6143605090329519,0.6517216693658292,0.5712549277868388,0.5773210051683819,0.5954026092609619,0.6281905361768365,0.5594812541801103,0.6552609898173875,0.7081820638338686,0.7584190112972059,0.7420341897592246,0.6155609737548713,0.6594892560361042,0.6969440828871449,0.6139274284431592,0.7075372130743237,0.6209702679193659,0.7217352273099397,0.5051424232312722,0.6024512459762053,0.6494709757338917,1.6859081482868168,-0.006903627824118667
3,0.17776225643447094,0.17163609219847092,0.19746193725781494,0.1561222179592936,0.1718228509945855,0.20009508699213235,0.22732369203973266,0.21356994257218584,0.15140640029844046,0.18814233778644648,0.19738234574609234,0.16733615481300004,0.12672979036054693,0.12971086657564396,0.16913091234286776,0.2226433540948788,0.11223183739682338,0.16410142792291338,0.22434891658868705,0.18531810878682425,0.09970302920950316,0.2077012312740873,0.12799662022956768,0.11376312532525384,0.16860407987595902,0.18546647072753614,0.13484147646155212,0.1696434441075976,0.19798612625706016,0.27149415652028697,0.14696975263274673,0.1383411545154668,0.1549676354685961,0.07776058826213825,0.08167972170138399,0.17491779275758176,0.20228902038461255,0.17239605525592375,0.09885213011853553,0.1608261175589945,0.1867892360792696,0.14932410701572424,0.12992116679960666,0.2211846008733827,0.14262121333698274,0.14187919526802034,0.17724333240624712,0.17166200993163774,0.17062988124896447,0.1982880259732651,0.18980708206347027,0.21304837552441505,0.14851685449866414,0.14327090217303892,0.1984743068172975,0.1933700770594294,0.1341981826838412,0.1831554032331832,0.059618414061951584,0.15992737652465594,0.13996368329872352,0.15925972551735867,0.1272833081259403,0.17587299405086348,0.16492369929053502,0.16730032948701107,0.12453806547797648,0.12396723838913035,0.07757927075445928,0.23048058025030854,0.2234939766071175,0.19351217098310347,0.14012995719543575,0.15358182720159266,0.10369594629509513,0.1490087638806951,0.2104585257771244,0.1073919125946736,0.13196858003805378,0.19504400001375166,0.19126171102606887,0.15380856413199068,0.17893212455143112,0.09701906979631088,0.15199544752902308,0.15231563855768132,0.17511270516982197,0.1384657816926939,0.13892793010070634,0.17795506354976026,0.19185533424653,0.1618009509767146,0.16695234333757364,0.16345394019878376,0.12380515842799528,0.07858915380724082,0.20918174062105466,0.14224783792555334,0.1981568096115716,0.12137494367718585,-3.2130738559950793,-0.009600718529236121
4,0.5439497430018349,0.5093127537279849,0.4916392137732319,0.6800895880640775,0.6453684616827401,0.408349853680081,0.3768696281389639,0.4987638253026461,0.5023677141941485,0.5676116499589537,0.6867257104830169,0.5279906920338303,0.3782057864065466,0.5873704607378579,0.5091131377125853,0.579749878464693,0.4774218819719089,0.6117314430383353,0.4786244844916066,0.6232579911337448,0.5323492503419031,0.6051631041332772,0.3361882048732169,0.4521263956447858,0.5358335241405207,0.6274477628146424,0.6090207809749199,0.4398288698086291,0.5408639697009567,0.5352305669528924,0.6565321070658915,0.540400364713504,0.4569810177553122,0.6286201580801629,0.5498338178430336,0.5148034890973706,0.5414926698330901,0.4804664752343591,0.5689147091612917,0.5652181221312418,0.6076102564379199,0.5562147574193618,0.4479738774096888,0.6475155713595757,0.4812470430179981,0.5551654849668572,0.4516006715690135,0.5517835730086824,0.5329313609625437,0.6186073506307668,0.4449453915002893,0.5094701961928372,0.6597300198088512,0.5672729578523424,0.5497786401829701,0.5973239624869128,0.5138632005365509,0.4846895864428986,0.5383304421829987,0.6463943495296386,0.5320684038695894,0.6296896273291616,0.6215906388714367,0.5405891040955764,0.4682765719989526,0.4255777016223656,0.5907057848750064,0.3580227290592434,0.5795751911840025,0.5854257829156049,0.5342703807593739,0.6142338994588418,0.4983285841102598,0.4048675903813317,0.5124343444026223,0.5259252588632459,0.494302391984636,0.6331368355948718,0.592559547027934,0.5473251671457625,0.5086349168213613,0.5941778247435654,0.5866630500456079,0.5713128192799114,0.4598032537574558,0.5306907576549684,0.5450539560835904,0.5027867770739844,0.5341710026702126,0.5825567298650293,0.5714492286188556,0.5191449022960065,0.4979668006010273,0.5061275026397308,0.5511529978153623,0.5818028118150497,0.5007079125898819,0.439761600205964,0.5359627423727422,0.5152704139370589,0.539419823485771,-0.023465116367605364
5,0.6079513488907077,0.5405141945420238,0.5966892826472885,0.4925317319440866,0.6437499458040045,0.8290329021502233,0.5006862656537828,0.6238591173108321,0.5102200351234782,0.6753983302444249,0.2947455274606536,0.6435924872052448,0.3001150752824709,0.5268146461498785,0.3254383561687291,0.7493828168586866,0.5264054079869818,0.41048343134227055,0.5068206815453661,0.7173446738346774,0.3572019763870831,0.6208859754620554,0.615201647551308,0.494014001431174,0.564304160969687,0.34403592301481,0.4698540787423636,0.5738098253571039,0.5787874096512127,0.7984164036224446,0.5640531583348934,0.9270732408542222,0.2920595673033265,0.7054160866686613,0.4227083662175446,0.3788282984858316,0.4886378758316072,0.4656346852304232,0.33377950917660304,0.35353852357928056,0.8045731833292928,0.5992051771033413,0.5061538303732118,0.454988501647735,0.6125591665275146,0.5052742483965982,0.6672283585027671,0.5028683704123473,0.809954459336324,0.6418335047040297,0.5332531320312799,0.1069889647137329,0.7256865947189789,0.35916372771505106,0.6048885604652285,0.5976221187009223,0.5576384042503182,0.4197293522251279,0.1686999284218289,0.6692013778917293,0.5146612374547235,0.814452153903621,0.4259186723546297,0.4863956182758762,0.4144724915142937,0.5653763336108293,0.6212083281421352,0.6241126688264129,0.5325788800297093,0.5657532055392203,0.3739365510386087,0.6366086269466279,0.5010806688313922,0.5608246204404177,0.5455060235455006,0.7856730612230335,0.4801125898691044,0.6482124736983744,0.5135487760049026,0.6881836062455633,0.377727269847515,0.4093311159787985,0.41554850911735797,0.4436882255764151,0.5204991651985817,0.5681899018708595,0.41198331411278777,0.6727981456931139,0.3636772394174812,0.5545372743704846,0.8508789171737131,0.7321793640401094,0.5104774566200886,0.3203000411362607,0.6520827292672625,0.635465823008506,0.6082589468988037,0.5648800644910229,0.2753716833192793,0.4688275975037736,0.5584774438013439,0.9292654482327123
6,0.4162928861445702,0.3415654422970114,0.5480738168180729,0.5752394314741784,0.5734207138804114,0.5963253369723491,0.5109471364227591,0.5532306611440146,0.612277301163473,0.6107040906561918,0.6274694798112594,0.5948919545168664,0.528058866658291,0.6181139223068116,0.5479797029532852,0.4600340810960423,0.42461097421236493,0.5222250209861541,0.6221133127740839,0.5108300320565391,0.594035141492293,0.6772129548398703,0.4822208910548126,0.5980556951841042,0.49666145108059,0.5407906032134158,0.5308799345025504,0.4753404650191313,0.4460953716425698,0.5333778997853902,0.4861880983197776,0.5326646889373263,0.5155990084306271,0.5095726200094076,0.4959400970572307,0.6011338321370675,0.5122717543147763,0.6508731821695347,0.4755027225557554,0.6802145864969422,0.5800346101035475,0.5525524580232126,0.6809375644004062,0.4617439953208953,0.64679460813753,0.5476658015095722,0.5989489694161615,0.6319114161586651,0.6437220934522209,0.4704133195709331,0.485639780075301,0.6979900920599071,0.6392043686807812,0.5866966598859814,0.6201112445546008,0.4372657196174852,0.5379727056666109,0.5853727489383393,0.5895065997385425,0.6508956479402672,0.5680384432301963,0.5882938115398365,0.5871080063954845,0.5591399336860524,0.5057336460682984,0.6351048780132811,0.5071181297344055,0.5069945826092311,0.5743949253655996,0.5712838585015736,0.6657046676325381,0.5165271861056776,0.7138006061055051,0.4951528540180358,0.5623045202869476,0.4774461814191942,0.5015076873413284,0.6294449080797752,0.679110476807086,0.5558727912307693,0.6861469636300787,0.4316510325337127,0.6241371410674208,0.5912983599583768,0.5980739093293338,0.4884236303093058,0.5824959531208541,0.6047220172508799,0.4877365977100251,0.4959794619385096,0.4840220993656738,0.5001238283231192,0.6673044708677823,0.3706383774534587,0.4594888151493346,0.5499215361753612,0.5100124009086471,0.6011513907329149,0.5899207742641577,0.5741072323437397,0.7287128428019896,-0.17167079147638858
7,0.29698978867210696,0.2023297216587248,0.3279348062672514,0.28691856534022386,0.3494975669120498,0.3810785261921965,0.3716885479095787,0.3816809232509175,0.2790025558439689,0.34443391988190913,0.26870562457136205,0.2589979509592771,0.4167346288706452,0.2303432711613817,0.3805532452765999,0.2549326123682762,0.3925734562696013,0.2316604224093344,0.4242130484113747,0.3777840843181932,0.22931087371498765,0.36095987672803104,0.3417518851802639,0.43541145943999604,0.3406208419556199,0.3972758776081926,0.33757061376934033,0.4421811171580976,0.35710635213198794,0.4365658067152189,0.28264728324293514,0.3463653253430831,0.2253497166635573,0.3411116131732639,0.27682296390435224,0.2001572538572587,0.4356724102149768,0.3900227255531709,0.3139735661432749,0.3203269994258394,0.3860938973187203,0.3651520361093828,0.2641709896314453,0.2875049039416335,0.17424412093659672,0.3410247173102044,0.33808123296137005,0.3523104904192213,0.4392420790988317,0.3670900625110103,0.3401110910483114,0.3646042199317035,0.2813898665096017,0.20770586059733756,0.42811687749096106,0.3531725190577227,0.25291406490260404,0.3070448513307613,0.2570451550056605,0.257265010799989,0.3743341046120645,0.2699928366420594,0.2916788234237084,0.28412544089947306,0.28414325771168736,0.2967246451186217,0.3321918236162872,0.3616285423173006,0.16863075684201195,0.2867651386845517,0.2700195557077965,0.2727875073985204,0.2761527197955708,0.3062812935691946,0.2864840723321164,0.3081785600909322,0.2805221167625249,0.3336005045510469,0.3207556186350916,0.2701911424402683,0.3797503259003361,0.25639379167465604,0.3175046926257538,0.30801564108718515,0.3819166909374339,0.32500378145439857,0.4080459079981889,0.346193048059453,0.3293396201151174,0.3305191835557253,0.3069888721371396,0.310692359242399,0.3236776227902286,0.3598783948645419,0.265502771134962,0.3791171509434231,0.31361351770042994,0.326042539354107,0.2976566232426245,0.28516658425990515,-1.6245571889718475,0.04422269213476359
8,0.13836356748962347,0.20949314338454011,0.7948255161227472,0.4829089676004934,0.5838473403994084,0.480490350457552,0.7449719482758127,0.7334502397433281,0.7004795442410161,0.3905209906020803,0.37437870888522135,0.8762773117567981,0.6322869415672245,0.4359986091869284,0.5476388477318812,0.2835446074022273,0.9148403262356924,0.3120158747729464,0.38926921751999466,0.7109473998161725,0.5936946003443595,0.8084775176323943,0.595148800111417,0.6476126040943038,0.5143885749921054,0.6019237052843192,0.4819569428333383,0.5872154756392359,0.15711183879756546,0.14493205886663238,0.4432501022041806,0.7548952666359882,0.4156278660320529,0.3415697293442887,0.4431616019040179,0.5272979717930565,0.2706869086699618,0.4875664230405616,0.44914718566615897,0.427298645588252,0.17727558212553846,0.7154902064305224,0.6812085820160074,0.3995514424249916,0.4693343777395044,0.4560968670965374,0.4565952012614031,0.421923551797074,0.6463081905345247,0.3842264437107792,0.3674321518734634,0.3030694167247275,0.2654586408848253,0.3139518446198606,0.6816896507450865,0.5179712402420737,0.2147079806542973,0.40074601279597305,0.443430780922139,0.6800505918531146,0.41064612528453615,0.4407253585400099,0.626077849970751,0.5314768071542291,0.2692549046900014,0.3604896740824193,0.3897240126907586,0.5487252793416919,0.3584740927093572,0.6778532249600758,0.5983134795150133,0.5540610177150656,0.7822322386689229,0.4192549309769509,0.4618008997073457,0.3989439883713335,0.6439232836902485,0.2885704443562376,0.4685008563089342,0.5545002700586209,0.6203632825170106,0.5301628934968312,0.4024699902841056,0.3610473962109833,0.45000446993447457,0.5590355867440074,0.3703230618866577,0.5015056294998996,0.6767978069207339,0.3485268201699385,0.6701416050343565,0.8272856438648545,0.3625846930303641,0.7262009943248512,0.8056568169592203,0.2145344652394593,0.6095945237400809,0.41881408203133597,0.3947990864637964,0.31467959370750176,0.10760978993607478,-0.15622791477459957
9,0.3722342093278353,0.32927354692164895,0.3555541402725529,0.2935842766608058,0.4773747150395201,0.4617514022792586,0.3173174385280202,0.4067341276067243,0.3953597097498444,0.4687598050877375,0.3181103316180545,0.4182864020270817,0.4228206412667048,0.28806117039723056,0.3496381863536121,0.2306292883676541,0.37406658772457735,0.3279695920624044,0.5147549278663357,0.30878466995218645,0.4747559255677363,0.4178615537423098,0.2739054202629528,0.3092805841887174,0.3470881906561705,0.42566474922546105,0.3146614637454304,0.4837338415034717,0.5327823135773418,0.5658800977669756,0.32507934106910896,0.2411456078936081,0.34166728144468245,0.38038188850475096,0.44707163735236105,0.3357959644242152,0.4823361750956983,0.2761259941664672,0.3921218960804786,0.09949358982077912,0.3717574134045093,0.4704475896598912,0.4299417564950014,0.4923621435389284,0.2711466757661564,0.3454623065470401,0.4251481210387487,0.5290104403667222,0.5006971280793017,0.4831179479528291,0.4006230383494492,0.4260469825864547,0.29534920813840904,0.38190028626238826,0.314211560978365,0.2770400480719979,0.2366177925106692,0.44241175926580345,0.3184847963892868,0.43063140997383575,0.4144146009253255,0.4014408656422789,0.4343796462904581,0.4196722635118902,0.19488611759527627,0.4061033763455344,0.2726109550811955,0.3102615069006488,0.2830470851585307,0.4508491781692212,0.523451514678448,0.4916828348104675,0.3661536234061188,0.42737884181749897,0.4243069699734505,0.4353832585674355,0.6146635782119071,0.5525379576635502,0.44377721063204106,0.4402331458200901,0.5212591809209169,0.4068932921901598,0.4897230179584282,0.3242221218726796,0.3046592945351573,0.4359502927598608,0.44209348515782737,0.4022352932643978,0.4969345204514356,0.4522396699817021,0.3910064640670993,0.3197146953333673,0.45862565566782504,0.37501602869070255,0.3499560696100036,0.3745776855716871,0.2941082973770752,0.15608448200620376,0.3472197223265221,0.41702805999153664,-0.950210504328896,0.00791072532548771
