,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y0,y1
0,0.034205232203164834,-0.04619371807612292,0.0005114921458322214,-0.1817471723854249,-0.18129437150009425,0.016500956160305315,-0.08180484857474736,-0.0014157027867406967,0.10284861790501584,-0.02130869768310334,-0.3443437007238085,-0.01845704659235258,-0.058934201945294265,0.9712468634039924,0.11022882518048026,-0.19339065137816025,0.029887886101749805,0.19238282491578212,-0.07668624129430512,0.05786636099015768,0.19944942687233172,-4.998113293899256
1,0.21558865090169305,0.09940125767264556,-0.16145521149467187,0.3603409225019621,-0.3001316948246772,-0.32837092791261063,0.1992935670717892,0.0468567133992071,0.8859916696211666,-0.2279281997997208,0.4815126747822413,0.024293667247769414,0.1108344762405362,0.06595385817160206,0.09021266685741404,0.1120571985229966,0.15196116357935094,-0.07785003203228177,-0.06050901527579864,-0.3612222541215603,-3.920164265505876,-1.2261585335708145
2,-0.12637013005018102,-0.17519268459055648,-0.007551469820109169,-0.1755288889111563,0.010723753228411115,0.11500880463630687,0.07437914253196795,-0.12841462237254375,-0.1053934333482832,0.04022121455386478,-0.04916424444878535,-0.03879442681418252,0.07312887282644187,-0.12095556894968874,-0.04915651445650933,-0.09802059699859576,-0.12779704493047694,-0.10500331933171757,0.08299800116641637,1.0063486773746433,4.651947782296425,0.22341701148998913
3,0.2875170373928408,0.2377015004694215,-0.010698720637328695,-0.2655174373822202,-0.4759377201798794,-0.18207678440445707,-0.021951593543606183,0.2353947569277605,-0.1095149966620692,0.08483746835778097,0.21900790122348973,0.02160135070576246,-0.023939276044779613,-0.21994608491572049,-0.2020836716259271,0.06992820668435709,-0.033763796802760385,1.0205921721565463,-0.00794532270957872,0.1116136581493028,-2.4481986089642045,2.137930371049458
4,-0.17003511039017194,0.014279439242236574,-0.26997247134695024,-0.2307504345487502,0.3137080502221574,0.12729740081543894,-0.001690054461016679,0.2080549890795033,0.8251206393412547,-0.05303912480802626,0.10477536929140537,0.14968307654122262,0.0861989588796849,-0.4270714460679989,-0.16269239579246406,0.08017434625165873,-0.05981992656717418,0.426902181858374,0.15571405263573082,0.09378923187348204,-1.8219250395630466,0.7380016690003718
5,-0.0980023974936265,-0.12163842686449172,-0.021238858907592008,0.14280852795509633,0.4316511104739376,0.025795767809623043,-0.18355365410352853,0.1721967212299561,-0.04094441097013785,-0.08992579681828347,0.02856590375327268,-0.16888087240255192,0.03028295040147056,-0.01203017855864209,0.013391759871662532,0.051920548554654805,0.009187429692529095,0.002224032877760543,0.03870250841572858,1.0565466944387851,3.816062155282109,2.962415939437892
6,0.03779046059844489,1.0222049661707486,0.21726721456682074,-0.06168862793508824,-0.15630531151213514,0.29919244388371424,-0.5450130880044707,0.004687639750879128,-0.3107373035182202,-0.17556554474393304,0.4636550860965691,-0.010280585508291114,0.04496942536531879,-0.4107037589293224,-0.1680666953935456,0.045312385732647696,0.08178230568967985,0.14221088293959452,0.0019889898948905822,0.12149030200687387,-9.077610597518143,1.6449434826488558
7,-0.05169097332690566,0.20986608869663045,-0.03239079789632085,-0.09523747605207387,0.26002404202629725,0.19374768011487825,0.003508978754316801,-0.11087566710386723,-0.3756770712055538,0.11011496126411546,-0.1673785209113022,-0.3664996400144736,0.2959324808766137,0.12099459378056512,-0.2126862408147376,-0.2267643609085961,0.16263411313702775,-0.16394286810686362,0.2420292009512495,1.1151110366106294,2.3759225902106484,-0.31985234678794594
8,0.4015348703588204,-0.22447560221777202,0.005538923257385847,0.10233945256783264,-0.10555396970922253,-0.006365381551114546,0.2450838751404591,0.13687527409498473,-0.2557389384765386,-0.3491546614349074,0.7504639803784233,0.00039479638496390916,-0.05057740177961687,-0.26308805950102,-0.18915178134124905,-0.4806786274141175,0.1321369430902778,-0.012655032116788277,-0.3983797372613356,0.009050598101578116,1.8455027956095376,8.330091131233225
9,0.33046335719857944,-0.05364788354293228,0.06397165341362053,-0.2859206748760316,-0.0647278785737393,-0.17434096171195088,-0.20889446901009628,0.3488885550563096,-0.16438128927089005,-0.11029601879669984,0.07590522261080318,0.2692689413035382,0.09982034101550312,0.5725028238706789,-0.015491890907508332,0.05367772051543955,0.057180811311588385,0.2977397951267287,0.10524043477108784,0.9758850061193084,3.7772184676202945,0.06449743464159205
10,0.3821169230898521,-0.2105894356010708,0.3742947414319879,-0.09205761053239736,0.05630288361693096,0.027820366088688868,0.3988805569772636,0.04509106328739841,-0.32499084132566025,-0.373108708403002,0.5637230198142515,-0.4872352504310956,0.01313026796575022,-0.2727581588006344,-0.02299938824647493,-0.20032179348782167,-0.21936905774395896,-0.13685098314940924,0.2002439593319369,0.2644393449458501,6.787157352360011,3.8917877378916903
11,0.13488818921005452,-0.02541590558434841,-0.2293060638770715,0.10979404472499844,-0.11369117635925075,-0.1288756861651721,0.1563200084541811,-0.12399013082509636,0.1909632000189296,0.045717092473427694,1.0434402105403644,0.0418266284651492,-0.22303153700096007,-0.2418121157374128,0.02934230692015022,0.07732039038363434,0.011245483271575409,-0.11183194819181798,0.00257578433674443,-0.011166955221562993,-0.7877967946116107,5.709579948210368
