,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y0,y1
0,-0.2355634574198308,0.6769734236139001,0.1383495373904343,0.5866905207276928,0.40989978505476216,-0.04836898856258578,-0.10560113851985366,-0.10334384696423148,0.5312482693984569,-0.1782343320994534,0.06320775747855527,0.3908656219172358,-0.197941260217806,0.22593393821274885,-0.3208448832300402,-0.1501826441121965,-0.11722211684434385,0.09523736002262803,0.11713734644798192,0.2464985358869829,-2.1645956391106544,0.032334659630479566
1,-0.01122950728152703,-0.16173912258504486,0.05701234110407949,0.19124163534740615,0.04567592975176918,-0.14563454849603666,1.0166331399278188,-0.024116743706120942,0.049434491801976635,-0.3103158380805984,0.10284839084124077,0.11118296924587256,0.08306718604234288,-0.0007026283377807276,-0.33722127475925484,-0.0036081320672213812,0.1980666049192554,-0.16061129184174547,-0.3714549616781693,-0.28766736339069243,1.1312059546406505,-0.040915588446829465
2,-0.00937419494674657,-0.021573333375019533,0.1074587889942216,0.2367886815310589,0.12720524697711116,0.2592523401984941,-0.011306145793920995,0.4145594389577087,0.14628663439393386,-0.1392642302066543,-0.2801951919388663,0.05271371743356934,-0.3346582897818521,-0.24932489124910845,0.061240838381125484,-0.15570702019321256,-0.2390638128036972,0.9911694068856322,0.018616043434634785,-0.052723251511791636,-0.15382997447801294,-0.18393161377358097
3,0.017964021699317417,0.2944628320754711,0.19382084650910567,-0.28870539066057105,0.18029886138873413,0.038213383123846985,-0.07089035939390623,0.00503980689821814,0.2655316063199002,-0.1838177008264727,1.083174572989966,-0.0020036548241952265,-0.3728703899132885,-0.16644911122211775,0.040087375587973616,0.26916869298837065,0.20775319281932,0.12390788104236986,-0.16915097874205925,0.3737105423268097,-0.886568919702948,-0.061620942305776076
4,-0.04172307097867504,-0.15966155283119832,0.0571830764590576,0.019737637504146057,0.039208109138771485,0.2547264113896284,-0.11117648481695842,-0.023572038979644428,-0.14854908174795747,-0.009874375338025616,0.19519691492532965,0.06967595311057359,-0.014026164667643944,1.0308280057987709,-0.14834569692262073,-0.048237543793767663,0.010444558535953994,0.012180497365283177,-0.18752056511213536,0.04013813647853909,1.9412652351220192,-0.09815393646912496
5,-0.7082249882328443,1.1269651492490729,0.3873380821747449,0.02050930162157957,-0.40467324843831104,-0.18512960188530714,-0.08273955478563798,-0.0576308608461153,-0.06416161468751723,-0.03474798582470552,0.067508318956028,-0.382184546586864,-0.0765333901316347,0.4801163381316945,-0.12163556286895973,-0.14035329621610934,0.34095592467893154,-0.8092852498625405,0.37358471590549136,-0.19982551373161864,-4.016621300081889,0.0139936124001562
6,-0.11462854375740952,0.9924247426665049,-0.13573257237994008,0.19851214074350926,-0.12992022672564713,-0.1359656845230621,0.011281250688790509,-0.1629120530362867,-0.06423064731342629,-0.125532776299921,0.2134408474077713,0.1188534261603942,-0.008692308355056782,-0.0591718765366122,0.14231450447103014,0.061287425176785024,0.07533080481764896,-0.00396159580912708,-0.2553460750587584,-0.01701056535649811,-4.023979691308028,0.01436804455394686
7,-0.14652415738544014,-0.06266274993033759,0.3540728438520375,-0.14934353260752806,-0.052578392538844665,-0.11005578606680423,0.08305372738011647,0.19091063700164526,-0.09303072350808292,-0.08055771240066925,-0.052094049232417734,0.09893550928335278,-0.1380667920716354,-0.07020275388927995,-0.442958180691551,-0.25801232476633623,-0.020996547623934488,1.1676575786853836,0.05509930436425976,-0.20517230164505126,-0.07386435252383006,0.06698008095724252
8,0.04235202808395997,-0.14679264126090014,0.14451104945233426,-0.16129361404706025,-0.2457411211990626,0.11303686309534575,-0.07101629638335548,0.10585232318191057,0.05554944083133426,-0.22188522605615174,-0.3702182141691479,-0.14927566307602272,0.00224491494811562,-0.16631513945302345,-0.0888575988870424,-0.19859930510407872,0.02312475350136727,1.0123637414574496,-0.06552990029892876,0.19017646996004595,-0.14055537692300746,-0.026728971158060277
9,0.07263620664879226,-0.14229502711416375,-0.12712665695914946,0.2025541920612665,1.249342718452122,-0.07717052897558765,0.07934179283375037,-0.35132821579481904,0.037033479619401885,0.22220380818378976,0.09836559675182016,0.018871024115404863,-0.0725710434274888,-0.12077504202026045,-0.033439938173315906,-0.2896995697931154,0.3007199317357525,0.10535467686572347,-0.01912799913002615,-0.11573573253789099,3.0332136410498745,-0.0512376706789495
10,0.04899867827819583,0.11958548876509405,-0.2807425036746589,-0.626382842080495,-0.11001948175152576,0.04944188521878723,0.38905207351786203,0.38022589348475777,-0.12248349418732846,-0.09559652347518374,-0.33158156169349823,-0.44904909997794573,-0.539570010602472,0.6168893452347629,-0.16116617088093285,-0.13853125774789193,-0.3961686779848483,0.2458640383243613,0.4896406890873657,-0.06727438355385944,-5.084714319104278,0.12377745319219735
11,0.1728475953610731,-0.09662938619975413,0.002384324841010998,0.04405377861980225,-0.04543752284515351,-0.002740088036893751,0.10550057194770178,0.05892031735765334,-0.11008722733435723,-0.15029963296637922,0.8925829258389947,0.0001699468983534999,-0.021771913033120698,-0.11325078295771805,-0.0814236395804975,-0.20691638764958467,0.056880621230000664,-0.005447576367774243,-0.1714894140194202,0.003895985713617628,-1.219271120878909,0.10379527332160454
12,0.04576258159687939,0.16521708537358348,-0.15239344088501786,0.08573942350434624,-0.10836272346131604,-0.07657425675154393,-0.07403458793133529,0.11548622723477868,-0.16774809377856373,0.029133333065607107,-0.051942213001808055,-0.12814118344827333,-0.18354636741271926,0.8180622265055739,-0.24711288964868106,0.135545969302756,-0.03655022454781988,0.02399622502650837,0.1782020370135723,-0.18454364749428795,1.9700742733891792,0.03992505950719605
13,0.09443763775109262,0.029791295719261555,0.04782482550710464,0.19461584442390328,-0.06259515837877634,0.09491438022528556,-0.2215213461518218,0.05039383971025207,0.9407955928682388,0.00031500357083469484,0.12742420652569258,0.02017102609330752,0.10844708369271093,0.18055551937887504,0.047669114443569055,0.14346788949272507,-0.04000800285641591,-0.0010058182567551468,-0.06402773305213558,0.12777843477300074,-1.903686833053932,0.14787943316973162
14,-0.30267996714255796,0.3206461490981697,-0.5471613335363964,0.18617669606411416,0.12153373185793608,0.31929892416782624,-0.31790752754308416,0.0320677554490302,0.6865826415769448,0.20936627334756347,1.0318065709396331,0.1704977652359244,0.02725151034825052,0.6928227842975633,0.3110530767677133,-0.027073825713943924,0.07979420484255817,-0.1235811772645559,0.3825882026899197,-0.444649370642596,-0.9894995925771379,-0.038800699044772714
15,0.2542227412005687,0.12333594898888205,-0.11723493559578718,0.2600088985340844,-0.036482142228425614,0.10923492588779732,0.12894532218681376,-0.021100854973974268,0.08359197441800817,0.12553601410557078,0.051241182964529404,-0.14965668478629846,0.040597875506965767,0.180555187649086,-0.09454852510273,-0.020369104176340785,-0.059235574943545574,0.25173229023485344,1.0915165837567096,0.05546602122814489,-5.007601321533706,0.09616487449573842
16,-0.1566269793674442,0.3477261747842463,1.1189372363639651,-0.31973710077078416,0.05437871718533658,-0.06652390255060611,0.0558091286978202,0.054537444034781724,-0.12503403770015867,0.24854994723416965,0.02719581827572552,0.12814162780800856,0.1839634573437292,-0.1004822080404458,-0.1241151087914567,0.15272040542805454,0.18960094846019368,-0.18744759505244896,0.2737818547314724,-0.03205804978606742,3.989840919936759,-0.09394694886134604
17,-0.2420685113501385,-0.017370336496620162,-0.4320493114207765,-0.15733285233341038,-0.28810869355527285,-0.07502107581395788,0.922464118186992,-0.12579286174862742,0.14899379942987365,-0.16560643737468667,0.11845860070094442,0.3042335787021881,0.02596735610782503,-0.1601521857105873,-0.2332881482650424,-0.13253769871278365,0.13157746564020825,0.029053354248118838,0.1749271464088842,0.14384337171382516,0.844437846546743,0.16752976217375115
18,-0.3468466133949341,0.07144229508986512,-0.16561105377428506,0.16400507534049585,0.016143222192109997,0.046254046968502716,-0.1901426198362208,-0.12222744507329025,0.03869356577269013,0.10896962353467934,0.5469481891438488,0.04161418615036192,0.1822548366370868,-0.29072523560705965,-0.24832982096750394,-0.06638130234502165,-0.2235948755872273,1.2775543419968474,-0.07659986311479001,0.2580939028718328,-0.15152498296433237,-0.09233077000850312
19,-0.3385026953027173,0.13289565929745334,1.015054903904017,-0.17831793846418076,0.0910474223626992,-0.11616175670608295,0.4102418294028313,-0.00704786686710892,0.36356621095362107,-0.1873753019777526,0.14139540850927124,0.4250282319549957,0.06249461536051189,0.2619853185429776,-0.40073771758291604,0.1630158019022616,0.00700491614538359,0.17635593753763273,0.20002289865270048,-0.5201334331268734,3.8947468423260663,0.25969358804642856
20,-0.0592193048938657,0.08952742533161875,0.4908762418248256,0.13252880732904154,0.15996883172152246,-0.15310092652584814,0.0383990680010758,-0.04602689025149232,-0.013956895716683092,-0.0578371411993063,-0.18135963193127855,0.25733249742399256,-0.04224127670180057,0.014259852069595838,-0.13740534458004505,-0.1411442516929561,0.05616524153622717,0.07165548204792384,0.1195080281915117,0.1502519912494628,3.8553284340332397,0.18125767762592174
21,-0.2014956122345547,0.29592799650380497,0.5162944935947591,0.3518747340331108,0.029421621358710005,0.380395736920589,0.07380031159378958,-0.0990259413194238,0.09676305234238143,-0.019584277571970347,0.7960255519367602,-0.18638118115952,0.16640731850208024,-0.3831129848052886,0.12534450102124794,-0.3381011779042581,-0.4400954043442172,-0.3815184453669103,0.4080583619332385,-0.040714041660909216,-0.9990821179007723,0.05589789562280256
22,0.04948213716880484,-0.06841397294765274,0.1400402372393698,0.06906321854049598,-0.10884447649959178,-0.07991413126833108,-0.2747584621711202,0.20756898077835206,-0.16823121388487916,-0.3023954646605465,1.0524506512324112,0.4203113785633807,-0.015287912376816856,-0.19229850199786405,0.12772313637205024,0.6124422554025283,-0.4591328420396958,0.120863133746751,0.0648540853370016,0.3673092398525403,-1.1115317480619882,-0.20415713591409196
23,0.15716412650733422,0.07246351684335861,-0.1177008491796158,0.2626885325039303,-0.21879600552718964,-0.2393824064482932,0.14528501039533429,0.03415854406802197,0.9168879271538304,-0.16615965765399646,0.35102273991625393,0.017710083423623905,0.08079833317935088,0.04808036260709789,0.06576503413905482,0.08168969772326451,0.11077968824934684,-0.05675267335153341,-0.0441110721360572,-0.2633310232546175,-2.0081983183964827,0.09628836739265463
24,-0.02090747020288006,-0.13360582536668789,-0.07958072819355029,-0.1855949123546448,-0.19797700871608095,-0.42064440737745584,0.4764922283482255,-0.12430167051571105,0.0928995940065904,-0.2771837092234064,0.3532234292658142,-0.08650593252879124,-0.028787057191226588,0.4216268045233702,0.1252186726444912,0.5728484021620639,-0.27482646351605844,-0.14490478159912232,-0.35996964230977896,0.04084466581391173,2.080702839814954,0.0023384079762382016
25,-0.10277459989031272,0.17331372080081334,-0.4529340057495026,0.0009170588766976637,-0.30096227633935896,-0.15823611411289762,0.007609877118093384,0.05221085747879187,-0.1339756637125583,0.07763921355475309,1.2328005082545872,-0.07938039431349296,0.4074313264559314,0.4161534485976497,-0.12201074683830955,-0.1815326048237205,-0.4736319348282042,-0.03602226329151168,-0.10343620556299593,0.22172186425981302,-0.942008718513546,-0.07779148821656663
26,0.13952197968631266,-0.22201089911910896,0.14438901314002547,-0.2210652429522996,-0.4965454598098408,0.11321764070518313,-0.3278762784413218,0.08420269153012852,-0.127724899079021,0.3098868141736735,0.19952204803183368,-0.08466042899659572,-0.12843945870164358,-0.2267038643642934,-0.08233318927743652,-0.05235059477436463,-0.06809898249617329,0.029261206460551987,1.1080269337183173,0.06529074372896962,-4.884313852347184,-0.11468262686696518
