,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,y0,y1
0,0.0025722904534897376,-0.0005595392081290498,-0.000694040238501714,0.0010993813791089775,0.00013919155964408746,-0.0014811592918765142,0.0017168073379550126,0.0035630982298040033,0.0016656502752637106,0.0024086046449841914,-0.0014733409573606591,0.002475057845347873,9.026716238584522e-05,-0.0024266418478133076,-0.0017815520613484567,-0.0012263261631144484,0.9988506292822992,0.001789233980534296,-0.0013559760769272882,-0.0017155758538695241,0.0021562107545702444,0.001535757114847129,0.0004358846668078327,-0.002879456368034135,-0.00026747149234822775,-0.0008384769826037767,0.003024841663837573,0.0011802855874734806,0.0014336314545385248,0.0007760020443928661,-0.0008495369677215061,-0.0018783943339609887,-0.0024217465184927555,-0.0016120688721970714,-0.0015855569943293614,0.0016068366684501491,0.002803805714775687,-0.0008389042026302258,-0.001614526797813481,-0.0011771006211134453,0.0008794851977211472,0.001899580946743605,0.0012669606043138825,2.054407354085372e-05,0.002428875482675333,0.004714186470141285,0.0022733500855082025,0.0022166890577639572,0.001509304786237595,0.003198648282148937,0.0007511859066839758,-0.005394899188277056,-0.00034003848734193214,0.00028316273380782873,0.0011437605000532605,-0.004062136094017118,0.0022089399177820587,-0.0033783930480595784,0.0011599981945442596,-0.0011425792883622313,-0.00045971423416303164,0.0004756404951847943,-0.00599361377290989,0.0014205835495729676,-0.00014579697639817933,-0.0022328621554833995,-0.00023639483798675961,0.0006110612502444705,-0.0054586964134295144,-0.00450097298415745,-0.0037365254556388523,-0.00021547479115630703,0.005622211741923771,-0.0005627028795783738,0.001391073503445746,0.0020347783809430073,0.002769335812752689,-0.0020488870584859376,-0.0043827933786978685,-9.530476702136426e-05,-0.0003941336044702377,-0.001774684498597075,0.0005708214307916532,0.00031517895078840173,0.002732743344439223,0.0008081218280461111,-0.002066047895178375,0.0005828919862451068,-0.001896844077709505,0.004338573051137597,-0.003701003265915208,0.0018447536793038128,-0.002818378148464749,0.0007023352940312952,-0.0071353051044365625,0.002084792738866348,-0.00038743581973427996,-0.0028956288434110887,-0.0002757127464001041,-0.00039512312673089313,1.2680297,3.5384219
1,0.00417822743265519,-0.0029346579548314325,0.004723021311509877,-0.001567865654814952,0.0062354789310772535,-0.00031068984217954063,0.004654618596140725,0.002671734608031945,-0.008114534519919291,-0.0057119776605070605,-0.015498029092424181,0.0070251161178913005,-0.018551589475035875,0.0009466815641395275,0.015916973851952964,0.004280378074938636,-0.0036159208827154384,-0.009289505752397577,-0.019700310267595788,-0.014517669493573918,-0.0036917452336242217,-0.012351241665351068,0.016159074338534783,-0.011503480316500692,0.008619179546353375,-0.011757948763460022,-0.006596468192719198,0.0028425339110900467,0.009545834973997904,-0.006034690995361507,-0.004010612271377965,-0.007107038531967623,-0.0015049068102703596,0.028890952489973733,0.005241322589119606,-0.007757266607780291,0.0021413862038331143,-0.005554223469463579,-0.01168060647962101,-0.0061798039312778545,-0.0004511888599894525,-0.006678647418076627,-0.0073681361442780435,0.014261726654047029,-0.016307430339233212,-0.010620468576565465,-0.02824611991995126,0.005484617905155578,-0.01084921803763157,0.001074824237898725,-0.0010401761820758566,-0.0005680849164668091,-0.006305616105984178,-0.0010038054961521025,0.9869344265743564,0.002770772239798237,0.00998080187220598,0.013082032204158413,0.0017898723014923516,-0.004445314660507661,-0.013591025622761448,-0.01321549127727862,-0.004502157335970203,8.096104409167874e-05,0.002690849636300955,-0.015405827591650647,-0.005871721757040314,0.007053859619019041,-0.005628294709245484,-0.012173351959791036,0.009848266059944079,-0.008950968833817229,0.0066296339647901464,0.01663717163178889,-0.010387684138201205,-0.0010575658625386214,-0.019042881327093298,0.007310481863133565,0.006126266428875803,-0.008567256693223353,0.004083516955447985,-0.015079100331852412,0.004131899412394691,0.0010973176597295592,-0.010718542006234209,0.015868287600185986,0.008620891879292429,-0.0057447247260510184,0.017183249959559416,0.009411073625099508,0.02312881738536064,0.01919697359373469,-0.0018432655812807809,-0.01107462609029665,-0.0046659297920124,0.001804551493692733,0.01708525139038299,-0.0007687388056984937,0.004050191378226352,0.0003497836755660721,2.763377,-2.5473986
2,0.009453944674856943,0.008612393638261369,-0.00891641099598508,-0.015864331587611004,-0.009251847600576249,0.007868651824987048,-0.0015317178949510641,-0.000509975634120742,0.004516802534368146,0.0167686196560853,0.0048343262442877176,-0.0045296095826402654,0.003005137023351834,-0.011799118522728485,0.009547310235340951,0.01694137318229604,0.9950192148075956,-0.013383011709307335,-0.013858544606656756,0.00470986260113809,-0.00039316620633913455,0.0028055163761446108,0.019535978603915184,-0.0002594776721135496,-0.009783776702551318,-0.0011378489456651312,0.007269589839776441,0.006346342094163449,0.008871490737164289,-0.012887754032952059,-0.0020054583157592515,-0.003083201518257577,0.00012167043470042075,0.006471156973005861,0.0017998606651669605,-0.00941265199891565,0.004876905905012703,-0.0041569195606434685,0.017187796408001332,-0.007699271849137002,0.011022108406997898,-0.002331368429884335,0.0013751927138954364,-0.009858403065465628,-0.005289670084513262,0.013027999013383793,-0.02286274720961402,-0.001479889962519199,0.02028612362407573,0.009364309309186572,0.002976134274234221,0.009728489234548708,0.00851278074477607,0.003986648206735634,-0.031249114750109237,-0.009067054270303037,-0.0049624462905373005,0.01675042589767036,-0.0006543523660852232,0.0035713073115565797,0.007198922930877648,0.016030998563206715,0.006452845616261496,0.004612225360414136,-0.0034696267827378892,0.004097171805523352,0.007060190981805453,0.015121710153312862,0.00024339191428662409,0.006229957732549572,0.006581364092665708,0.0028650251255992287,-0.009711308843539598,-0.011018415447007615,0.0018284886339959077,0.005823065143506957,-0.0015981356111478902,-0.005992632958939405,-0.019324765681469704,-0.003311222174979057,-0.005069205638474975,0.014008992683080021,-0.009426185375638763,-0.024251384360420424,0.0024961458391535266,-0.007162216935479395,-0.014648465990173476,0.005553977973568813,0.0060893478111099675,-0.003815621384336342,-0.01591343462474755,0.009167696988514941,-0.0093092447304107,-0.006321607801430017,0.02130829676080955,-0.002022682839469068,0.02493150964627731,-0.0008362882132443609,-0.01113011794627192,-0.017420247514822827,1.2596303,3.5254335
3,0.06482518149210052,-0.0012221695031407276,-0.04291059001828093,-0.018068661302947826,-0.01033114104149748,0.04224828286371335,0.007466595811888259,-0.0568063992867063,-0.050686046920732836,0.022144713730421168,-0.002708276053019042,0.029446774148884487,0.03260688043415577,-0.007440336525820823,-0.04128847022502427,-0.0315516128859738,0.01695284618534074,-0.007979276265897525,0.007117308189740918,0.01031662258304442,0.003991372748605999,-0.0050359015400204465,-0.07725971249795563,0.0049143951418169135,-0.020475134331070743,-0.012391216400574131,-0.016747205031419066,0.00854031070224644,-0.018686023344558475,-0.001854770132353197,-0.01338450919707928,0.05526596036716213,-0.012181499966661466,-0.030319784468719514,0.018653510336451063,-0.0038714242095401227,0.022019360855912024,-0.06974394211379595,0.04120196146923804,-0.010670083533409659,-0.0041193350679178285,-0.040158795249516266,-0.13498843523370485,0.015815500046736115,-0.03916662214837543,0.053613264009292234,-0.008310837493680397,-0.00025627044100070943,-0.012925046532415984,0.036975372836981074,-0.014539304989787881,0.02631225147672266,0.06452619174138914,0.04561376762726939,0.08579882102458453,1.063416194657374,-0.02842636349620447,-0.028414783351680118,0.00681172738595006,-0.041757406647686915,0.03819393536749882,0.04451263794459501,0.00265443896229278,0.08535268097083963,-0.0401728119291473,-0.01898280114328196,-0.00022183515219157548,0.014789509408381153,-0.040816865563160006,-0.015136265640189243,0.008930380584068316,-0.03274920958219005,0.0278259764303452,0.012969401472017807,0.015438288508206862,-0.030552550615429226,0.0018926236990635266,0.031182391461374314,-0.061666551803176185,0.0013620736041676585,0.025399098323055376,0.09406409041299388,0.047302199825114,0.02492606294700773,0.005621319113933242,-0.04362793709514176,0.08017230608496054,-0.010402121131740957,-0.04207617516734763,0.02297142126670692,0.022859414820495392,-0.00468207291675564,-0.007868642926759902,-0.0021012615188685693,-0.018634109038438443,-0.020165034921709773,-0.032057666994483064,-0.012394795311196909,0.0349667198243056,0.05808587247852496,3.9349525,0.9915895
4,-0.23720808563750426,-0.0497858176977792,0.3246718534840953,0.13549028786669176,0.06710148169420888,0.1325979010127837,-0.0827153710642543,0.18668816441448027,-0.2742288985302767,-0.18354186648291373,-0.004548189379862365,0.008207205750331995,0.13096392933259748,0.2434592546592536,-0.23903139659706935,0.0999850474737458,-0.39566505280715775,-0.00478828648006926,-0.02302614924105504,0.06941465860442662,-0.012639412265035949,-0.09903879645112093,0.048611561407626194,0.1294636794153792,0.07285106181200265,-0.05744227135397285,-0.14817140883241198,-0.20467874828133775,0.12452018277408075,-0.19428663398799534,-0.1404315692983236,-0.03235311209110467,0.13973986644711936,0.0319107507905375,0.2714254731275107,0.08886879942864677,0.16968438882767506,0.05209285241367869,0.02335721965947856,0.10980568691454083,0.09148643109532067,0.32909769224909663,0.2431521808565572,-0.03192524301191249,-0.2386774218399397,-0.19999220622065786,-0.1329855048067799,-0.30267196373040395,-0.05997457707315342,0.061602637844564434,-0.10488511162284768,0.3188360572538386,0.13467268815013936,-0.0580969833792381,0.04121854722209094,0.3332887765331363,-0.03231022801529835,0.03489216242050816,0.052745669874863586,-0.15110035400523286,0.046349664712531234,0.17939232625203402,0.2235504244272808,0.2334085654742033,-0.0769733451260621,0.09399430993978708,0.01401124244122493,-0.09222704128470334,-0.02872832824048211,-0.21517599384739802,-0.17524032762645814,-0.08378514571627421,-0.09041794285342376,0.044778648654040916,-0.049853390629511565,-0.185401053285795,-0.25481993825385524,0.2978397624713557,-0.049044044445853134,-0.3825682654178397,-0.00788294281668432,-0.15622647778503032,0.02842329481807245,0.12676554772842985,0.2337050842262594,-0.116322843416901,-0.17779546112571665,-0.06537263502343561,-0.2766430261123594,0.16975091236765272,-0.10430294545302357,-0.11060750489952403,0.05722313729775898,-0.1672658874852598,0.2956201754435408,1.0116094633969852,0.03906104498609245,-0.25632612954017403,0.06756594715443548,0.05487085983963207,-7.033636,2.0331857
5,-0.0013693506929900875,0.0007740516942147003,-0.002464255772645372,-0.004051341172730342,0.001801390661998736,0.0013548873348849253,0.0014416971369816292,0.0018308993216880586,-0.0014212331861561676,-0.0008796437567154412,0.00037331724994876716,-0.0008828788657259657,-0.0009916041712104797,0.0022299393245264667,0.0007531779365088829,0.0024491692725963268,0.995721170732024,-0.000442683404332802,-0.0019936589126006623,0.00018793349002973933,-0.0018169302877580925,0.0054447211185163005,0.0014284036199519472,0.0002360460006444334,-0.0018747856283727246,0.0010111389702256756,0.0014478266648597425,0.001206100575846767,0.0009928945700311373,-0.0020015058085498935,0.0046149371558693,0.004143877651718744,-0.0011667253200889182,-0.002561155996398693,0.0012156800129125053,-0.0007866807659238071,-0.004136998484423175,-0.0008904204603618043,-0.0016897707163118206,-0.0018701291405240075,-0.0009157639051336604,-0.001911359313086518,0.00045163052944810115,-0.0015308117226986945,-0.00029662148205378817,-0.0027034221438668755,-0.0003215784995808368,0.003038235436790865,0.0016900823482894757,-0.00170249827723994,-0.00014182709742320418,0.0013218938163096895,0.003942907378517465,0.002341385757222897,0.0006099474717733518,0.000432154174730861,0.0040886142576716375,0.0005629257491832828,-0.00020267140340277028,0.002497661008269425,0.0016775235177051435,-0.0039823337275182065,-0.002460123161423816,0.0009882790464141003,0.0021109499707764982,-0.0020830176420453665,0.004138625525549586,0.0028186875140692232,0.0021730822668708607,-0.00533971344445864,-0.00025683109026239067,-0.007180683254096062,-0.001981246879912728,-0.00306029845031593,-0.003448541187366291,0.0017593548570191343,0.002176923790230668,0.0010548728004592671,0.0025502336569245467,-0.00024247646344028638,0.0026924738960177673,0.0019140326362657352,0.0010700533789730162,0.0036601082791805776,0.002170350529217807,0.0036210269801735507,-0.0008042952125741134,0.002898970871152963,0.003062610806054869,-0.0018469525588171716,-0.003037375568807443,-0.0006522922721219295,-0.003473561609392223,1.823593014047435e-06,-0.0010216621343948626,0.002018944080893942,0.003022073655160069,-0.0011263518944970698,0.0004142435495173916,0.00561846803108291,1.2700639,3.5337617
6,-0.011086449319995044,0.010111261168482308,-0.01935303656379293,0.006746887593314804,-0.010939495714132969,0.02782768431573257,-0.011803151055878584,-0.01119718108936958,0.004858643560840216,-0.00023106739247234483,0.007217003177733549,-0.017194244350039606,0.0012702299574692418,-0.02002647691132417,-0.0018711250059305208,-0.003384378982520634,0.0007616938234852463,-0.008842360936328742,-0.0049290024723142424,-0.0008068120498963112,0.0017072662479626598,0.02377639052620713,-0.025988664301905943,-0.00368786903527514,-0.010098940527407249,0.02079489952109617,0.009100222152646486,-0.00022067836836504618,0.00025585722825219,0.009248320144784059,0.002903644996765938,0.005111154065441238,-0.009709173286735423,-0.0007605825051473058,0.005567975190041043,-0.012113905548532708,-0.0052921209240370535,-0.007832802449875297,-0.01605631826579227,0.011948033313277841,0.008815368407169687,-0.02141730542342189,0.003922726506040816,-0.0018840462373922121,-0.012634629350233515,0.002199452312287961,-0.01685851822571502,0.00017049885215944706,0.013404556056066566,-0.015283981660094688,-0.015438989338209676,0.007961092101384395,-0.00455875344565752,0.012154894939240218,-0.0006765828403257848,-0.005004416926990354,0.003506395959936284,0.00923446914536146,-0.008372202135210402,0.008304369557610613,-0.010605513908905935,0.0042121396836626475,0.012845345707317048,0.013778357670741571,0.009006097509839047,-0.0017963005651887504,-0.0013136440834885502,0.015722902446959987,-0.003913051040710452,0.0025371910723005426,-0.023032043382747475,0.006857139560861596,0.007472130011432597,0.0028867145922202827,0.011992104608150072,0.022477613867403518,0.006737797667693285,-0.013920001239072685,0.0044321105169452795,0.0162935052653606,-0.011040619060858016,-0.008315690604370493,-0.016901856453670434,-0.004930183991766679,-0.004024463772150239,-6.74587628152484e-05,0.006959816111620909,0.011639448265073798,-0.009335855983804271,0.003375832853189491,0.0017523254167870154,-0.009669518522632741,-0.020293138382195142,0.9980488124347501,-0.003068096423509673,0.010964275138891305,-0.0049423320490497,-0.010663272423437743,-0.008890582267393234,0.010573756864291756,-0.11329379,-5.007883
7,-0.09372879715764378,-0.010932193662165116,0.12248507471191175,-0.0922399814823707,0.07396870906125573,0.003990990135892531,0.0411484255627203,-0.2060352562894249,-0.011437998564205859,-0.10439287354236113,0.025807111192188845,-0.06576394348244842,-0.026076230373850512,-0.08231719941037233,0.1159100341967619,-0.11716575077517333,0.016905925676868862,0.09710820319454326,0.09527461837448642,0.02439029072073251,0.029795510049869408,-0.009500055503347872,-0.17551972365727758,-0.07073404377833979,-0.007270102200441647,0.017090498525004803,-0.028539002739530438,-0.05375928463004216,-0.14656792294558996,0.05035164620058254,0.0070705171275419155,-0.033762886680343385,-0.15255216754802506,0.08572624791792041,0.07240487930274375,0.20773039537584892,-0.03874693508078463,-0.008808753823653115,0.1211500463389011,-0.009479719084569209,-0.08283892992280882,-0.07895703590057318,0.010750713228251827,-0.1146112487006781,-0.1705303294153741,0.007437785261654724,0.08660165144775472,-0.09038739394245274,-0.019252025614802687,-0.009546376466082414,0.009043663845904095,0.1337857441079898,-0.06600315124084749,-0.09582347044182288,-0.07456728529107036,-0.08029991805135463,0.06569277249475364,-0.0355738068534871,0.014149663318995052,-0.0027648788568445924,0.10014630293172876,0.024876823221102115,0.02044927087413086,0.006422542546175822,0.0674625909683556,-0.06303249878708478,0.0008220549720591932,-0.05375379381794331,0.08133928377089862,-0.21912692758022925,-0.022563718406662176,0.09326366973788314,0.008177962433335208,0.007070777291309819,-0.042258769274456265,0.02634748158768873,-0.13093593999420167,0.13120861715878318,0.059032016460548425,0.15011785684879794,-0.03638515964197955,0.018158494722620842,-0.05826284139836565,-0.08725898785477644,-0.1178098213919722,0.05932976958291601,0.07807608036587163,0.04560665300101387,-0.08952557392145047,-0.05204053209952098,-0.06975477535862687,-0.0478201701729943,0.06167969644775138,0.04647748960983215,0.15997870377354986,1.098570858005968,-0.07591575710326309,-0.036661192838044,0.022352980316383397,0.06230264992123881,-6.1235714,1.814166
8,0.021517658137751243,0.0030630014890302448,0.9777733059970704,0.003463310669002174,0.04354065088680218,-0.018082219448437586,0.0110423231619735,-0.010607658729606012,-0.004339842629121052,-0.020743048530293275,0.01161211698632877,-0.040701491016698656,0.004429695386585239,0.017473684011091742,-0.005100481637623099,0.00837834722894497,0.01496898153625271,-0.019254192053492783,0.007649013907515566,0.03690860509616547,0.011727012835832213,0.017052959633107278,0.005134876665976898,-0.015616845006745603,0.0006510459463382372,0.03749674049707063,0.017455057508526804,-0.013405270917589644,-0.0008850769883048613,0.005593925018810527,0.020726824935591345,0.013785838888579668,-0.016113946689779984,0.007152583083259287,-0.003322761901446168,-0.0506916398393042,-0.0034188253000528228,-0.010653882230179086,-0.022427097798773853,0.014969250338518324,-0.006632381305598331,-0.010485274046026763,-0.01331304006483381,0.01451660072160191,0.0037415473867523506,-0.004897458977134292,-0.02159978436262297,-0.01118807633165722,0.0029590311416765056,0.033107502137813244,0.012872583689874062,0.020489412912668325,0.02817784433208585,-0.037407126487045535,-0.008810842016021685,0.00894209034367459,-0.011918627869018742,-0.013791535585283824,0.021976357662485336,0.0078035568531920375,0.0053986432982549674,-0.031656729344214186,0.020632751850246114,0.017764995592704152,0.03463641544422361,0.03392687967265414,-0.0004434049665221417,-0.03513612170566488,0.04017150538191424,-0.03282669853013295,0.011779707647733648,0.012841639431470332,-0.004263258103984352,-0.015112909357019928,-0.017685281446843792,0.005301490669644707,0.01342755967339382,0.021222136330634838,-0.03904105458423394,0.008604726406591115,0.027128370991596498,-0.026434346625489016,0.010847346966061345,-0.04361643976926528,-0.015451307393197309,0.004839739016911904,-0.02944623208606547,0.00242778506020823,0.01117490376368992,-0.01155404331758236,-0.03197140354846036,-0.06361644085796286,-0.03876451303840731,-0.010060926421685554,0.0032097745842054933,-0.0017236054428797925,0.025690837346126632,0.01847132672135901,0.031886186592095266,-0.01837410053787163,-4.1104403,-3.3545034
9,-0.0005409087521109863,0.0018328835747027465,0.0010626593621845446,0.00039796831835571837,-0.0018929444852337851,-0.00032361577185736234,0.0021248764510024107,0.0007727691245832013,0.0009165682001866347,-0.000554748120876405,-0.0016580980690404186,0.0010832615316360998,0.0007542453314032668,0.0006349111153650887,0.00013568524889747972,0.0006326271310250692,-0.0008117290968608429,-0.001408699072136149,-0.0005152748494186193,-0.0008514885092820093,0.001538632244090898,-0.001358531823608965,-0.0007710472970290363,-0.0002861707120153761,-9.25607796542516e-05,0.0004455276234294959,0.00031371811995639713,-9.02105461265308e-05,0.0018185821165334465,0.0007369660515749636,0.001449276975350139,-0.00047882417512996677,0.00024718954995041044,0.000926745754918228,-0.0008806961330019158,0.0005528491927694822,-0.0015385828295533233,0.0006359160074906643,0.0003617007406961773,-0.002927060158510765,0.0007905644294423593,0.003238405811017709,0.0018169442646633828,2.8704571248201e-05,0.002037221493951413,0.0005550337665099763,0.0011290304423315768,0.0001023629280098416,0.0007117430583098287,0.0011398051331982493,0.002152145932077105,-0.0012861486390173572,0.00028755645846456564,0.001913606923535509,0.9974408812577382,0.00013929730639902505,-0.0005808518491733743,0.0013507196363745722,-0.0010467696008297123,0.0009448863096828569,0.0005609398284171216,-0.00028347346428943233,-5.442965590186938e-05,0.0012991680068501661,-0.002499978589389106,0.0014776051748799884,-0.000192432109173268,0.0004975224947181876,-0.0006865096866671138,-0.0009031714665874985,0.000230750591477904,0.00045693971792993513,0.0003162076693634584,0.000922523737785816,-0.00024055271747884472,0.0016243763146732506,-0.000559571527053482,0.00011029484852211348,-0.0019838804875575494,-0.0007041264189294338,-0.0001534351675984975,-0.0001407880404182639,0.00027720786152118557,-0.0013691428842427633,0.0007794816847998011,-0.0003210409773263643,0.0019119164803610997,-0.0011849877012596044,0.0010153207385753028,0.0015095861005459971,0.0010065890201289118,0.0005199806152522854,-0.002205086556816079,0.0016926027860727387,-0.001498564129048847,0.00102732715165745,0.0012017870266266722,0.0013065576383246998,-0.0007380476740572549,0.0009198587959393821,2.7629461,-2.511111
