,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y0,y1
0,0.08158971004919813,-0.31051616417690525,-0.1684781352861746,0.0613781193287188,-0.05883680561105605,0.11468545263693902,0.09913519936744744,-0.14678209170484904,1.049820826825607,0.1472237484826577,0.01806264791435189,-0.11975226764330235,0.10773680173916757,0.07784783856931604,0.06647693772361007,0.08771190451843794,-0.3668793519583913,0.1079264053853781,0.22151986179280114,0.05349393998124996,0.04989548804831017,0.38816406756477834
1,-0.021579890401210892,0.5418065412883882,-0.23551215360664585,-0.26134281283036026,-0.031133421857772632,-0.2098102562969691,0.35627356076206096,-0.3415043283409595,-0.3628614485263144,-0.13845085466692442,-0.15749168928631854,0.6101716108364266,0.30023322078403697,0.027686133475239846,-0.3875167365173488,0.2670110177347893,-0.3162958648407576,-0.4884995129413647,1.375688007197016,0.10022605412453682,0.3385326427075058,1.1249035935499023
2,0.12067426729897587,-0.037044121470130906,0.038767315150014414,-0.042114236495578716,-0.0038835119245728992,-0.04420412950246093,-0.07199277064787772,0.02364664483487277,1.077121368724418,0.019915792807805432,0.06788954841014576,-0.10045146845007323,-0.16385927658783206,0.056770332166699126,0.09363832499583497,0.006786854526338171,0.18350229288490225,0.12356111988894712,0.3648945396438544,-0.027335196353174582,-0.1321774954292639,0.5324266774936666
3,-0.4757841061658904,0.09800040478719496,-0.2271756567548492,0.22497266850548125,0.022144337712085044,0.06344862409945502,-0.26082663900716163,-0.16766453370821705,0.05307759365252419,0.14947822158392227,0.7502718643948544,0.057083931619152165,0.2500066346187747,-0.3988000488437032,-0.3406444732064526,-0.09105802790812298,-0.30671450697836394,1.380732979419544,-0.10507525804497947,0.35403827554435224,-1.128116041127437,-0.803405562607906
4,-0.015737461709485003,0.13328594304054212,-0.013366502295239932,0.04048542609881831,1.321184985737598,0.21127448636068,-0.06546545340386194,0.05671430465499011,0.07478524913052324,0.11516099287795555,0.01074013576414733,-0.07464706756030726,-0.0005479538610132266,-0.07264379041315305,0.2546105809492864,0.18766078679884046,-0.030796926389527506,0.06477953000905504,-0.02502583949443493,0.18047862889297506,-0.4146016101715107,-0.35018937898156716
5,-0.0194219013610898,0.4876258871595494,-0.2119609382459812,-0.23520853154732424,-0.028020079671995362,-0.18882923066727214,0.3206462046858549,-0.30735389550686354,-0.326575303673683,-0.12460576920023198,-0.14174252035768672,0.5491544497527839,0.2702098987056333,0.02491752012771586,-0.3487650628656139,0.2403099159613104,-0.2846662783566818,-0.4396495616472281,1.3381192064773144,0.09020344871208312,0.293617837961548,1.0870192892876092
6,-0.2306061967842577,0.385903994384171,0.037244264569213474,0.36041176063755376,-0.1822393049716033,-0.20915993460129784,0.05169687378915279,-0.3869880978246958,0.04955602651225698,0.022411953581063317,0.2341413594291297,0.16161108942032115,-0.09624107076352834,-0.25300594928938264,0.3947377936106969,-0.1826063085052586,-0.2410248194534116,-0.25009191232919226,0.2575724406764644,0.8803779143778363,-0.060179236398372214,0.07985029403839627
7,-0.09642183283585627,-0.07164210941798843,-0.20929170290473625,0.19969420332343735,1.0487600146484153,0.029131123755129325,0.11946724496322032,-0.1628611649837357,-0.06628532701712035,-0.011202321352088287,-0.18970801306663915,0.1606670233224586,-0.002257800359421856,-0.039607098112814064,0.028940720745545087,-0.09220120050905807,0.005526934657770575,0.4199184267314938,0.0740814795608009,0.2043899859486796,-0.40437938179031335,-0.3876989367859003
8,-0.17581419646356194,0.04756286241300632,-0.34060915911178524,-0.10806185495467396,-0.17270466714994756,0.06153150601782654,-0.07951231294339055,0.37498037661758055,0.1751318308537676,-0.15932465353244835,-0.07232278005332328,-0.0649042244508384,0.6174344245604076,0.7180014269445366,0.038006832608595234,-0.3892246234772731,-0.0012954237729608823,0.35663259178879403,-0.07627061054354152,0.20625271099701648,-0.23403732321218912,-0.059363579098143576
9,0.06465023794422088,-0.2289448271690079,0.1940212901725435,-0.05750769681864325,0.01141008017018813,0.11384421249386692,0.1483033102810786,-0.3620758794573469,-0.04769751303732896,0.20290768106451626,-0.3914644048999161,0.08927978403641137,-0.5199753152437104,-0.23571854502196524,0.008905502716038422,-0.3819226011698151,-0.2271898311843659,-0.3393021852432222,1.3799446141978997,0.03785943127583924,0.19705733856673224,1.12704658532384
