id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,-8.782436875722649,-0.5139517426855862,-1.5321562035378549,-5.879776466213601,-2.3890985881941567,-6.914618018534141,-2.553416548013243,-7.216221104336419,-2.4723964459622865,-7.4215558574564735,-2.3214279664781885,-7.5315235614624445,-1.992753536184996,-7.668866515786542,-1.841123361832686,-7.735547295243978,-1.7573762244391722,-7.790635883306171,-1.6244557922352962,-7.870203477530058,-1.5623987472024616,-7.9319089155919125,-1.4259598382367433,-8.014749135562612,-1.3212704927650427,-8.096266510421513,-1.1776714788044134,-8.184253637200019,-1.0369470222744994,-8.273668939351614,-1.0168806048438292,-8.345146158222589,-1.0266220836825921,-8.421174800172196,15.230193095413272,-8.39771075833804,15.663808875756617,-8.392744478059097,15.976137983430425,-8.383633002710745,16.198798633706087,-8.353703004071622,16.41518399036903,-8.300085339355116,16.652350948149923,-8.231295640510737,16.93076436983027,-8.1592705542139,17.81779136169174,-7.971821426803896,18.262143892368307,-7.887428786605491,18.50404081923478,-7.843210553259397,18.666167532341984,-7.805080002627123,18.846309177608642,-7.762801978447616,19.017974541247685,-7.705853667965881,19.23877525961577,-7.617067816163699,19.474204023891467,-7.500504498471121,19.795631012032512,-7.335324620369971,19.9508289734642,-7.239969311589789,20.14855587839006,-7.128171838472835,20.337595032308023,-7.012392237692516,20.48023160841164,-6.9250584242452575,20.6600774355364,-6.817254465555096,20.951956306055244,-6.667726585494824,21.21488660598018,-6.560138397231481
d0.95lr0.1-1,-9.647857999243735,-0.8263752839506209,-1.514944982947599,-5.871635493330557,-2.3006460444087327,-7.034322204952335,-2.4769548250883453,-7.3255400941029185,-2.3626770221693016,-7.461495774915226,-2.1723709840893797,-7.57353062679436,-1.825049240741342,-7.718312847901202,-1.6615954864161273,-7.802784569288019,-1.574456190743745,-7.870007199520983,-1.434237768901042,-7.961679255528993,-1.362236213377935,-8.037935740392584,-1.2263710965695207,-8.129199462921411,-1.1372607795656204,-8.212050603364128,-1.0345767211966936,-8.281358191138313,-0.9358995423008535,-8.352264330031984,-0.9733660348520035,-8.414867972261678,-1.0415986366035141,-8.482526413559901,15.325459390361662,-8.402771682500157,15.752891510462184,-8.394098601464576,16.057792408533388,-8.379536517679563,16.273552144975746,-8.346011300784596,16.48316480415625,-8.290679631222432,16.720258026936357,-8.21957050012544,16.99486339668,-8.146637582333517,17.881032848065345,-7.957897777434979,18.32029524549988,-7.872999117226769,18.560691490346024,-7.826791499374937,18.722189325312556,-7.786553692148281,18.901106553602197,-7.742859630682104,19.07206298549113,-7.685456285378494,19.295467870894285,-7.594619305083416,19.533201280041418,-7.4754404692803735,19.858110645532324,-7.305517400417933,20.013224361511714,-7.207833552292318,20.211292700058795,-7.094447275430123,20.397606779183537,-6.979626389889853,20.538190615640318,-6.893020855699384,20.71822777240526,-6.784950190730482,21.006206702324075,-6.637140890471357,21.268601738523834,-6.529195359859375
d0.95lr0.1-2,-7.264766029680053,-1.0203191387681767,-1.5142130740608646,-5.8733302730481824,-2.2996344904508526,-7.038343121343469,-2.479053533899916,-7.327012324638213,-2.362917406176035,-7.461890608666311,-2.1791707564669887,-7.572727668695099,-1.8356039489400031,-7.716448957045779,-1.6689837544455057,-7.8009632974285195,-1.5803964895198415,-7.86833720062913,-1.4381103379768865,-7.960233088426244,-1.3674410604752611,-8.03558146860766,-1.2290591559919815,-8.127652675418041,-1.137351888636989,-8.212140413527669,-1.0338440271789047,-8.282495128766056,-0.9354307946819255,-8.353271337710773,-0.9753718580056046,-8.415359048705747,-1.0447975271895678,-8.482806283184537,15.326101910102713,-8.402813810578651,15.754867285522865,-8.394080856820246,16.060528152015088,-8.379002514341511,16.27549566260068,-8.345214219567104,16.484557882340855,-8.289747077811931,16.71999737999303,-8.219099239329246,16.995338204709025,-8.145870762375555,17.882909347457872,-7.956821474181203,18.32290476251398,-7.871200802361517,18.56313310117613,-7.8253624283464065,18.724954157761285,-7.785471864504559,18.903390605988918,-7.741773757212383,19.07510365837196,-7.683599518878605,19.298092137969476,-7.591514886598766,19.534405252569822,-7.472359849334732,19.85949208518058,-7.302339365317717,20.014237958929147,-7.205019788372218,20.21336645157984,-7.091299765208279,20.402392226077726,-6.9753587049616215,20.543550636056775,-6.88851191380428,20.723346040964863,-6.779586254089412,21.01173331284014,-6.630907491064191,21.271207265913933,-6.524545907523517
d0.95lr0.1-3,-10.546277941870523,1.8624907532823738,-1.5111633873557953,-5.873445020275118,-2.2965512260666143,-7.039429555026214,-2.474570683803879,-7.32855060623999,-2.3522707817087873,-7.464977863885655,-2.165162815042943,-7.576213580768771,-1.8187511083734558,-7.720210002510165,-1.656411821524025,-7.8045457803886755,-1.5685746851093345,-7.872443864843982,-1.4298089704971761,-7.9636166191085405,-1.3609899160959875,-8.038900036140245,-1.2266390193404972,-8.129364243253221,-1.137344872004896,-8.212855855886623,-1.0345201037941498,-8.28242546965587,-0.9362155194773255,-8.353242262997366,-0.9763359428363774,-8.41517293444682,-1.045293478995286,-8.48250001309852,15.32667750284703,-8.402667715027457,15.75467171887785,-8.393079850375045,16.062392694525233,-8.377933166013673,16.276614419798843,-8.343918771337995,16.487406109738718,-8.288391537868629,16.724212763531156,-8.217813245812227,16.99902174019681,-8.144872667089682,17.88644900567665,-7.956252041858122,18.326974705654038,-7.87070074060106,18.56546886248112,-7.8245241931925165,18.726267125701654,-7.784311042108815,18.90641179250098,-7.739407701766332,19.07917916903658,-7.680232043960548,19.302557645850392,-7.589058962027185,19.539366638847735,-7.470203099627564,19.862607765494516,-7.301531540752612,20.014905520107767,-7.20625587125152,20.211683172613856,-7.094026910981416,20.397563213037774,-6.980048172447513,20.536190850265395,-6.894760387754837,20.713552402545872,-6.787663543429752,20.999861042131727,-6.6404860020722385,21.259496995861394,-6.534055801749236
d0.95lr0.1-4,-10.788650130712814,0.90216426802575,-1.5153178083453651,-5.874404049192776,-2.296490315935082,-7.039860020445973,-2.4746353128393848,-7.32857450752218,-2.3598102509387093,-7.46227883499276,-2.1697551043386465,-7.574888239045621,-1.8276970993538635,-7.719027051597728,-1.6610971856279555,-7.803685233563006,-1.5741424736375844,-7.870680497070023,-1.434179208249542,-7.962635094117391,-1.3639007928075757,-8.038207288950119,-1.2284799592192335,-8.128883369349822,-1.1388233692449012,-8.21293240589953,-1.0364584377324533,-8.282703249890536,-0.9386636463386911,-8.353342427219955,-0.9779506035472061,-8.415117420316115,-1.046429162488306,-8.482344377940912,15.321188608443673,-8.402842148798626,15.754217879505118,-8.39417859972049,16.05593702777394,-8.379365495990356,16.2720539026385,-8.345771509537165,16.48355988333791,-8.289829441682125,16.72060426200152,-8.218917695135296,16.99773916765456,-8.144797430918594,17.8853036664486,-7.955595772388952,18.325948653211228,-7.869864679564811,18.564358694645453,-7.824400803802528,18.72565423490212,-7.784608656667505,18.90476663046184,-7.741112404601295,19.076544100230574,-7.682741156219735,19.29748319043246,-7.592222772279881,19.53431739707549,-7.473235483496422,19.857644494402958,-7.304773962007612,20.009649332798897,-7.209373999967382,20.20758137350036,-7.096006308213137,20.394466586854893,-6.98058595897085,20.53520902736515,-6.893531712364441,20.71574957541634,-6.7851432361179045,21.0053225865388,-6.636563735024584,21.266183726139037,-6.529980484168046
d0.95lr0.1-5,-10.26467078306577,1.1444929573856026,-1.5135830171469802,-5.871301999999361,-2.297393040832395,-7.0386486537148825,-2.475634212848324,-7.32661272399537,-2.3570846766339963,-7.463832170774171,-2.1652876826812473,-7.576527650465262,-1.8208614589601555,-7.721081032819935,-1.6620314984591207,-7.803574223169244,-1.5762490688583342,-7.86994814196601,-1.4353589774754698,-7.9616697325339,-1.3655204838823702,-8.037080180660398,-1.2330816676508807,-8.12692143673162,-1.1410143422435004,-8.211755898812015,-1.0392021263379547,-8.281397737386037,-0.9398054185649385,-8.352105596999168,-0.97851003134572,-8.414160688099921,-1.046240276236139,-8.481108735046202,15.335495379842294,-8.402843118384947,15.75427958013117,-8.394040162891185,16.055892389621878,-8.379035092510842,16.273355573567002,-8.345103765400872,16.485676658442205,-8.289093742344402,16.723339906031278,-8.21791649811271,17.00090508972237,-8.14405777372331,17.887836251293944,-7.955653815868397,18.327749094548096,-7.870259382692357,18.566247244757477,-7.823961169015247,18.726326424648818,-7.784076089634469,18.905354933341506,-7.740182018794327,19.07572958295694,-7.682589229849004,19.29797350531992,-7.591782746081843,19.534592873963405,-7.473292112975282,19.8592766651217,-7.303616831843614,20.01324125255093,-7.207307676392118,20.213106709140163,-7.0927800126739715,20.399370512810528,-6.978327600357937,20.5405237873461,-6.8913827919259765,20.719363655069127,-6.783564596988729,21.008563304230652,-6.6350394543263,21.2696118732832,-6.528090697167355
d0.95lr0.1-6,-10.330500845114488,1.387784467406298,-1.5124374938969665,-5.87335213294192,-2.2974909441005686,-7.038342782532053,-2.475712736859998,-7.326594683993607,-2.353836823070857,-7.4640283654974215,-2.1618226022810214,-7.577532277643695,-1.8152873613787217,-7.722484836075512,-1.6580395141239936,-7.805582643633433,-1.5744587864755613,-7.871474229036899,-1.4327903189911178,-7.963400613699512,-1.3638753053400958,-8.038133439201962,-1.2294748245979028,-8.128843880577797,-1.1396132057682289,-8.21232987175704,-1.0385046490591852,-8.281180359469301,-0.938167153259732,-8.352474324664227,-0.9767203485871103,-8.414538021998373,-1.0454705414302174,-8.482031752186563,15.323303838931873,-8.402496873902312,15.756083091374608,-8.394069032311469,16.058505527421904,-8.378934056355783,16.27686735177438,-8.343940462038791,16.488571933740076,-8.28762716862809,16.725603443115713,-8.216450352160468,17.00079509188079,-8.143168709354171,17.88562289696282,-7.955654564180687,18.32389804698611,-7.87156627024068,18.561823001056165,-7.8265464736427885,18.72292797610234,-7.786844853724182,18.901860794133164,-7.742819807560705,19.07380422134289,-7.683445747100315,19.295896420647345,-7.591975540399044,19.531332972590214,-7.473363039861376,19.854307208092465,-7.30468421646809,20.007612470276193,-7.208425967402278,20.206210250938074,-7.094875590027906,20.394209441566765,-6.979249389070987,20.535717353956773,-6.89218649460168,20.71581709110261,-6.784156461383938,21.00586544659789,-6.634614971192635,21.26830213740242,-6.5261418411738585
d0.95lr0.1-7,-8.499976266722403,2.4775217822529925,-1.5134761911565584,-5.873179711454348,-2.2942602570216484,-7.042179113906155,-2.4770072411979904,-7.326260069461834,-2.356657742052819,-7.463119163226968,-2.1603613199377203,-7.576856714323659,-1.8203842014948344,-7.7208860933733385,-1.6617471621756865,-7.8043051640957755,-1.5734934527038944,-7.871624633264157,-1.4328435144614278,-7.963018304032664,-1.3629024167764279,-8.038455950635004,-1.2277491260181175,-8.129240215516095,-1.1387611227561,-8.212990292891343,-1.0379297945470916,-8.281729557330793,-0.9390391248537532,-8.352444268397631,-0.9788086216098812,-8.414664859019164,-1.0482897908789996,-8.482189991693554,15.320470227031842,-8.402722969746653,15.753761481561785,-8.394349382494193,16.055609407670044,-8.379703060218608,16.271759920609426,-8.346210180682945,16.482760678715618,-8.290653644391455,16.7188940402214,-8.219602698963199,16.99240415408146,-8.14676148046852,17.879595995287875,-7.957884964887875,18.319943212084137,-7.87256994970424,18.559340701373277,-7.826921601043296,18.71933632161457,-7.788001150903878,18.89787903451179,-7.74456317067064,19.069237783698604,-7.686422831975905,19.29388383036526,-7.593954948295436,19.53170974732024,-7.474117162265361,19.853297723482697,-7.306007243166245,20.005761686152425,-7.210384671460285,20.20263081799984,-7.098119499333976,20.38958892614996,-6.982762318050272,20.53102334888549,-6.895332535198972,20.712027029577403,-6.785858201609624,21.00252908538621,-6.635321325093507,21.265028923889027,-6.5269123755806175
d0.95lr0.1-8,-11.166869524915244,-0.9878235095010665,-1.5096688916173315,-5.873363166875701,-2.296167700639087,-7.039499168984211,-2.475749406545441,-7.327192387839557,-2.3541005548062466,-7.463844191605406,-2.1575355757619703,-7.577830438048685,-1.8165920916648384,-7.721673864217417,-1.6569873963076036,-7.806059359148463,-1.572278670604718,-7.872352293785708,-1.4337062281238853,-7.96339667431935,-1.3664843031248517,-8.03721645478628,-1.232563924517173,-8.126793054209053,-1.1416369363077528,-8.210348206469172,-1.0376460099697675,-8.281176759207613,-0.9382247459446335,-8.35248188579786,-0.9760397426608785,-8.4145228970035,-1.0451570928834488,-8.481946798368817,15.316491032645843,-8.402970271428932,15.762317002095713,-8.395657892015363,16.052361648697374,-8.38064492668629,16.269272741406148,-8.346653259575326,16.482247145193423,-8.28999586293165,16.719280303747894,-8.2183675575822,16.995178922886726,-8.144883154251469,17.88223981610877,-7.95644579264547,18.32454869572309,-7.870549404527242,18.564904471063173,-7.824166325498878,18.725822187892412,-7.784453437384447,18.90381824584761,-7.741500155802084,19.077853145585813,-7.681571285395409,19.301374432181834,-7.589694584286391,19.53810937562605,-7.470760019092783,19.862316928627465,-7.30109393909091,20.017255388060345,-7.203426553511063,20.215858898771184,-7.090013884112597,20.401869701569215,-6.9760011196027625,20.540566233692978,-6.890715376532147,20.71804961150779,-6.783919049487187,21.00778614323696,-6.634993743730306,21.269404632633485,-6.527381035108604
d0.95lr0.1-9,-7.347557171975057,0.1055638056525996,-1.5122214932421607,-5.8737980860225045,-2.302019989595078,-7.031837699033849,-2.480629559511716,-7.320846175585019,-2.3627641628692593,-7.461194472671031,-2.1642603202892605,-7.574445533929549,-1.8172975557327504,-7.720597499999973,-1.655328196221216,-7.805299018836862,-1.5698770902139214,-7.872009485236099,-1.4335571347094223,-7.96206339029504,-1.3630796023534353,-8.03752113455358,-1.226963733202494,-8.128634339010688,-1.1371990439959805,-8.21254713474231,-1.0343577891629891,-8.28267384450013,-0.9354204389927051,-8.353371381343797,-0.9750629011349603,-8.41494607523621,-1.0432754118782213,-8.482003892660307,15.31968776621823,-8.403475236851172,15.747920775765609,-8.394897397139424,16.054381909386343,-8.379575410076303,16.2701381544954,-8.345809607538003,16.482287549530763,-8.289761987827628,16.71769365426774,-8.219039297252625,16.991392964081356,-8.146619440441794,17.878670318866952,-7.958477394321477,18.320358131957065,-7.873211474002722,18.561421606411937,-7.826870876241233,18.721715145032558,-7.787536803488203,18.900457513187096,-7.743987615315765,19.072079764271752,-7.685787213877001,19.29404612440796,-7.59525898144975,19.531184413323416,-7.476285726436356,19.85620067781156,-7.306577170453941,20.01079696424906,-7.209736969912571,20.207925311781867,-7.0967395505296915,20.394983924249104,-6.981069184038709,20.532742707350955,-6.895924336975971,20.710712086035997,-6.7891208987951766,20.99944372726122,-6.64098759903025,21.260652441811903,-6.534151353285218
