id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1
cat-0,-1.3718818850748118,1.2615192429066315,-1.2290356585823694,1.2665601121926322,-1.1665365064890318,0.9862394293456863,-1.861673652632058,-0.23397447091680526,-2.0787635249249696,-0.22734284805989077,-1.8276232321362407,-0.3270369930538734,-2.437966870227373,-0.21611604428925862,-2.4575772099812596,-0.3761556348864637,-2.5016043638811207,-0.3316295932510136,-2.5593594331491083,-0.3721144512376579,-2.6795888225034608,-0.5163791031160156,-2.689332382408702,-0.623902808921935,-2.6049775189581212,-0.582089696012925,-2.778542289349381,-0.8349579818835016,-2.7165760167908033,-0.5290820600765347,-2.6630486494577283,-0.6339916198441994,-2.546743447829224,-0.6111194353748081,-2.4490958811941983,-0.7353478528617119,-2.270931325554847,-0.3480123032111002,-2.3240959692736927,-0.46055257351890355,-2.284352092139976,-0.29775644421229025,-2.2721054099584745,-0.43135071502129124,-2.3109425716483507,-0.44776669456214907,-2.2593118753565706,-0.6965640435327121,-2.492707723984991,-0.43595181066267336,-2.396920701736929,-0.5389187559512318,-2.505614567444332,-0.4557155157558902,-2.355729484920455,-0.47805693253444126,-2.391865220482527,-0.520941996297576,-2.2030675745704795,-0.6199929667590732
ship-1,4.040454743011885,0.4442399755649188,3.75040019326257,0.9402903995800918,3.5808026250762808,0.5135161645769936,4.113721912506192,0.9825844895186325,4.204600582145789,1.023978410595101,4.649565995959703,3.259130995375798,4.110009330812331,1.7387051854158897,4.221151493310585,1.667713012223593,3.9249209435134276,1.4301925040861,3.876569558762885,1.3043901249322913,4.367291751843435,2.8489275372943834,4.349336815759303,3.3524540497280864,4.279150204604144,2.7379884198302684,4.466017132545687,3.7288094386829913,3.6666619938684866,0.7741124463445145,4.057644528380063,1.6237878160010522,4.271227046715623,2.5234182600308435,3.8889569581496537,1.1505195853488734,3.778071930665912,-0.8673941211070431,3.5825229608946967,-0.4968727005137116,3.74577525922603,-1.4834147193473006,4.142937689324445,0.03528011384326168,4.021726909849893,0.0870695201040418,4.123683731978172,0.5562722995750432,3.7009396984570886,0.0056286833350801535,3.8680120870025285,-0.8813220985215996,4.346968175857357,0.3877614382655615,4.403772202050969,1.60806303806543,4.4001028322382485,1.3212354759656955,4.402585725927374,1.2306628619943363
ship-2,3.4796963667975227,1.9829333596149834,3.286237633787895,1.8336250591549954,3.4912596859151144,1.2956709884724198,4.022745024542361,1.0810346755903948,4.150343759319539,1.5083757334719963,4.4993715826281395,2.778319631453199,3.890227168757094,1.0493010867612504,4.23111608133159,1.719149544134285,3.898801175339496,1.2528937803617373,3.874936540038672,1.216937040760031,4.206529687681722,1.6004499735524582,4.4579231861023,2.937631592720313,4.315068645263767,2.462564762321026,4.59227733328382,3.4652482025013214,4.10573723634904,2.016836961119332,4.226049002870366,2.2231629170205878,4.497423549652841,2.7420928235222894,4.264452019651829,1.814787422462166,4.190263061732175,0.6448470526034946,3.8759601299103372,-0.4197597061435493,3.817757200558987,-1.0104092627107182,4.17577672325457,0.11273219613439028,4.319560128316685,2.5919766862256557,4.542107689617663,3.2884102402147892,4.0149721335406365,1.3774008328228506,4.585050910358799,3.0968939451081114,4.731815264223826,3.3293942861037995,4.4022684060276465,1.737007216076892,4.64803872332973,2.7754287442367453,4.495953018295138,1.4490556368690415
airplane-3,3.7501202294602565,2.539979858383777,4.169320357298213,3.099630246041719,4.14094883748724,3.336817454197898,4.613824441569781,4.061092251205524,4.749133765393477,4.1315628420790915,4.77768863487089,4.139124192365097,4.465168778929848,3.925620832090055,4.516572338957923,4.176768447705878,4.076995700946621,3.8347550698045927,4.227813554445764,4.073278096232012,3.8831714513065614,3.926628707024265,3.8231311251890983,3.883715732392864,3.778928913723357,3.8448373382102985,3.759080690683744,3.8933903955549183,3.3751017364179816,3.7343832271962656,3.3746845135443624,3.754802333116465,3.2226539227578472,3.5383502165494054,3.2577348636405334,3.4326090688733126,2.95441986719193,3.32304419897397,2.50446381126345,3.583375863784762,2.6126108865593736,3.4098232176856085,2.7050587042120737,3.4628832565237833,2.6714438487736563,3.4981179327920207,2.7193977631132995,3.39064616390072,2.3690900611716024,3.4940038587971443,2.4448771650196277,3.621856359883591,2.634523004485285,3.4528230913492752,2.497409977609039,3.5668084095136674,2.504403282225509,3.608386665721427,2.663788501217039,3.753229058002329
frog-4,-3.2868501951725344,-0.052694777416866595,-3.6030267570960803,0.24835356801923558,-3.970595167198231,0.5975770772886685,-3.8322456968179703,0.5780846124172505,-3.490081790258432,0.7181836944668718,-3.44770493193324,0.6353776871482965,-4.192018443048434,0.30239413832729817,-4.045081623796923,0.5789712803555132,-4.231358102536495,0.48041160780653064,-4.034282870662484,0.4833159508369531,-4.055097181165259,0.6143094216936452,-4.04786148684646,0.5810742987371954,-4.057596980221204,0.31412524995362895,-3.8707595234455963,0.8918627736393208,-4.214974031498136,0.8633099524775387,-3.8849165095259797,1.3053577213777747,-4.267231755005493,0.28240251282738993,-4.235923687014724,-0.019333401774669322,-4.395740599517033,0.05416578935862048,-4.423218024777656,-0.37828169789957683,-4.194049768666861,-0.48486484481196873,-4.220841348709955,-0.5744631003524588,-4.19702801229005,-0.5180196156612243,-4.657624012343258,-1.094852055262701,-4.670015910799255,-0.8948494065928423,-4.51691268792519,-0.8713493843207482,-4.28388046306203,-0.769077976907894,-5.113214273895798,-1.0854235389914724,-5.005594327197794,-1.082136608262729,-5.019221795999015,-1.0990991054212442
frog-5,-2.823206156760039,-1.9237663839599948,-1.3918376303985498,-2.169654604926762,0.15633067591143648,-2.1218867944840256,-2.919130829926441,-1.7640609024808918,-4.425503750441766,-1.4561145510639235,-3.972752178173422,-1.3404505582545123,-4.243984223821415,-0.8882230493277785,-4.604386262043913,-1.2142933084289373,-4.723780790566649,-1.0147022189747172,-4.877290582842307,-1.0044514392314499,-4.697221105514951,-0.9645186819980486,-4.880073105503816,-1.0609985469126322,-4.712264092704502,-1.1021260354718325,-4.884915937800046,-1.1689420059204412,-4.906315655569763,-0.8966011540373924,-5.221732110817508,-0.9583104685134788,-4.928480598149024,-1.014097819364781,-5.085139946499877,-1.059542447882687,-5.2458773741708375,-0.9406596196790008,-5.070132473712105,-0.955766569504106,-5.330754459700825,-0.7510966915599833,-5.133545295081817,-0.8860007408200945,-5.221952620316127,-0.9970752824695289,-4.934756910485938,-1.1137850618697211,-4.924348044108208,-1.0047975111795042,-5.174323827669078,-1.0231508497314004,-5.520004939071342,-0.5369460564379496,-5.250458659111213,-1.0157528715371884,-5.382220217795608,-0.8736253525292578,-5.040561924061387,-1.0866512655234466
automobile-6,2.210353472406999,-3.5865216577467764,2.362049289341565,-3.9728765926499725,2.5555560653088714,-4.070822487217132,2.2953020839756566,-3.064139255442939,2.299820372661795,-3.1441361052663677,0.7779350224773247,-1.9116288823395708,2.516748979642631,-3.3652731377039355,2.5931763014999136,-3.6455368961277412,2.5819839207413975,-4.246882772761866,2.6387340854256642,-4.6239443951534005,2.5799152508369128,-4.696107274832918,2.4934407366047,-4.431355213805506,1.775560340424277,-3.0751216673465667,2.2079049959516186,-3.771152059102383,2.7501115133881275,-5.202529175910227,2.88200247087647,-5.330551564862338,3.0231346397381786,-5.127406212656376,2.3700708488380746,-3.0739705738357346,3.3138154826269193,-5.310481342979159,2.8485169600274673,-4.460896611812988,2.6104253705118587,-3.3387766007025648,2.6758059445589413,-3.9459785979235087,2.5023234834383605,-3.960421034649653,1.986206086569178,-2.4122790306304007,2.81639772674149,-5.167770455190488,2.7755943866086654,-4.974274939043219,2.7341093710614515,-5.048989109061544,2.649504135956851,-4.963395412886868,2.489503527806449,-4.720406356854687,2.7483911559681014,-3.2860863260590736
frog-7,-3.6662040452019644,-0.27221368178534583,-4.231317445327037,-0.2257494560616309,-4.5375462886555855,-0.04649155659786323,-4.251632722131597,0.0017664011084447529,-4.044631560269592,-0.11474983406458339,-4.091499251135273,-0.11902326037451046,-4.270316542915311,0.5168287266521888,-4.087746369947646,0.6771296310466625,-3.9055479582478068,1.2552133102336205,-3.6094440456786265,1.6119946866994455,-3.4236353498197674,1.7862626553694243,-3.652087635809948,1.441668185912204,-3.7616609087712565,1.3759990939820304,-3.1926004135908617,1.6026600501185135,-3.4384516003356804,1.7475607747551596,-2.968351594530084,1.8967909411197486,-2.9626145826503545,1.7211441578138742,-3.099044543603776,1.820487673862213,-3.4883433540164828,1.5668957843087612,-3.3458108227914525,1.8670991358977378,-2.8824563697981103,2.128854953006744,-2.487647033480139,1.95103892714609,-2.6878167403474187,1.8939721639807896,-2.546439108429199,1.919331009702809,-2.223014464451273,1.7989972065740747,-2.326097631256475,1.6027115089027788,-2.386066072597308,2.0133544864992405,-2.240717243908962,1.6795201672888285,-2.2452471350064838,1.52325612345867,-2.147124440087343,1.2750941080796192
cat-8,-1.7905353719967598,1.8094215699989076,-1.9859822589395277,1.797579653730527,-1.9054432962437882,1.9358131513933072,-1.4718774765505978,1.6238507902493535,-1.2550294334801,0.797853030897558,-1.6434936614546805,-0.039241607574546825,-1.9868381819645455,0.06772657426863032,-2.2307042424953925,-0.25783762453569375,-2.2831233503427395,-0.28040557167997265,-2.4873557661766927,-0.46512896999813474,-2.654106130271383,-0.54585102129699,-2.6817989655568555,-0.6559958357515465,-2.740455910796338,-0.7343906211636684,-2.3619126286283327,-0.7668259873398077,-2.7233893925395685,-0.5899726609014776,-2.419186467137445,-0.5561643952979982,-2.237484396194988,-0.4979595935629421,-2.361406378171973,-0.7314571424624867,-2.2208303572987527,-0.5036907575118005,-2.3399862180458375,-0.5558150958041178,-2.349971324086974,-0.5451718807871608,-2.0190333257513484,-0.5266387799175034,-2.2118142556396485,-0.6040115813870021,-2.1681215480382723,-0.7347624298215414,-2.2780966978385235,-0.4192149646473976,-2.3509765697411735,-0.5676420806658347,-2.0434030136552748,-0.40994128574885225,-2.3824335928933946,-0.6241601619112465,-2.272394289733906,-0.5080823018667702,-2.140183886831404,-0.6372936714416135
automobile-9,3.507275164214003,-0.12941353880452794,3.1726093975524083,-0.8463816136516721,2.8557911977291606,-2.360890293787184,3.105865929409416,-4.278387515669003,3.1054392234473283,-4.362589012329241,3.1073828118784115,-4.6052948012063,2.9302193992723793,-4.966734605105135,3.1667781329544216,-5.354302171610214,2.9724190653389466,-5.197037972673022,2.818070426439148,-5.218629569528141,2.8531319921053004,-5.264959251368735,3.029445520284747,-5.541139523747643,2.991883021695247,-5.438730436154474,3.070285069805073,-5.572499534012171,2.840417905849974,-5.433354461470935,2.967181427651075,-5.588920977690791,3.075008580746826,-5.485144371698481,3.293465439829912,-5.626983778225273,2.982242863856947,-5.213035668010333,3.0061384403327556,-5.314442060800928,2.9091343974637622,-5.409773267193768,2.8471985227589407,-5.253771224348042,3.058636040076077,-5.557998955334345,2.9926873403779686,-5.461858208879111,2.7367862271779586,-5.161966418558943,2.9489225591962773,-5.404568541147998,2.7586841931845756,-5.192475444840935,2.7316370316004774,-5.237583326015577,2.775199967450375,-5.321540514214756,2.8760949162902123,-5.122777396373639
