id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,-84.6518,67.515366,-68.00346,-64.50148,1.1547271,-0.14907604,-137.6557,-104.57457,-46.28516,-6.407476,-53.892467,-77.037704,10.392478,82.83781,-97.96851,-28.813229,-4.5757117,-54.05625,13.116973,-84.00566,-39.78217,-84.5162,-113.2706,29.923351,42.308784,-57.095085,96.65577,5.740202,-41.141506,13.725271,68.67307,-185.5258,58.90046,-74.02366,36.32407,-86.081314,51.54322,-53.30503,-172.22287,125.91561,2.7575045,-70.226654,93.660446,23.791737,74.31481,-27.59286,55.434467,-32.346382,40.69131,-30.088009,86.9455,0.7748844,-39.919464,-83.43076,82.93954,-3.3461764,81.28452,-15.669991,70.48451,-87.37825,-212.2603,-114.360275,-195.31058,146.73358,280.17856,39.76557,358.72675,-12.429222,68.96875,-51.70462,44.552223,-26.314573,47.674995,-42.68363,72.99684,-51.100315,45.167404,-16.012945,97.363365,-7.049294
d0.95lr0.1-1,-65.42935,72.19135,-53.806393,-64.48464,8.740498,-69.885216,136.84326,-68.52257,-108.99346,-29.523811,84.181755,-106.31302,184.14111,19.735685,-4.437651,-80.560074,4.934801,-94.81911,29.803154,-87.16905,45.325962,-64.29138,-215.0778,-133.87602,15.896886,-34.914417,12.767045,-26.379477,96.07578,-61.704384,86.10315,-83.25003,-149.72272,9.483126,1.3973621,-86.96813,2.4130557,-22.75362,54.724915,-17.755682,43.11917,19.952803,187.4824,66.18367,47.677612,-42.870785,-33.07867,-109.40503,79.876434,-16.44136,49.037533,75.04316,47.132893,-29.265957,66.96074,-2.5124426,94.13649,57.520218,5.3953576,-89.613976,-20.569162,75.08992,-52.447758,-91.59649,46.726707,-19.452518,107.01677,-132.3106,59.08014,-6.004996,17.599506,-32.192757,20.503746,99.481674,74.86995,-13.638134,87.83553,-54.197258,26.243614,-31.753849
d0.95lr0.1-2,108.0417,39.046486,-42.34529,-58.72023,22.94352,-70.03536,7.477968,-36.669605,-41.658283,-71.23837,-1.5384444,-93.690506,-16.49339,-18.366356,-44.627125,-46.21342,8.088977,18.3346,-4.518287,126.79834,23.706642,-61.02927,55.102287,43.276917,5.552801,-142.77834,39.622517,-51.953022,40.080555,-18.183077,119.976776,100.8821,44.71116,-70.238434,52.727238,-97.057846,-44.00917,-89.20732,57.33658,-85.77898,47.111412,-31.975704,38.972248,-57.528316,-66.78819,160.2882,74.8592,78.310005,13.714079,-36.22065,74.26171,-44.689465,45.55899,-8.430103,10.366716,-56.94933,159.74994,39.67342,-41.843163,-26.688364,7.662586,-15.569561,73.69461,45.077953,-29.970758,-100.827965,-8.098776,-271.1097,87.38734,-38.35061,75.98614,-9.647989,32.214214,-30.823034,120.58948,144.58087,60.848595,-38.233208,83.49041,-202.55644
d0.95lr0.1-3,-104.56054,84.800095,0.79519504,-49.544033,-18.706507,-39.03683,-104.78293,41.886623,184.87613,-74.92635,-23.832027,-50.564358,-0.03355445,-60.940304,5.3332415,-32.641598,-27.982244,-102.79975,-31.707438,-74.08916,154.32806,-100.848335,45.995895,-123.60574,16.364618,-61.643745,94.85209,-113.7744,-21.59452,-94.95804,-107.35184,75.312035,-47.192444,-32.51272,68.995575,-49.181953,-90.18672,-240.1227,31.297455,23.440762,17.673199,-45.269363,75.5559,-30.20649,38.377205,-56.32884,-17.79431,-118.45867,99.5681,-49.894283,115.1541,-20.688467,-7.959976,54.43179,23.33002,49.883934,78.09075,18.540108,188.11398,-16.288557,50.280025,-58.007675,61.340572,-86.671295,69.69079,-60.23468,77.91659,-151.2065,19.543633,82.42382,-21.277699,-48.058327,62.43143,-7.8977256,78.63709,-37.55314,-19.26303,-27.292997,34.216602,-6.7018676
d0.95lr0.1-4,-22.198933,-40.83115,11.670068,-56.100357,-24.799267,-69.78397,10.38328,-47.555943,-11.233679,-70.525185,-59.55026,204.69264,31.583027,-73.743,-2.8606124,-68.08554,-34.01628,-81.8246,40.73575,-70.302284,1.9204916,-80.20247,32.806225,-57.92545,27.855202,-55.47159,32.89412,-74.73815,39.809372,-59.44357,-60.52648,-34.14428,25.45606,-45.52146,37.35763,-29.804907,19.398508,-162.5768,54.091396,-30.322098,86.70481,-66.84903,71.51642,121.00116,51.085415,-90.60117,63.981705,-79.57777,39.92893,-80.070305,30.24171,-29.802126,78.83363,-36.911316,14.509875,25.694462,-97.493675,-92.02496,47.632328,-13.1028595,0.0135650635,24.3981,95.15556,-36.65215,-110.84882,-40.904137,77.15074,-22.850758,-9.214522,3.9151368,238.81502,6.3134437,56.45179,2.611334,20.53726,-111.1934,77.886185,-7.940594,30.993637,-125.094215
d0.95lr0.1-5,-0.78726804,-22.597649,-97.302826,4.1156235,47.148605,-33.13148,-11.840313,-75.20892,-1.1451573,-51.194366,-16.463717,-89.75778,8.053637,-69.66405,7.9007387,-63.10506,-8.057605,-132.34702,55.43197,-2.9809449,20.849125,-78.53738,66.64065,-27.39364,48.991436,-70.0691,113.92767,31.617437,72.49482,-85.23524,46.970306,-62.84523,-73.6332,-58.509724,62.519157,-23.54433,8.143627,-73.8825,41.21954,49.08064,22.280043,26.319044,-5.9005456,86.41526,74.82966,-141.88167,-74.84703,49.98252,13.074926,-75.26984,67.7141,-20.97972,149.88164,25.893885,65.256905,-37.63165,-22.326956,-34.91704,48.23736,-33.55544,29.690886,-31.253452,100.66621,12.896156,-7.523289,-106.58796,63.126144,-58.74763,30.793789,24.098568,3.5164797,-5.311896,55.631145,-29.278011,136.70158,-92.64698,68.95735,2.5351439,49.440735,-48.55729
d0.95lr0.1-6,-74.98551,246.36812,-153.4321,-11.168054,0.043839388,191.3232,-70.74426,-43.83226,-5.5524716,-61.83868,128.8,-28.538841,9.075361,-81.98369,28.826397,60.71225,2.5326946,-80.4929,43.099277,-52.45352,2.1033256,-112.48502,-69.988815,64.78048,150.28601,-127.89875,4.0274925,-38.187065,-119.24709,227.1931,253.75055,119.64747,86.12183,-55.20652,93.38267,-10.624891,29.70248,-37.88864,-135.1574,139.35036,25.736147,-64.270874,73.14335,-17.889244,91.49157,78.370735,32.08109,-94.27439,28.070908,-53.93224,-10.321704,-493.43646,57.308228,-8.624461,-5.8571467,-6.809595,-86.48145,236.17325,87.73777,-17.18933,64.14445,-62.83583,42.848114,-70.55354,-5.7947397,157.95364,80.2671,-38.600437,84.76313,19.529688,67.1678,0.86088294,98.354385,-61.69495,161.19034,42.343735,72.20422,-30.89688,75.21774,8.442184
d0.95lr0.1-7,-44.365307,-28.416033,-85.044586,-32.20211,-5.509451,-65.85447,-5.504737,-64.98743,-17.064543,-58.065224,-101.82651,-97.244576,10.415224,-54.83504,-38.411854,-73.49994,19.412289,-57.939613,2.0786345,33.85057,16.292213,49.13712,42.22327,-69.22543,10.217051,-72.61216,38.275562,-39.13539,197.24274,2.0775495,32.628662,-58.46393,45.8468,-146.1166,42.533585,-69.9475,60.681175,-137.46875,93.328285,13.780544,54.47467,-48.71916,118.36078,229.46306,13.735142,-37.983864,48.380642,-3.743885,6.697668,-112.24177,71.541176,-32.462513,59.006874,-29.141901,33.09066,39.96113,60.282116,93.75641,135.13263,48.19315,46.643852,-104.59519,57.018723,-71.04725,68.05838,-74.338005,30.300404,91.94106,48.2078,-127.11196,57.832436,-27.325224,41.57071,-12.375301,69.609665,-26.487263,57.1457,-24.590841,124.107124,27.959019
d0.95lr0.1-8,1.1186676,-69.971176,23.871593,29.372234,-72.4878,-126.49751,-18.193079,-61.03719,24.299038,-50.803226,0.14549834,-69.75351,241.94656,5.706728,-15.392735,118.87604,-35.33522,-126.16879,64.116516,-70.71339,72.000336,26.072315,49.737057,-101.590866,18.518768,-315.29434,20.755592,-81.781715,92.66019,-44.112003,70.25356,-71.28312,-4.494355,115.86186,55.97059,-49.29529,38.817234,-72.53143,58.684624,-51.752285,-30.358456,-45.35949,19.08151,20.667387,49.827328,-63.96998,82.9717,23.56607,77.1855,2.2714305,58.314255,-10.565012,42.440067,-19.76648,131.38623,20.493578,44.029354,-114.71156,-8.085785,-73.082214,132.17792,-106.51611,77.28083,-39.532097,156.08807,-100.70639,65.36706,-29.183683,62.031166,25.438396,169.39551,2.2647367,3.2370484,-129.60783,-104.61709,-2.5977218,69.860825,-18.514925,182.47192,112.3323
d0.95lr0.1-9,-10.203725,-115.45001,-1.741028,-37.47922,-9.701397,-106.93659,-0.12852627,-54.410423,-23.178766,-86.225296,-7.639888,-5.929917,-25.346985,-28.208769,-1.3512717,-41.263157,10.538688,3.1002026,23.673824,-42.906517,32.948063,-69.77324,-28.396198,111.79627,15.312521,-47.647068,20.99322,-36.520126,30.479155,-73.06504,43.58609,-46.947342,34.856155,-51.16161,87.70412,-46.42778,2.3745193,-35.657486,47.934906,-45.099,-126.48476,19.101957,93.2904,-17.582664,-122.09054,-205.78598,51.93249,-15.554132,-86.93367,29.990265,-24.346754,-105.09096,-82.56298,-76.57558,72.63231,-13.251568,91.26974,-112.72681,58.400703,-58.402927,-38.643814,160.74022,96.67785,-0.28997424,-14.078351,-93.420494,-23.808878,56.35598,95.796295,-51.71018,58.941467,-12.694959,-43.65629,-89.6414,62.214924,-37.908848,11.360834,-123.355385,49.61547,-32.41256
