id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
ankleboot-36,-0.3652415,-8.941646,0.34268576,-8.114139,-0.072352916,-8.173688,-0.14097202,-9.187088,0.062152326,-8.997626,-0.77676666,-10.706774,-0.8433461,-12.087362,-0.53393066,-12.264232,-0.099122465,-12.820388,-0.33104318,-13.514728
ankleboot-52,0.67030597,-9.396236,0.8965367,-8.87063,9.3302145,1.7331959,0.6628507,-9.486224,0.55780256,-9.574666,0.13958627,-11.299173,0.2312733,-12.308199,0.7044598,-13.07669,0.77763665,-13.353562,0.83394593,-13.502472
ankleboot-55,-1.1171914,-8.035812,-0.5860826,-7.4224477,-0.5230812,-7.7154016,-1.2680511,-7.704844,-0.45195106,-7.9877396,-0.9132091,-9.643999,-1.1754985,-10.461654,-1.8118985,-11.232559,-1.0942771,-11.448371,-1.8021853,-12.338458
ankleboot-56,-0.27964914,-7.1521263,-0.8660804,-8.039132,-0.8455126,-8.732753,-0.46034604,-8.637361,-0.3753462,-8.771203,-0.4659297,-9.5566635,-0.39395046,-10.735027,-0.3181124,-11.725611,-0.16809018,-11.567314,-0.39179087,-12.093149
ankleboot-67,-0.39501795,-7.9604836,-0.61402553,-7.9704137,-1.0829087,-8.1855135,-0.9416915,-7.968063,-0.18924019,-8.016407,-0.49823558,-8.67424,-0.6341068,-10.3085165,-0.60058254,-10.926157,-0.3577572,-11.463708,-0.5974121,-11.966066
ankleboot-80,-1.8707469,-6.2564273,-1.8685206,-5.9655223,-1.6627883,-6.0960517,-2.2957094,-5.99114,-2.2812452,-5.9277844,-1.8385844,-6.2809014,-1.1685908,-8.129018,-2.6820486,-8.901441,-1.7956086,-9.141275,-2.5400167,-10.005447
ankleboot-86,-0.9558895,-7.722379,-0.571657,-7.4923115,-1.3506701,-6.9923725,-0.5065615,-8.300805,0.23965645,-8.067856,-1.9239669,-7.4400425,-1.7015333,-9.28503,-1.1443119,-11.263739,-0.9142806,-11.939968,-0.9739809,-12.077383
ankleboot-100,-1.935451,-6.517293,-1.8521779,-4.4591684,-2.8796532,-5.467851,-3.3912091,-5.6014085,-1.926934,-6.2070637,-2.990869,-6.1983256,-2.4212422,-7.2907763,-2.662035,-7.369128,-3.4920747,-8.648135,-4.39918,-9.348104
ankleboot-102,-0.68461215,-8.075927,-0.71258014,-7.679808,-0.9104855,-7.70842,-1.2686979,-7.7628617,-0.6907018,-7.456985,-0.8239782,-9.092686,-1.0939966,-10.470864,-1.3508111,-10.652066,-1.067576,-11.23834,-1.2246989,-11.850602
ankleboot-132,-2.7707067,-6.4911,-2.4441643,-6.236869,-2.4460232,-5.623038,-2.6699717,-6.6199126,-2.3802824,-6.3558183,-3.215644,-6.4862504,-3.015732,-7.465496,-3.0346801,-7.345822,-4.0726852,-9.084219,-4.7442155,-9.8199625
