id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
ankleboot-36,3.8373535,7.3019743,3.6178868,8.722356,4.567207,7.4507303,4.9894233,7.755077,7.613469,6.333079,7.7404966,6.258857,4.939599,8.057623,3.6184652,8.212466,3.6891813,8.356519,3.4837255,8.090979
ankleboot-52,5.3226447,7.702131,5.459173,8.597944,5.1434503,7.1039553,5.899537,7.4255958,8.2514,5.9330144,8.924648,6.1115255,9.452494,5.1164875,10.441219,5.4638786,8.955475,5.1055107,9.597092,4.632057
ankleboot-55,2.5309184,8.446568,2.6155818,8.654114,2.5699096,7.492532,2.2497742,7.4552765,2.2100587,9.052389,2.7128668,7.6344852,2.0311341,7.9981546,2.1987154,8.151374,2.0318446,8.272835,2.09458,8.08573
ankleboot-56,2.4813445,7.487528,2.810883,7.9447007,3.9958396,7.9204564,4.128538,7.983348,4.3263717,8.368546,3.5133777,8.621948,3.0647535,8.24778,2.7860093,8.385762,2.767911,8.617928,2.7854545,8.415108
ankleboot-67,3.2452092,7.7362385,3.0331266,8.081469,3.3848598,7.830433,3.4368339,7.928584,3.06034,8.043712,2.354577,8.13082,3.05026,9.239162,2.2841911,8.339439,2.8405392,8.969826,2.7470849,8.954792
ankleboot-80,2.351964,6.178687,1.5322362,5.5500207,3.371297,6.1414614,1.0655035,6.6167865,2.0322347,5.7403107,0.22039127,5.5979,2.8200557,5.8343344,-0.055775166,7.15219,2.3121157,6.08518,0.14705288,6.788894
ankleboot-86,1.890672,7.5893145,3.6239552,8.864609,1.8565395,6.5460997,3.2045217,8.286414,1.7841878,7.332471,1.7102523,8.8249855,2.1030684,6.8467436,1.9153602,9.658189,2.131831,7.083953,1.6944942,7.820984
ankleboot-100,2.4615998,5.2557154,1.1329846,5.365493,1.7586396,4.3013754,1.9557743,5.095683,1.3799534,6.793376,1.4192128,4.894232,1.6307621,6.7821183,1.3428133,5.1957927,1.2564411,5.8658147,0.9970973,5.752551
ankleboot-102,2.884725,7.4296527,3.0483732,8.500197,2.8429246,7.4564734,3.28692,8.693786,2.2114491,7.407716,2.0970087,8.343185,2.7156916,8.805583,1.7259861,7.7362843,2.248781,8.811077,2.1885428,8.487705
ankleboot-132,1.8283248,5.5000653,1.0030046,5.1822023,2.1164367,4.9733644,1.1254394,5.732628,1.7850536,6.0393686,1.5341022,6.025632,1.0127146,5.449206,1.0743338,5.9201403,0.9296159,5.830236,0.76363134,5.8003106
ankleboot-134,4.6120005,7.9956093,5.5916233,7.6712008,6.196408,7.7844005,6.125307,6.658476,8.03287,6.0746164,9.479633,5.495414,9.660093,4.719434,10.1303215,5.2289534,10.363979,4.9007444,9.774025,4.0899496
ankleboot-154,3.3053057,8.149893,3.8328414,7.5020585,3.8644924,8.004514,4.830229,7.9435506,4.5176697,7.742,3.0170155,8.250595,4.31143,9.002891,4.112651,9.376759,3.911591,8.131221,4.1683016,8.86215
ankleboot-158,5.2367673,7.9833713,4.999185,6.7840896,6.1955795,8.663446,5.7989917,6.282104,8.132092,6.0233226,10.323359,3.8851366,8.757538,6.222744,8.466446,4.519546,10.192554,3.9347658,11.0648775,4.201906
ankleboot-172,1.3496227,4.5436115,2.6405966,5.074692,1.4317906,5.626788,2.6268024,5.842015,0.9152014,5.6465807,2.9110985,6.4124265,0.23356724,7.133826,1.2933012,5.3161135,1.4512956,7.328817,1.4315517,6.374502
ankleboot-179,2.0517113,5.396081,3.1284158,6.1002765,1.4085903,5.0007105,2.3304882,6.597997,0.7704778,5.3395286,1.6124194,7.1338944,0.5617615,5.513002,1.2296269,6.399518,0.2669127,5.7710986,0.7209966,6.0612497
ankleboot-180,4.586089,0.64474356,5.141816,-0.119528115,5.306949,0.7440732,5.4777565,0.5437653,5.2827597,0.09741041,5.640688,0.78765655,4.537234,0.9997892,5.667612,1.1417805,4.835793,1.0255051,5.167637,1.9441854
ankleboot-183,1.867849,5.5233088,1.4510698,6.177731,1.4648439,5.408043,1.2268958,6.0734034,0.6062545,5.9611335,0.96102786,5.843441,0.7563719,6.620014,0.42719638,6.221763,0.44992456,5.8236303,0.29340786,5.904517
ankleboot-191,2.7326498,3.6714416,2.888234,3.9691467,3.441183,4.266591,2.8380914,4.4666996,3.5172553,4.5988564,3.001041,4.2358904,2.0798006,4.1660676,3.2036464,4.7139416,2.7140293,4.3053913,2.7182424,4.3759413
ankleboot-199,3.5131152,7.7013893,3.5906205,7.7859635,5.0255804,8.138312,4.21782,8.319273,4.6204185,8.077593,4.0278645,9.042076,2.9168696,8.07276,2.8810077,8.427755,2.8444567,8.646674,2.8122547,8.504576
