id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-0,-6.974050441230565,-4.073364947238886,-4.522375641509458,-3.489697020426274,-3.2892466666333813,-3.2272528966271117,-2.67868992845477,-3.08729475087056,-2.3874424596350003,-3.0049981032836417,-2.2395429436629017,-2.9609484012859744,-2.162980145061824,-2.938217439816246,-2.123414942387004,-2.9268446111022866,-2.104859114900321,-2.921165259580969,-2.0959509203360023,-2.918229218711831
a-1,-1.6087596498190906,-2.5500048517594127,-1.8936962856001809,-2.7371719153945815,-1.9906857123045376,-2.8245649288416375,-2.0245036207587384,-2.866833675095795,-2.0503089341498617,-2.882909088765578,-2.0672628805265147,-2.8964548454950556,-2.076810185071994,-2.905279270178926,-2.0817078598881036,-2.9103934707276666,-2.0840199447416654,-2.912879406207535,-2.085105217870478,-2.9140581098407417
a-2,-6.147130430092573,-5.611775216385048,-4.0807653785212965,-4.218033776659472,-3.049158637025061,-3.555033470483649,-2.5497704681321447,-3.2398193898241585,-2.3186143340739216,-3.082733513856361,-2.2036115377953194,-3.0007777908764095,-2.144107327349084,-2.9583443305030395,-2.114686634260762,-2.9369966840293498,-2.100578141901342,-2.926256516777043,-2.0938445790738833,-2.920776419054927
a-3,-4.445315299297782,-1.1251289160852356,-3.2841844286483957,-2.044791860491807,-2.6808947124200286,-2.5191068431072754,-2.3767367014457195,-2.742571233630587,-2.234043365207087,-2.8294736649914,-2.16093824364461,-2.871758555449362,-2.122597588305727,-2.8921442926512233,-2.1045969342380024,-2.903498727093792,-2.0960691809018455,-2.9095287528020095,-2.0911385699733915,-2.912382733336916
a-4,-7.515017612484104,-0.48682539568814215,-4.7908218194814305,-1.7264020283669337,-3.4121589269547714,-2.3593503643689386,-2.7170119975354066,-2.6863053668979195,-2.39797235658979,-2.8013726454779775,-2.2441556926583552,-2.8565320799403344,-2.1642077799632773,-2.885265932103332,-2.12442231209848,-2.899348377990134,-2.105343345143976,-2.9073575586239557,-2.095831574120037,-2.9112972093489713
a-5,-5.582201956548846,1.4254821763295884,-3.807544674379139,-0.8080693805270558,-2.9235793956433307,-1.9054426314750652,-2.472834975130866,-2.4727782351195073,-2.278697742906472,-2.695909767504848,-2.18396783451636,-2.8054340005327885,-2.135048530226256,-2.859517008503095,-2.1097925528699815,-2.88709536954186,-2.098184936849411,-2.9006153378859425,-2.0925905654500654,-2.907945517137843
a-6,-0.199841580886204,-4.107843927028888,-1.2025246744708182,-3.4655388855782583,-1.662709464275063,-3.1709971162677664,-1.8586495832501502,-3.043163166053924,-1.9647362194306994,-2.977537165551444,-2.0235890378840797,-2.9451767423474644,-2.0548334291523513,-2.929709546523509,-2.0707121451046846,-2.922623599261315,-2.0785302172025544,-2.919056704668176,-2.082339350727441,-2.917144179281605
a-7,-0.4832439363921048,-5.901779275735662,-1.3731756075750148,-4.349876845681223,-1.7861154270557846,-3.5878189156943137,-1.9445725380532561,-3.2357351385036437,-2.016220985746827,-3.072611997576103,-2.051449801670268,-2.993062083452375,-2.0690968857966037,-2.9538226113566903,-2.0778522995668762,-2.9346499293882107,-2.082161429141231,-2.925074521113618,-2.0841735460777038,-2.920155628891728
a-8,-6.326482783737214,0.2023112040607673,-4.172524563515827,-1.4299903048876788,-3.099041244207858,-2.2129174689178153,-2.561559632335893,-2.610646969740744,-2.3207476459451155,-2.7636367616941135,-2.204692628601197,-2.8380472431308794,-2.1452653462637334,-2.876500193747165,-2.1147200869757166,-2.894658465065831,-2.1005822557835203,-2.905033939259443,-2.0938627809715094,-2.9101594971020583
a-9,3.8493613127526607,-2.6682848148628313,0.8207380157952329,-2.7374351523612157,-0.7371116461942125,-2.765954501065168,-1.4096164292406623,-2.8373102837840523,-1.7343768553326568,-2.8687476727762435,-1.9044689448492256,-2.888735020591618,-1.9941673564779399,-2.9012660419047798,-2.0401183227021797,-2.908181536113498,-2.0631620559465307,-2.911822361061385,-2.074659081805503,-2.913529050007316
a-10,2.7962980357319425,-2.8025008071540087,0.26892609239208526,-2.81156700862243,-1.020875863659286,-2.8312016915398575,-1.5760833770365055,-2.880092934179113,-1.8322113159108386,-2.893999623522313,-1.9579518269656015,-2.903035278565067,-2.0218593306808352,-2.9087436805351876,-2.054126903057845,-2.91200938839178,-2.070223339753659,-2.9137495479957654,-2.0782303482508864,-2.9144969262950386
a-11,2.1585610334035836,-3.1780873041627036,-0.03160742074819693,-3.0183845734616077,-1.1310879924227037,-2.9505009555213784,-1.597625675093342,-2.9334637027504464,-1.8306572862152413,-2.9210285307480115,-1.9546362091005056,-2.9162478142878365,-2.019884503781923,-2.9152566862022726,-2.0531388448630516,-2.915409843174272,-2.0697146912036892,-2.9154335042619604,-2.0779416061265135,-2.9153345380370213
a-12,-4.337043930702353,-4.142348954503322,-3.1141741927928925,-3.4957466425191126,-2.5464206689200135,-3.1917471288582653,-2.2981947731242998,-3.05292276660068,-2.1909563842354696,-2.9829412948500282,-2.138680483165928,-2.9485394805894605,-2.1124404562145225,-2.9315123952137436,-2.0990486082277746,-2.923463147912861,-2.0931796631141717,-2.919485246208535,-2.089690449359652,-2.9173624337734103
a-13,-2.4169336435290356,0.9783068057252833,-2.2616254333361465,-1.0700653626470384,-2.14609318455493,-2.0793493780029966,-2.1066571905898384,-2.5678307293037226,-2.098492376195867,-2.7547079408901114,-2.0927797968436224,-2.8367293574101717,-2.0900377700741504,-2.8764207545910616,-2.088288828836687,-2.895465620202724,-2.0873024809314518,-2.9051662444557804,-2.0867786255918377,-2.9102051992711027
a-14,0.8394579166643296,2.593792477340855,-0.6268109939592957,-0.20166364631141087,-1.3554956080278588,-1.546663435337563,-1.6988700317688985,-2.2307733357423363,-1.8808831845562404,-2.5641640531470045,-1.9794377308049098,-2.7374882000805574,-2.0321959144321955,-2.82517887940369,-2.0593422587949974,-2.8705752770674136,-2.0727404898793456,-2.8916555947887272,-2.079455153294523,-2.903447520605569
a-15,1.1021239928320647,-5.401266217949351,-0.5830033702410397,-4.124313163751343,-1.393298007250834,-3.491556451702161,-1.7342815876021416,-3.1981808485706336,-1.9050556500625349,-3.0562919979610035,-1.9942892004296202,-2.9851074553274097,-2.0402448724241133,-2.9499199407573804,-2.063402699928192,-2.932689051642768,-2.0748543924463774,-2.924083586158764,-2.080511468419138,-2.9196579794772837
a-16,-1.946574518663668,2.2114150846771814,-2.0169235466267286,-0.3813008258012031,-2.0383787953501296,-1.6806609966324042,-2.0407175073659976,-2.332690515190461,-2.0625014098415537,-2.6256883201906525,-2.0749537343594575,-2.7709849530572166,-2.080965934786072,-2.8425095697088767,-2.083853874575465,-2.8790764315525723,-2.0850464286149126,-2.896227414203071,-2.0856208813255903,-2.905731223406524
a-17,-1.239921023514378,-5.877116862080044,-1.7136928980079613,-4.367866757954812,-1.9313871860610863,-3.633595701234698,-2.0135885861707457,-3.279095446352042,-2.0511212294589574,-3.1020891979971417,-2.069320584289931,-3.0099598733859483,-2.0782090178124806,-2.9628222563275783,-2.0824582354221812,-2.9392466030776783,-2.084407495935069,-2.9273617482378413,-2.0853079869639917,-2.9213013365494716
a-18,-3.4399245576321555,-7.7521739478126115,-2.737338262093452,-5.231078903138622,-2.3797371410335004,-4.0157614316325105,-2.215395222139422,-3.440274318006476,-2.1496900740644347,-3.1764554630485917,-2.118245841441358,-3.0467665305003697,-2.102689956453628,-2.981210873002595,-2.094646973109273,-2.9484370644273663,-2.090716819793225,-2.931981869400728,-2.088465323617388,-2.9236131669771996
