id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1
cat-0,-0.22109910643052721,-0.0181367540734736,-0.2237549186064089,-0.02791357687355526,-0.24719822114578166,-0.03756288883909554,-0.29416453816907484,-0.009418197551281668,-0.2517596322850317,-0.00572354922313509,-0.22666262085921185,-0.008225701333668222,-0.30393496704634204,-0.037376322650701344,-0.2513721340285066,0.0017601616173751784,-0.2797132272509074,-0.023302184906262388,-0.25708126998610253,-0.010236038746261455,-0.2537330463185093,-0.01601610809121363,-0.2473754495316443,9.086194316398205e-06,-0.2343962929981359,-0.016498527324384782,-0.25160299328063784,0.020454753829516375,-0.25621074162047947,-0.020745361636150643,-0.2473769372992136,-0.004128754607690167,-0.23718954995464003,-0.014488080982129021,-0.23053210197895702,0.0018485651659577145,-0.2394330590668468,-0.03940461649511175,-0.23234651163936212,-0.02483009096437174,-0.2555003352824683,-0.030355814129440165,-0.22368988855356756,-0.023354830411629682,-0.26781934031088706,0.005766179023682999,-0.23621181388109114,0.01743258822021461,-0.24474178838730007,-0.018336453373758034,-0.2672427713264013,-0.027034649475629714,-0.2361640706083793,-0.013876016434391588,-0.29485972578831965,-0.010216897272971863,-0.2924437112455622,-0.04317676562167398,-0.21011082436983103,-0.013390967347260812
ship-1,0.46419421014755774,-0.06551257514034961,0.44811727653220795,-0.18840797384096283,0.4286784369459357,-0.10524706806959302,0.49579894768844673,-0.1731487023631802,0.4679007137059362,-0.1798049107423339,0.4733568335607069,-0.36304497774597333,0.4757225831948497,-0.2847414118398956,0.4688627636156475,-0.2580053128382564,0.4412020453103294,-0.21500128902544993,0.42150981884828265,-0.20537796676194403,0.4550011153356902,-0.3349268084889236,0.4457499802179104,-0.35710216267564,0.43421127972869167,-0.2862209907251747,0.48021968558918343,-0.420649474146378,0.38621754871477854,-0.03012370309181145,0.43497080864753107,-0.23638875241580057,0.4229238751639743,-0.2543313602555815,0.40016004264445076,-0.1359458252735357,0.40683661493758594,0.16254541793884578,0.3585646316673014,0.01771180279436344,0.3442156365314153,0.10196171600178587,0.40557419179910087,-0.13094245299369192,0.39656853161806827,-0.1437491551237507,0.4150332483487042,-0.12915228664867823,0.39701334250053005,0.0161063344076682,0.41120568011390857,0.07166010555212794,0.4676832359961865,-0.14415527713514137,0.42584596196594765,-0.23481303167950618,0.4466969398857825,-0.20948056840997004,0.4014701545633092,-0.12568786439289778
ship-2,0.40897752515081875,-0.3025587680571956,0.3905422087684169,-0.28806876717681573,0.40281791671613293,-0.2054307628523293,0.47030717850783654,-0.16425636193236443,0.44108692367797553,-0.20545879003054027,0.4345072710182757,-0.29361399427655344,0.4694401807743043,-0.18356461304713959,0.45416436857574655,-0.2550431666581401,0.4320489242036015,-0.17211728251278924,0.4066108650229885,-0.1761771506194038,0.4327493578775501,-0.21178116244176537,0.45477948007239455,-0.3408913790391773,0.40732476507359,-0.22427737055313884,0.4822136154813384,-0.39865284972583326,0.4123852572593845,-0.22653855523991664,0.44480342844946646,-0.2845372699540851,0.4376613622013158,-0.2700994756714026,0.4112519823810055,-0.23761112801361003,0.3886696934357489,-0.059853620957811327,0.36272374869822854,-0.00336938422005585,0.3704601738509138,0.02466429712379381,0.4214432229943729,-0.1415018920149313,0.4239029323192155,-0.30312550686591594,0.44705532217515903,-0.33786478736833625,0.4250067284863756,-0.1418439857453551,0.4263542318833153,-0.279199508751415,0.4633032948045487,-0.3080790723921815,0.40570973034228647,-0.23214576109953233,0.4490047522151528,-0.31234264439627085,0.4110098309620742,-0.18714968257679515
airplane-3,0.4039477504715305,-0.3678810750863146,0.44366438103653444,-0.42547231982389755,0.4259179340646336,-0.406225129756573,0.4859352114930444,-0.4492584274349049,0.48088002021171217,-0.4458897080499078,0.502891373464373,-0.4665201794680222,0.4596332230159125,-0.4424893066138088,0.48590412021589696,-0.4566326059267838,0.43204613662058305,-0.4296615534025776,0.4434544861631586,-0.4346658680539253,0.4372087924411918,-0.43376893572501374,0.4306548190317914,-0.4258829523024473,0.41595167253977106,-0.4227926109122823,0.44836909640423056,-0.41574860080131815,0.3526403695559678,-0.4094579764548102,0.37141087605397466,-0.39775530095646205,0.3341420489141242,-0.371843385305627,0.33252337020357736,-0.35403816907755997,0.30524433408778107,-0.3493681645429711,0.32945220283142534,-0.3901422009326226,0.30666855060153264,-0.36715049774354275,0.3080974961437208,-0.35196301915324596,0.3080523353520671,-0.355331921735723,0.31376420983709896,-0.34177226771105257,0.2947906019015469,-0.37488350966572614,0.3261175537455838,-0.3821011999877031,0.30881987790051874,-0.3535155945376533,0.3309686299151173,-0.38486608993201377,0.3077717160842967,-0.3694582290564881,0.4053785206318556,-0.40247139616666616
frog-4,-0.289690217542545,-0.03749182994746976,-0.3079621280518667,-0.05224105318734749,-0.31696551560187525,-0.059610317568153014,-0.30810047911238025,-0.05417447654185624,-0.26593515505574483,-0.041475153489338244,-0.2487885672017356,-0.03440837484267187,-0.40309974129584647,-0.04315919757482593,-0.33359165999847057,-0.009795858751346576,-0.37414609667112314,-0.04128401431065669,-0.3142175224048794,-0.024109011369537497,-0.32384692592233427,-0.0332958456607186,-0.3463284154475807,-0.0047012283951560485,-0.31213214583150173,-0.017561230779508007,-0.31530851822200445,-0.004952750297574651,-0.3744986213946993,-0.03904281473464885,-0.3215564562150227,-0.025866523530395393,-0.38329428450724745,-0.009665841779193123,-0.34924676117980125,-0.00048827773329643276,-0.42305277454661105,-0.03502419200373073,-0.38834552680874174,-0.014484957731714137,-0.3320806026828639,-0.013377199346240518,-0.3931734813343597,-0.0072557924349480486,-0.3679769324372731,-0.0019930498626249075,-0.3822580016469198,0.00875202259843319,-0.45736967535509815,-0.010034867723364491,-0.4454708476763531,-0.0036208084933107908,-0.4079678632091131,-0.005096496571283708,-0.4644193277959917,0.004529221283403278,-0.45288039267321,-0.0015576240144515802,-0.46776961332029227,0.004759988485030278
frog-5,-0.3294288128525646,0.016468776840095102,-0.12132596070660312,0.09541760264247028,0.08581645232466836,0.1465759916575088,-0.36949724757127583,0.0003858732740246208,-0.42311756687772195,0.007897238336603081,-0.3372738021821745,0.017262399055910815,-0.46513301506950977,-0.02655732833847258,-0.42783739755929323,0.022332338105236296,-0.4540981714974178,-0.005632461264343417,-0.4293392361699426,0.012638759617438163,-0.3962601713235201,0.0024066360038156134,-0.46156508529226925,0.020929255937006844,-0.4223988883032781,0.0051501845005053285,-0.4517890512199097,0.026972011675619086,-0.4730556993006865,-0.005629488337678817,-0.45112499392292577,0.011055219001588137,-0.47461807764942265,0.0033703236981638255,-0.4526379162457851,0.013351897902604283,-0.5088681933070978,-0.02637030008043705,-0.4543761323700122,-0.0015193136614003074,-0.45758004986053336,0.0011748453852481822,-0.4694171503547154,0.0013289610452727378,-0.4659510864262846,0.009892219897086614,-0.426162335467406,0.01737223561008317,-0.46265750090730895,-0.0018736209649028984,-0.48970452845470885,0.003284006533807306,-0.5047779334321898,0.0071520874375317935,-0.48733071533764705,0.007186644379406341,-0.4830562083910926,0.0012408944609654856,-0.4715472042245033,0.005799943747245753
automobile-6,0.3020512379556883,0.3486758372367786,0.29589178974860547,0.4006033629564725,0.3118718729808852,0.4112144292269254,0.35079226549784304,0.29651081463534984,0.32362782290076036,0.31740956745584276,0.0714513819189557,0.1721507405646195,0.31034221462453215,0.37423926378808575,0.316641096203658,0.3802017526697317,0.3087953825791642,0.3999965951381254,0.3118599593106868,0.4125736701021208,0.31240792072180634,0.3849201178473949,0.28275353236381107,0.3156864447900439,0.2441416280039058,0.2319609541508407,0.24204692210600565,0.2793686674407239,0.32036843432212275,0.44361361194367527,0.33581793101277757,0.45401233519017303,0.3605483187631837,0.4176206150553191,0.24716678862080277,0.18004078562490164,0.35712830248090255,0.41274467997993813,0.3578532217363885,0.3945500692592541,0.25316282266648027,0.2626179377561143,0.2801986619647901,0.3033790621661554,0.2627503857366404,0.2949945820369779,0.19383367375902738,0.12696768992662738,0.3324748513047448,0.43433735116154387,0.3241216784140408,0.4061298265818942,0.3100123770266669,0.3722856173827496,0.2923341682198199,0.3641285023644655,0.2921045535690418,0.35597354648054874,0.27656868429859466,0.2779065058049988
frog-7,-0.31190672085144616,-0.03741691654976217,-0.3616963147418927,-0.04703583526487607,-0.42241534022861815,-0.06539373980022456,-0.3861153553787362,-0.05124538142928685,-0.35730797751277,-0.014258007289127192,-0.3266416300693188,-0.021342359598432906,-0.4232490184012395,-0.05926485130950688,-0.3442986202506557,-0.0129248361606633,-0.32513164690543844,-0.05813128733125912,-0.2891624871775781,-0.06705792722624601,-0.2819209414690277,-0.05731083110603128,-0.31807121480911943,-0.027067674396955257,-0.30539100784755874,-0.037013768759821125,-0.27920525622963616,-0.019802681893081084,-0.3156617039164563,-0.06089071565406725,-0.2859816485678288,-0.04473179067387856,-0.2781209059351944,-0.05330174252545759,-0.2853172109970745,-0.033558840385738586,-0.33655498178211407,-0.0633366748324745,-0.2881761474470066,-0.0488723763401501,-0.27677712964901025,-0.04824225150471736,-0.2646318268546876,-0.05464192921580384,-0.2893192244124346,-0.03576527953773974,-0.2599793626017668,-0.03381690977365033,-0.28138483913997975,-0.06220753820641114,-0.2778756644210892,-0.050435972836045555,-0.2720404936575867,-0.07863424139286343,-0.2751047222415654,-0.0476303511405447,-0.2860887828712667,-0.04837140216263108,-0.27629880560555337,-0.04148847847924517
cat-8,-0.20790195045945198,-0.050565558868098055,-0.23748686168226474,-0.043632992181315,-0.23784589436902248,-0.04701833329799437,-0.2037073358565022,-0.039328734850022196,-0.20087399663534758,-0.033350523571109486,-0.21567493103817703,-0.01372641568876423,-0.24520776165809677,-0.0352558881161666,-0.23355782260322544,-0.0037454332794408865,-0.2530991331342223,-0.027333156510127212,-0.24272094204718778,-0.014086996044704661,-0.24587048267421377,-0.018040760712619182,-0.23580591375385362,-0.005415110769756277,-0.23359109815026746,-0.01274332186854403,-0.24163258586600428,0.02255529125361932,-0.24855245789098424,-0.027015970538146854,-0.25273226336506727,-0.009751930961742782,-0.21719323099041066,-0.02527873081966584,-0.22879232893675716,0.00032489205769085927,-0.22343777247748037,-0.027746702172249782,-0.2351921422284565,-0.022734145652104628,-0.25821551378983976,-0.026250271760986314,-0.2199416465747928,-0.02660759183575333,-0.27580415534387526,0.009317889085253397,-0.23411305912416375,0.016049599697067915,-0.246405444948148,-0.027479582972641498,-0.27581548936034106,-0.029492264498933565,-0.23091966913483586,-0.023961957795665255,-0.3393768116941631,-0.008770499433296917,-0.2881375103052666,-0.044486429793825194,-0.20564688289362737,-0.015078593639097266
automobile-9,0.47651864393007487,0.04802458089239705,0.3826198701203777,0.10753051006989102,0.3363793575682164,0.31814383549785624,0.36285896792762906,0.38988932819431776,0.3551161526712104,0.4018232206865113,0.34314144624061604,0.4015918296469801,0.3185690711611151,0.4310140821851623,0.32650206039399426,0.4523685408441798,0.32323371627526415,0.4495449078476341,0.3260943839867488,0.4637928927282849,0.3366193169151054,0.44901169610220487,0.32575732796294754,0.4592481072936621,0.3409794949400275,0.4333440465860838,0.33509790755173163,0.4571630184268646,0.3204425103907475,0.45035433461734703,0.33746546713717623,0.4670687297366471,0.3662295193893632,0.4496578903374774,0.34216895733014213,0.4464242401978488,0.3609919178666221,0.42588716920386477,0.35969329522662313,0.444746374929246,0.3373156733713052,0.44098404562058513,0.3405615019602338,0.4277116879742176,0.33738868332904726,0.4506237832371644,0.3428689775406047,0.4575950338542475,0.33296734782930537,0.44260340323443187,0.3450500397754493,0.4379105928587238,0.3322693978526194,0.4262778470254508,0.3249681926042484,0.42924682694171057,0.3183803299840004,0.4158556139215834,0.3464040263810105,0.42542475135191193
