id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-100065,-2.9048696130700487,-1.1790438563511607,-2.922687761512926,-1.1829718695924556,-2.9336458376862224,-1.190898811863542,-2.9501239031594264,-1.1865866067654463,-2.9704120660611673,-1.1946089560055202,-2.9949754351745077,-1.2026270874018663,-2.9978511820252183,-1.226785193862549,-3.001133199749343,-1.2330027505564598,-3.0068770101259767,-1.240243713745286,-3.0138067522164826,-1.2423702182761185,-3.0131104940496845,-1.2411390535729152,-3.0175721666470925,-1.2473484402451913,-3.0151746462625075,-1.2455927619119507,-3.0192000761439974,-1.2489302585473916,-3.0236131269466013,-1.2500956211326655,-3.0333095679850217,-1.2493198237844922,-2.7994962863855433,-1.2398962631890886,-2.5488197322990476,-1.2646782338011577,-2.2479956906013965,-1.0781086946446297
ata-100132,-2.9048393028650845,-1.179487616342854,-2.922687761432708,-1.182971869862476,-2.9336458376862224,-1.1908988118635422,-2.9501239031594264,-1.1865866067654463,-2.9704120660611673,-1.1946089560055202,-2.9949754351745077,-1.2026270874018663,-2.9978511820252183,-1.226785193862549,-3.001133199749343,-1.2330027505564598,-3.0068770101259767,-1.240243713745286,-3.0138067522164826,-1.2423702182761185,-3.0131104940496845,-1.2411390535729152,-3.0175721666470925,-1.2473484402451913,-3.0151746462625075,-1.2455927619119507,-3.0192000761439974,-1.2489302585473916,-3.0236131269466013,-1.2500956211326655,-3.0333095679850217,-1.2493198237844922,-2.910764005842299,-1.2434919219054021,-2.108680884335685,-1.2222439182744917,-2.0234432514230476,-1.2120775905212886
ata-100648,-2.9046027481039816,-1.182930262316278,-2.9226877608103767,-1.1829718719572522,-2.933645837686222,-1.1908988118635428,-2.9501239031594264,-1.1865866067654463,-2.9704120660611673,-1.1946089560055202,-2.9949754351745077,-1.2026270874018663,-2.9978511820252183,-1.226785193862549,-3.001133199749343,-1.2330027505564598,-3.0068770101259767,-1.240243713745286,-3.0138067522164826,-1.2423702182761185,-3.0131104940496845,-1.2411390535729152,-3.0175721666470925,-1.2473484402451913,-3.0151746462625075,-1.2455927619119507,-3.0192000761439974,-1.2489302585473916,-3.0236131269466013,-1.2500956211326655,-3.0333095679850217,-1.2493198237844922,-3.0333531278525285,-1.2489596959763702,-3.0423483969421565,-1.2486688032891868,-3.0374028148669714,-1.2495997304016306
ata-100651,-2.9046027481039816,-1.1829302623162785,-2.9226877608103767,-1.1829718719572522,-2.933645837686222,-1.1908988118635428,-2.9501239031594264,-1.1865866067654463,-2.9704120660611673,-1.1946089560055202,-2.9949754351745077,-1.2026270874018663,-2.9978511820252183,-1.226785193862549,-3.001133199749343,-1.2330027505564598,-3.0068770101259767,-1.240243713745286,-3.0138067522164826,-1.2423702182761185,-3.0131104940496845,-1.2411390535729152,-3.0175721666470925,-1.2473484402451913,-3.0151746462625075,-1.2455927619119507,-3.0192000761439974,-1.2489302585473916,-3.0236131269466013,-1.2500956211326655,-3.0333095679850217,-1.2493198237844922,-3.0333531278525285,-1.2489596959763702,-3.0423483969421565,-1.2486688032891868,-2.9498129289924195,-1.23749661453953
ata-100652,-2.9046027481039816,-1.1829302623162783,-2.9226877608103767,-1.1829718719572522,-2.933645837686222,-1.1908988118635428,-2.9501239031594264,-1.1865866067654463,-2.9704120660611673,-1.1946089560055202,-2.9949754351745077,-1.2026270874018663,-2.9978511820252183,-1.226785193862549,-3.001133199749343,-1.2330027505564598,-3.0068770101259767,-1.240243713745286,-3.0138067522164826,-1.2423702182761185,-3.0131104940496845,-1.2411390535729152,-3.0175721666470925,-1.2473484402451913,-3.0151746462625075,-1.2455927619119507,-3.0192000761439974,-1.2489302585473916,-3.0236131269466013,-1.2500956211326655,-3.0333095679850217,-1.2493198237844922,-3.0333531278525285,-1.2489596959763702,-3.0423483969421565,-1.2486688032891868,-3.0374028148669714,-1.2495997304016306
ata-100695,-2.9046027481039816,-1.1829302623162783,-2.9226877608103767,-1.1829718719572522,-2.933645837686222,-1.1908988118635428,-2.9501239031594264,-1.1865866067654463,-2.9704120660611673,-1.1946089560055202,-2.9949754351745077,-1.2026270874018663,-2.9978511820252183,-1.226785193862549,-3.001133199749343,-1.2330027505564598,-3.0068770101259767,-1.240243713745286,-3.0138067522164826,-1.2423702182761185,-3.0131104940496845,-1.2411390535729152,-3.0175721666470925,-1.2473484402451913,-3.0151746462625075,-1.2455927619119507,-0.4629862286128396,-1.113390610476627,-0.449455106861814,-1.1169078939467028,-0.43995644948132817,-1.1178124957163655,-0.4343005249496991,-1.115498691948586,-0.43042529195552726,-1.1157552028192015,-0.5168897848533908,-1.135039441547084
ata-100762,-2.9046027481039816,-1.1829302623162783,-2.9226877608103767,-1.1829718719572522,-2.933645837686222,-1.1908988118635428,-2.9501239031594264,-1.1865866067654463,-2.9704120660611673,-1.1946089560055202,-2.9949754351745077,-1.2026270874018663,-2.9978511820252183,-1.226785193862549,-3.001133199749343,-1.2330027505564598,-3.0068770101259767,-1.240243713745286,-3.0138067522164826,-1.2423702182761185,-3.0131104940496845,-1.2411390535729152,-3.0175721666470925,-1.2473484402451913,-3.0151746462625075,-1.2455927619119507,-3.0192000761439974,-1.2489302585473916,-3.0236131269466013,-1.2500956211326655,-3.0333095679850217,-1.2493198237844922,-3.0333531278525285,-1.2489596959763702,-3.0423483969421565,-1.2486688032891868,-1.8060910839362159,-1.021992083306679
ata-37653,-2.9046027481039816,-1.1829302623162783,0.44280826700379167,-0.6907284370064358,0.37007501616111627,-0.7189484950703766,0.3567520148305233,-0.7304134726113902,0.3411878277606703,-0.7434760680249695,0.31169746441328655,-0.7565205656314589,0.3210600817995938,-0.778550185765065,0.33332973009376643,-0.7805340488359014,0.33230464742619215,-0.7899277934332477,0.32742364496347015,-0.796457151752735,0.32019216291086167,-0.7977855777829296,0.3135749816343627,-0.8112290986796701,0.3124496827709444,-0.810609916627503,0.3215139728221789,-0.8121640414536779,0.32071748742547235,-0.8172236274783439,0.30394403571645656,-0.8212717186395939,0.32285715036894225,-0.8172522166999658,0.2941517732737069,-0.8211118462001339,0.28206649507826126,-0.8360467626463276
ata-37655,5.374720607225164,0.4570673117711988,5.351345037314763,0.4528503622003331,5.36582203137575,0.44755683546041025,5.4285167784744734,0.467877233173488,5.412699080631446,0.4599827032885824,5.377650921854434,0.4498677014503884,5.138024201779974,0.37612380060657835,5.093123497437268,0.359276014518334,5.08541213569019,0.35300105706270063,5.076459497320403,0.3503631909502612,5.073020332199919,0.3529228188706598,4.988727319268303,0.3324180197508879,4.985638115238609,0.3316677428032887,4.984080065237707,0.3288144785314701,4.893865199706934,0.30833590779155245,4.867006953752682,0.2994598636806929,4.8750396200347845,0.3034652042173768,4.866239458595435,0.30249898359288635,4.660479114063997,0.2544428085774292
ata-37673,2.5124472377502016,-0.16140441538619396,2.4639522769442084,-0.17050567944288367,2.480710299662605,-0.160842477402555,2.471172100024487,-0.15938973920985897,2.470203549830241,-0.16455059054971016,2.431815265015475,-0.17397762784252774,2.3974533773157534,-0.2139364851659397,2.383965396392435,-0.22447335432178428,2.3825711649239807,-0.2303372952627696,2.375655071962367,-0.235550320277417,2.383445387928132,-0.23204326286673005,2.3708734761624535,-0.24101766929284182,2.386077621523711,-0.22945561571509898,2.3703076810423136,-0.23960249774776693,2.3620262706608486,-0.24070775630212135,2.339524513146436,-0.24404939149492677,2.3248924773387674,-0.24567283257034128,2.3280219268782996,-0.24396323159400937,2.3023086216347832,-0.25360748270581224
ata-37798,4.435627094672786,0.33510219689124454,4.379562962912028,0.3281165461669821,4.286896433893839,0.29651725373828414,4.279220905578572,0.30344830982704096,4.0885032666638175,0.253679414184182,4.106054735743311,0.2506039666064039,4.101134685333334,0.2387453092419917,4.102005928776388,0.2308834772449705,4.100324133834235,0.2259846928823283,4.090427794687458,0.2255879327378334,3.896279358624694,0.18092362049491956,3.8841630723503533,0.17118593149998476,3.8861731994096456,0.17193646278671623,3.75486433190938,0.14685526058619375,3.7304946228196574,0.13826522354199197,3.718632986780825,0.13499577053305337,3.708955994162285,0.1347923477932004,3.7090928635739906,0.13741177008042182,3.69202611905613,0.13155121478076842
ata-37919,4.744340303783129,0.3224959105153836,4.710780948188797,0.3275525844382344,4.70416741113458,0.3216941447896841,4.701034186124972,0.32782437877860926,4.683012383786855,0.3176748143979812,4.667108259229659,0.31060370980488056,4.646506114194379,0.28242546854996103,4.664647494302811,0.28347827425270367,4.6648396037346895,0.2781764620875573,4.666274175253021,0.2767014849650195,4.666641346325875,0.28016936974696516,4.679664394161484,0.2773060176584688,4.09441000626299,0.14116568611699995,4.118158040524319,0.14899884909683603,4.108910383484067,0.14740842611921212,4.077128113532886,0.1341936254606888,4.102811790303949,0.1446826863432491,4.097609709101438,0.14310612656391203,4.079371412507806,0.13574345266919668
ata-38138,3.571503307598585,0.011145292111243993,3.57533818664254,0.01252943268810034,3.58283970571601,0.009676817229394886,3.6164551306165262,0.012127537972845444,3.7194656045476546,0.0247058913952572,3.6709059356400977,0.004398550836505485,3.666243314309163,-0.021325595304709698,3.6895772280130172,-0.024891342157608475,3.804817422899708,0.011965947193567415,3.7775568088745834,-0.0008311968512672279,3.886331096924008,0.04086853012265133,3.8716906589603086,0.02554037997659356,3.9689824108469,0.04837849462714954,3.901513213316803,0.026122131652428524,3.895953221060835,0.02351228280476845,3.9036348863746895,0.025904494647047336,3.90161173650624,0.027486434247589547,3.889616164618432,0.022265458805799453,3.794063321189411,-0.009445484076412783
ata-38162,7.6841775808938735,0.9288286561783499,7.368526306943361,0.8766197445657157,7.35077987681754,0.8692779924929147,7.474505395232139,0.9022314842077296,7.446673961669653,0.8918358657695116,7.468064090376436,0.8938258997170704,7.448574504200152,0.8626046150110462,7.403955442165433,0.8472295290880336,7.4372001318294725,0.8533128377056078,7.43784630949561,0.8506248964922766,7.457309057514603,0.8542831781907742,7.441664782661128,0.8599949190769343,7.487327762792925,0.8600699116199993,7.527346345598942,0.8699811303163831,7.525683331019609,0.8684577243759278,7.543060250427388,0.8568914316301864,7.5711085824854205,0.873602042100496,7.561330058520045,0.8692295582959999,7.63942690050751,0.8796513894430825
ata-38225,-2.145879731435027,-1.0570405106229768,-2.175523095807011,-1.0574666725213777,-2.1926281810134776,-1.0725137315461846,-2.2282765019923314,-1.073465397411918,-2.2642582514312766,-1.08799059307663,-2.2909661233092224,-1.0928110269070894,-2.3443551334693318,-1.1275868924432426,-2.3606551762466608,-1.133723046526893,-2.368508772070833,-1.142079455384599,-2.3871514380756005,-1.142096732293869,-2.3960977900977767,-1.1494688910794846,-2.4161147026115763,-1.1578292327737918,-2.4214812584247687,-1.1511406088805713,-2.4361115739379855,-1.1554022105066653,-2.458790342417348,-1.158998353228526,-2.478569745597764,-1.1650867106574658,-2.445077663599381,-1.1673715046793356,-2.446843098200389,-1.1720413841548238,-2.5053060995002605,-1.1601463179972054
