id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1
c0-0,0.07809929400113402,0.0038132744099954527,0.08646010453685443,0.0017403448279657314,0.060740540339153784,-0.0011402191822076132,0.0327427921897049,-0.0019879689623817274,0.04968793037112971,-0.0007229547346082896,0.009750372542553919,-0.0005993587892556611,0.05533525367351944,0.004361112024100418,0.06277003064206249,0.007174296991865358,0.06902301567678648,0.013665652503153807,0.04889544153883864,0.009299707260488881,0.07545418553905753,0.01234843808146277,0.06681162469657198,0.008166806422403698,0.1097721432348358,0.005874085106161324,0.10710003910341548,0.0012930590819014657,0.0640092853851554,0.0017668214988361903,0.08530629186585523,0.0007662225232102499,0.06344201783671827,0.0047518603943209605,0.031760933349867584,-0.0002825336298073033,0.05962772173418923,-0.0013001737560648981,0.057084249353893925,-0.002743673614758706,0.06977300919011464,0.006896062284715803,0.0674027196045494,-0.0014912448195793758,0.03007080415325128,-0.010059506153159486,-0.04423575765812672,-0.008325693066273537,-0.2310132670250472,-0.023724064454427644,-0.20345221382503545,-0.03688635004558245,-0.2850258132071608,-0.04664033831194268,-0.21224126149796266,-0.05568603680344246,-0.17627756262292657,-0.05754635811998238,-0.11963781806149834,-0.05432408355697896,-0.030683863026151816,-0.05196306740841742,0.012436772851806206,-0.05278876948996407,0.02516763908507591,-0.05354299273908247,-0.07053832805869054,-0.05595746105827212,-0.03315804407890504,-0.05219739555153306,-0.030772043906053644,-0.04991543960790638,0.029979404578464104,-0.047882161610479326,0.09886421236025471,-0.041389026212261745,0.05580997113980518,-0.041822342140803735,0.054866713585424165,-0.035490203856543945,0.05244468267091448,-0.0334711188515875,0.027476378775009386,-0.02056206889750896,0.0136654461693934,-0.013799910839578145,0.03779869888642867,0.005904660786036835,0.037657297183535846,0.0018659052377009966,0.07371402145830301,0.006639595201975103,0.07174638522721237,0.0035981849269141612,0.07708729892289128,0.0065240918786320145,0.0965129821884602,0.010335595549352448,0.09676579371878026,0.017066586939893557
c0-1,-0.5169432425700972,-0.008337530881603848,-0.5094198261606258,-0.007175531280436231,-0.585239024217984,-0.007888167724618311,-0.5582754472258309,-0.012869696145429821,-0.5611566799794636,-0.013061195121814155,-0.5442909917805323,-0.0025646345967458494,-0.5368998928365026,-0.005736827963515821,-0.5746114372796481,-0.0035265594682336162,-0.5684029218947032,0.0003102359141078817,-0.5255900500839774,0.0054328888121912226,-0.4846878224296564,0.011369347981808664,-0.4470625148754747,0.016281223838561596,-0.35051605505851824,0.01877620020874031,-0.37592147826851596,0.024603336385857738,-0.3849687359294808,0.042202183946696364,-0.3804347078262256,0.034686666957270636,-0.3564892774381288,0.03190126554641358,-0.30639387571741417,0.030645044918052332,-0.24297082009746607,0.04149051689465571,-0.24283701883769768,0.029485665076157616,-0.16685634117089843,0.05043812629953308,-0.21560924066017323,0.04150590461152533,-0.492377482947534,0.033234794688454854,-0.8530409968833559,0.008570818904102825,-0.8859781981720624,-0.013668919160222118,-0.948800232447823,-0.011469887182989264,-0.9670187047493118,-0.01638400605611258,-1.0180069263608735,-0.022077943147768515,-1.0712370836343053,-0.021695493887692187,-1.0301073633913744,-0.01403529282307604,-0.9167909790582455,-0.01489269954630369,-0.7391121838933009,-0.016835331482985248,-0.7903250109115156,-0.0223327309950494,-0.8085321900851112,-0.02152300700021073,-0.980772135561982,-0.01793990215142816,-1.0251600227091944,-0.017028100478609462,-1.0052379496367378,-0.021471373666666384,-1.0180985464827148,-0.028566797909185596,-1.0285261005012205,-0.031165539178181583,-1.0432698008802868,-0.03097528195863779,-1.0500756389311643,-0.03223656852293971,-1.0313274838424986,-0.030556595737536996,-1.0603844176284138,-0.025529979949599702,-1.0913037537072123,-0.01931473148282432,-1.1018764647791937,-0.013132308228052938,-1.0740420167613216,0.0053015984107663665,-0.943058457133186,0.002605148431430146,-0.7841271056150518,0.027798329489229688,-0.5832320702171518,0.038028969420833274,-0.4490338665482528,0.030286503766102126
c0-2,0.666029997993196,0.002490586700995147,0.6831918474829284,-0.0032258847487715743,0.6946949341251255,-0.004043645768559575,0.6266171244743213,-0.003898735040207198,0.5913535770164087,0.005043335494988354,0.5711455742274948,0.009610977978753415,0.5237392701750587,0.010861342892018754,0.5045758704107471,0.013919919339681732,0.43415104283677436,0.015880367700169075,0.4166706927808352,0.01371973284719923,0.36953122397603083,0.02614259266724438,0.3365060590649019,0.03587702027605408,0.3566801500533566,0.03830952780677492,0.34992554494337047,0.05238829859470745,0.3288724920275192,0.03765864249133506,0.3395933166199143,0.03369419883647688,0.3471027244430781,0.02986031119343021,0.3621406205931368,0.025425888715370784,0.366914340251322,0.017764315397051467,0.3567468121539943,0.009741406509443882,0.341632606811081,0.0032103555499778686,0.3232938156004424,0.0021317921275253266,0.28601658095054905,0.004268100895747979,0.3015140387326625,0.012511550596569289,0.554531146208695,0.026543364295149297,0.8570358241483633,0.022491317706541135,0.9266131471947967,0.0214180060457105,0.9523332971023118,0.018805366082923335,0.8477032704835519,0.018635202908131174,0.6259590168052875,0.016850229189212446,0.6843991451914304,-0.011239831974824177,0.4437759901304844,-0.002416592202564732,0.27325982589106956,-0.010535802017711636,0.21597315333185482,-0.00765559566745049,0.37728328937846645,-0.010067205279954925,0.4630473658064399,-0.012809541879544526,0.5648163459278455,-0.0013668361472148774,0.6779764861376054,0.017466273105049508,0.7354299119996233,0.02370230662820314,0.7502261788650071,0.03978624923139402,0.7401635706203077,0.046784586575043106,0.6334177282140838,0.04828778299137432,0.5796101742600517,0.04660864564733901,0.49836879478153184,0.042300245208954326,0.3645981409789722,0.040508197702537094,0.24818290754666072,0.020273762952605825,0.24342844032242694,0.01988027926316075,0.2522392971412029,0.017716163986148743,0.21308227991334516,0.004180891707870207,0.21159114801730022,-0.005979917398573959
c0-3,0.27612635169794464,0.021288170086245527,0.21752953043730733,0.021269076920289565,0.10742077708613186,0.020897392511153745,0.1375606244929795,0.03319837475807741,0.13353398595764235,0.04179328412516154,0.03326098097963358,0.04665007817118248,-0.02789819679358746,0.035515201794988585,-0.02106039478666806,0.04324121619596862,-0.05073750530494838,0.04505750092683593,-0.05965038790559961,0.04297237306674136,-0.02431386213164706,0.07388483146730063,-0.03657229103586294,0.12661336825151664,0.01268390853778175,0.11932701381087332,0.04046125410646384,0.1240814903439877,0.0332316998251337,0.11835865799362176,0.030111559507854158,0.16006078303519342,0.10420315225144466,0.1541521283897762,0.10977171097107268,0.1515782859036744,0.11791539303353656,0.1236722463959262,0.133212701604228,0.08892576789910263,0.051041099726651204,0.07175591186438228,0.024771795122946763,0.06548562821242622,-0.0013853440421146643,0.08122442078465171,-0.052387227812925256,0.08638359312030457,-0.33864814028509094,0.06351424825492198,-0.6747549096329435,0.01682776100923786,-0.7847654319795925,-0.0004995097557654164,-0.7147635181094099,-0.00352466812908739,-0.6988185482254815,-0.012632897698159866,-0.5417168119481428,0.020301762935855033,-0.2939784286609483,0.04440349434213532,-0.08433043475508699,0.04482889579649202,-0.19732521681254755,0.05315625921309034,-0.4854966439031658,0.024206198734599525,-0.3966974476981456,0.01760711142787717,-0.5472084932180791,0.01009644431510042,-0.6206774528691428,-0.004546556174710346,-0.6500811075330818,-0.011393019704128215,-0.6745635588289156,-0.015970923155794788,-0.6851001295025307,-0.013932672349929044,-0.7005376464370852,-0.012814265151915909,-0.7796534000836886,-0.014747232056507058,-0.7103611631329715,0.006510038742812203,-0.7693311555129708,0.006842598059844095,-0.5792951788540796,0.055032778167207336,-0.299413760467336,0.07842986674987112,-0.13964709799255323,0.07369104073482355,-0.03778144911442212,0.06727193262851183,0.053142459864588196,0.07584690581523694,-0.0626805546236266,0.06872280831151052
c0-4,0.054498973701295673,8.959380147107972e-05,0.06732062000163644,-0.0017218019886663862,0.07545739647952744,0.00041176283079385025,0.062434624883499865,-0.004000606739565769,0.0852917782755285,-0.0006812948323975812,-0.027960501370464727,0.0044101810358786585,-0.008295661462221035,-1.4097489982079349e-05,0.0068206520572577575,-0.004415293924328309,0.01928251220064809,-0.0044098688203205155,0.009975237831353817,-0.006534076362656243,0.028870761971832103,-0.004259498436890254,0.04103447333766579,0.00866869758249898,0.03670886949249152,-0.002227540414145233,0.08976305041080093,0.020777506078183385,0.08467821193709207,0.018469345865270062,0.016855175284704454,0.0022730195927878035,0.024821191544985875,0.016289991248077708,0.041633254194736694,0.004133673210292651,0.07100462986198786,-0.0021072446848194645,0.04980201259402551,-0.0012761700938515256,0.059936205542777565,-0.01414615128640015,0.04024958033915903,-0.004152442085754213,-0.011204639693747714,0.00765202123798419,-0.16919142241139482,-0.0022551379852517204,-0.5328555190050512,-0.005996329061308144,-0.7265030899815601,-0.021397052623326307,-0.8075380940901932,-0.024260172207567963,-0.6999111503621621,-0.024665867095356207,-0.5265787238784415,-0.009119276025958804,-0.23127886196433117,0.02061495868978804,-0.19823205793195658,0.003880753967080673,-0.282132058263932,-0.018581876379460523,-0.5358542305070737,-0.030917172346942686,-0.4728275561779587,-0.002428066522513001,-0.22186292779882177,-0.006773945440131043,-0.23968148142411522,-0.019569140747055142,-0.35817996748255176,-0.02035881189441176,-0.4454823581890204,-0.013215422523228127,-0.40239800977079015,-0.008030094781969338,-0.6882788707596561,-0.02492871214503893,-0.763719419508313,-0.030397553346492613,-0.6686743924515508,-0.02651978225969528,-0.6202638657464106,-0.026979860862966158,-0.5129039279314445,-0.042982076275250865,-0.3755001810932849,-0.08386955919793197,-0.3049319727187669,-0.009579285304798176,-0.18730496103492547,-0.04906384858558586,-0.1874664797722229,-0.029068598821611776,-0.1192806764781988,-0.053515718783442585,-0.05498806282444164,-0.04978256634478345
c0-5,0.5104972767798882,0.017116922922823546,0.536089912520339,0.011700974371910486,0.4901832951178455,0.020429204028953523,0.49539954527839286,0.00853758822496617,0.43328233264884247,0.02637928652343599,0.43815888640378803,0.022974012509268574,0.4694928259601802,0.031848591475189154,0.4640594445701573,0.04048698836068522,0.47056757360158324,0.04818797642535222,0.4574980694322703,0.050005420459966164,0.4755631607198684,0.05028917106328202,0.4932252281244034,0.06277469612595686,0.5060392381530486,0.06151302616036217,0.5009659212433861,0.06595341315210443,0.48076224413736257,0.07226793553136934,0.47687822254414536,0.06893015691340121,0.4748787064136226,0.06397793784125208,0.46653357077330365,0.05838221708036831,0.4395742505669236,0.061352670545945905,0.4441278638359604,0.0625902258054902,0.45550555722378283,0.06401153792144615,0.5136871110602995,0.07199603079020839,0.5515756704365734,0.07149284661791665,0.609182435524736,0.07327014413629755,0.6376180440978617,0.07758688236075542,0.6506081322531307,0.0802251781914698,0.6544738759175698,0.07463374510603554,0.6596743263256619,0.07333845943030434,0.6505930885353757,0.07441219736255549,0.6323069993292839,0.07089458815387037,0.603576766630397,0.0688849951344829,0.5073099383245515,0.0688478654147147,0.41194359005787295,0.07180872705456878,0.38566702840602773,0.07610499715583313,0.42946788134124675,0.07855999712109765,0.4926195220812072,0.08144991381667102,0.5365154627177033,0.08365260256303778,0.5805620665273187,0.08577528809813811,0.579310374038026,0.08750840344442151,0.591781351900234,0.08566351754657035,0.6119663145474056,0.0852551206584333,0.6218614683892423,0.08435427799364231,0.6170528937661118,0.08311020178469775,0.6235495914848401,0.0812635299244626,0.6224966890534994,0.07838891991113868,0.6096881648943296,0.07476893741373332,0.5762666682284869,0.07256782003012077,0.49089817715141254,0.0757662390723867,0.4746899140739996,0.07743481731454491,0.4536312812210069,0.07291822726502566
c0-6,-0.2764261099494803,-0.01764945134710926,-0.31005414865211933,-0.022849394805976916,-0.33223489124117805,-0.02031495413962057,-0.3120315359456085,-0.024837043295389015,-0.25096292403531534,-0.019370101696266094,-0.21610341321862853,-0.008954137141925262,-0.1749460842949089,-0.009894037161702101,-0.23484431920928572,-0.024025451844527562,-0.1972518213498897,-0.018418922130184805,-0.19496499790546212,-0.020151779824200383,-0.25568973695018427,-0.024763670208782784,-0.23283808591464786,-0.03660442910797781,-0.2323417994828852,-0.040718609609537895,-0.21908929530846824,-0.05946512446327661,-0.20469619390993155,-0.07180544693271113,-0.18617900507903823,-0.08914268374666481,-0.19470064400596104,-0.10265377825069544,-0.19503036786735167,-0.10549179128178306,-0.1804250224556159,-0.11071328114931678,-0.16238202346343,-0.12670659534729511,-0.15869460873090596,-0.1343598384434515,-0.18981740262804198,-0.14508063296641105,-0.40232497851125804,-0.15306139400769386,-0.4305708201585507,-0.1555734436962358,-0.48329390239089887,-0.14536450642178822,-0.5293811107373845,-0.1336399383440302,-0.5420866587211755,-0.12834645220005758,-0.607611044561165,-0.11122502782069899,-0.5818326801876926,-0.1071229702500297,-0.4373795155747069,-0.10237774949568083,-0.3560154129745544,-0.09241958847324816,-0.3057157182459644,-0.082863846652326,-0.5066552538338264,-0.079695976305277,-0.5598221523543497,-0.07568141581983102,-0.6765327411523145,-0.06602227309154854,-0.7527998200007898,-0.05433307078949684,-0.8038865245365107,-0.05138332791086762,-0.7203879568984896,-0.06534398962870595,-0.6610940818968555,-0.07472507263306664,-0.61398896054876,-0.08224393401701117,-0.560585315858039,-0.08700204461965436,-0.518904258798377,-0.09495011001313193,-0.4625169860862067,-0.10533173738079454,-0.3926442418975996,-0.11541885105696768,-0.2881169321825913,-0.12420050480102561,-0.15048380436630682,-0.11078679971665177,-0.08504960069184436,-0.11549589010361153,-0.07898871999359944,-0.11223402950080606,-0.06851779814376673,-0.1094420617340202,-0.0519127524250859,-0.10650399188021269
c0-7,1.1577996162061799,-0.019398187497139875,1.119429221837482,-0.01833808702405432,1.0601551501852935,-0.021080091144004942,1.1014329207577098,-0.02236639249318664,1.1157006417027893,-0.022946981343175885,0.9900218104720435,-0.013543736596276978,1.0572236505862695,-0.017592515106999423,1.072874664980251,-0.018430293112405564,0.9741481671758797,-0.010463593631991116,0.9988350374903375,-0.006714467705696659,0.9594316108682351,-0.0014368362996712118,0.9330562003020864,0.0008117504881801762,0.8790588248635951,0.0015231404621476666,0.8782979298350229,0.006839191284017351,0.8789089249825341,0.01183125168808076,0.8216444931771997,0.012683021973638992,0.7616494722642182,0.018650865590779362,0.72260244905561,0.02184178230685399,0.7990263703624587,0.03301144246957195,0.7835064357528029,0.03845228138720531,0.8052325427957973,0.035127948779293754,1.145293956676804,0.02741969068071641,1.1169252947042896,0.025339297311750195,1.0723421528948232,0.03384110161401987,1.1224515041660716,0.025518879585128586,1.0587158301266073,0.030918786734773995,1.063907261278568,0.040958564213703565,1.0693022390318112,0.03999560314115706,1.2451475635359819,0.01773384939882656,1.3015203925438303,-0.002143987499131983,1.2899586426651621,-0.011823640466279995,1.088175467254661,-0.004943405558192622,0.7403585405630765,0.00218061536034659,0.7181794106433044,0.010205536520519594,0.8005837925027782,0.015548184481507006,1.1588794054924052,0.007236570302192814,1.1592889800465385,0.009451478884026214,1.2652613957514371,0.014625145131922392,1.2647323467176728,0.016564439921645763,1.1604147464759078,0.02478964948066605,1.0345610056396979,0.036774800269697684,1.0192960948715308,0.0319325402550656,0.938319190355489,0.03144895216200562,0.9720450989048055,0.022066202009877765,0.9920542512969955,0.02755885606175152,1.0154142818830838,0.021631449620904086,0.9950220408558851,0.027674581911628495,0.9659132847792,0.04805762484612646,0.8783814129976732,0.047762242027475005,0.8059703621504335,0.041718598648466755
c0-8,-0.23546411618242424,-0.019121944276127865,-0.22692545025664917,-0.02268135483588423,-0.20705653350724013,-0.03025491064195257,-0.17883778514804494,-0.051083532302399634,-0.16373339774928214,-0.08207762137855883,-0.15210314360786664,-0.09265782481678819,-0.17190122853973494,-0.12136257980999837,-0.12773666662561398,-0.15025778525800698,-0.10752826170007868,-0.16951085909057972,-0.10430209612529098,-0.1828001343513325,-0.1037490140723634,-0.20430283016942022,-0.08607886933782989,-0.23883902770964255,-0.05492907254736869,-0.2793480158209566,-0.05578112780897869,-0.3058585941089543,-0.06359078005422404,-0.312122604322187,-0.06081248454427335,-0.3284390584706483,-0.05235069979402106,-0.3390579435161493,-0.047856579851176334,-0.3141879680356634,-0.03017473431469978,-0.3280420058939623,-0.028705566375502537,-0.35337204553608176,-0.01584457588476197,-0.36727901996121565,-0.014973763327987187,-0.38639255192201644,-0.03786524910338033,-0.41569228764811417,-0.07333119267264548,-0.43614856495579946,-0.12993068641859898,-0.45450475400995716,-0.17001331807923062,-0.45462008242407925,-0.23601420553601934,-0.4304066385331679,-0.2803613059123578,-0.3889802772318552,-0.18938068684582812,-0.3861181406710886,-0.10546617452566684,-0.348495557858687,-0.10909112014139584,-0.29004903916510194,0.02823860795115346,-0.27339888711387905,0.07917218793745963,-0.2573080594166433,0.026974661962011162,-0.25024562239057085,-0.16677721255864292,-0.2430957662473141,-0.08619454161348167,-0.2510563653006293,-0.1399611440050405,-0.27078027347399286,-0.1579499780656886,-0.3123027456961107,-0.12752402105149496,-0.34137576698410754,-0.09693656670607724,-0.3750320098931263,-0.18160758311719843,-0.4026381138486401,-0.1945039558931238,-0.41845217733337753,-0.1842871563805393,-0.4469515900986448,-0.14686380663488469,-0.46006419652923697,-0.10941097816400915,-0.4580449304069487,-0.07390941563832591,-0.46166953672425026,-0.04094806848507959,-0.4397910134764412,-0.027034653327320336,-0.4306882613012573,-0.028430168699142944,-0.3950142727220348,-0.019016246627586525,-0.3694497904057722
c0-9,-0.4053435970965388,-0.02259165831570594,-0.34889046107249366,-0.014292305059715236,-0.30754799730945254,-0.013260467491454469,-0.21814272429279313,-0.01694861311828809,-0.27955684992435825,-0.021493395604331486,-0.24576131622977548,-0.012863272183870974,-0.23157387432561488,-0.011416379845196974,-0.15768221718817851,-0.005115791747093097,-0.17203443861722953,0.005044001171940753,-0.10207861179220608,0.010762741234324715,-0.07778529497847952,0.013057721747777928,-0.022463608792869974,0.026298774569957245,-0.012975358332929954,0.023201692588461546,-0.08914085419091847,0.020145314025260826,-0.06503469734309825,0.009891348882390702,-0.10725183430642482,0.004789144619434066,-0.04814739402699281,0.016618676300367813,-0.014258070974585174,0.014230651332590237,0.046119592024301034,0.028514108443951282,0.03997040248450887,0.02184477081723299,0.035948953802403066,0.0274694643307675,0.03179620304566484,0.02579359781576228,-0.05519340667581714,0.029581844790305643,-0.2096415402443641,0.0280528298255446,-0.6052103338588325,-0.016041135611424312,-0.4225289681534936,-0.002917792664756446,0.06054392033925556,0.04054036403371731,-0.6362837594372218,-0.041699539151030765,-0.7116312476977352,-0.037693594050752996,-0.4815054891620747,-0.022731176643578353,-0.4499126976358701,-0.016960186417456533,-0.35042187523219515,0.0030922536062371834,-0.33239930599893885,0.01831746431662603,-0.1993266320768552,0.0228689496793353,-0.14574692696727048,0.006808211418518617,-0.19832869032276942,0.0020378306640387355,-0.25007477452838595,-0.002369240983339535,-0.14051654325075436,0.020023213660336804,-0.403120738500934,0.008371412144214172,-0.19718636921489385,0.04821563316855562,-0.3414542167781297,0.021148406014701998,0.05687687766495947,0.06125723210390666,0.04678583751284632,0.04609631622708757,-0.1348157546634832,0.044384519185546395,-0.19250025886438935,0.05067718489095317,-0.19167043294596686,0.04808349415728688,-0.12629377638138484,0.04847584731271461,-0.09186713090702374,0.0694690358029377,-0.03505292593265794,0.05348392595386917,-0.013180290927016905,0.04391658201616388
