id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,-9.96106034840841,10.138491560363008,-62.790268207038025,2.6065566711379233,-113.66995028078054,-21.576987574535394,-138.00739732823456,-73.38099706720914,-146.03307490718146,-141.70856104793287,-145.06436769040903,-213.98521216767938,-136.06450409002082,-285.4600153627904,-115.98757998318354,-347.6351896853334,-74.19360413758253,-403.11798383540474,-35.209507546973555,-465.00355435820666,10.325326640803468,-532.9548276686492,58.01998479606855,-589.956038544781,102.2173710670951,-642.1103280045705,154.78489397500582,-684.4243400251312,211.47990705488613,-714.3851403924375,263.28453584915155,-750.1221501718666,320.7711053200043,-769.4824483450586,379.6033290033986,-781.488053498986,427.37913638404603,-819.255052203171,487.4777819653538,-816.6221960052178,551.4502262344861,-779.8327597746174,612.3491984132833,-777.0135489995341,667.9259250646147,-778.0099465436947,728.6564288832982,-749.5121186320814,784.9979245010786,-757.0293052399185,839.9194214332765,-762.2640097830762,890.0896864359208,-757.8416336216143,942.9258870442045,-762.8568669274662,996.3725137402552,-759.9962267353835,1046.2475821514372,-761.0474767836241,1090.9186214716547,-770.6956209152156,1132.88328354664,-773.2323710455064,1174.9583850198508,-785.314317612604,1217.5355937668419,-768.7684181922647,1258.830125174647,-754.2155286826955,1301.4960920120707,-724.4914658738187,1343.3723288238814,-698.3582981092748,1380.364971980446,-678.384250611084,1422.7458770862204,-661.1598302771606,1458.1322088556224,-653.0486690839506
d0.95lr0.1-1,-12.193253664132271,3.811415898653763,-6.603753894413899,-48.94181851424429,16.761176067480164,-137.72653545597439,58.77382236776134,-218.33738454912884,99.0107870970213,-303.5418037780471,143.019858925199,-375.0537144316246,199.86968020307407,-419.5019688157122,258.0904647987963,-465.9679763423298,314.17312850369285,-511.0272850868828,367.84682143122984,-556.7800792259392,423.9535556565289,-599.3249591631275,472.7113581685784,-656.7106226819844,526.0611307821073,-665.1642592975373,575.3400409349155,-691.2384143234001,623.7176676973467,-717.5768492401759,681.237381877268,-726.3816001678634,736.4214355779399,-737.7197925225619,786.756797321456,-751.6911045512477,835.2850330292395,-762.1320071059101,879.6888419870047,-775.5655519569145,926.0418450967127,-775.1442814725297,968.6287199483139,-768.4716219192384,1019.3396454315969,-751.3028259176572,1062.455064459652,-754.2950170553053,1103.281841223262,-726.0620688431154,1139.3979862686754,-727.9340762571228,1182.2081781813479,-715.429264256549,1223.4748461209133,-706.8939783337853,1263.8310720059067,-708.9852052625841,1301.7764887011392,-706.5526201532679,1344.6737023313706,-685.8909038521795,1386.4424228706812,-663.7488317286516,1427.893247710275,-622.5285631647071,1465.8277709387999,-591.1328684056253,1503.1059579138066,-571.466173833981,1534.7484046318111,-556.3774922863114,1570.8932784546405,-539.8070490907453,1605.021802081869,-526.5196444134531,1632.7144722420485,-523.9325453892111,1664.5320965790522,-498.13443609553514
d0.95lr0.1-2,-6.410903795072954,1.743977671660815,-4.146624165843832,-46.5275120769102,23.612665655165415,-136.1841190324035,65.98294345815549,-212.1159368996286,110.02119949767263,-304.1001563216206,151.13316209201892,-382.3250490973427,191.74480113376453,-451.37754159082203,244.70851622342744,-506.9840675266731,300.1580693118621,-548.0134751232747,362.31587613510317,-559.2080923180116,418.00378040116254,-588.7805641202783,479.3263696898416,-604.0114838859515,536.7963682429254,-624.6655356307862,589.9259346965429,-645.8683089458495,644.6461801649845,-671.1416311211327,694.9672388809262,-686.507903276155,746.859913494092,-692.3683033384758,792.0811198546368,-714.746784369331,843.3243409516919,-710.1684346602103,889.8220942809085,-722.7934658483207,933.5565555974329,-737.582259641241,970.5316165791186,-743.6539019154922,1015.227067048658,-741.7622498963925,1059.9717890942327,-707.9026781712504,1105.8553601979684,-694.6124493039762,1144.544438006494,-685.2443812840694,1188.0468182566535,-669.3971567916683,1232.1520098163012,-656.4902811610716,1270.2367876615644,-656.384454816503,1308.874135032316,-644.5939671835218,1344.4907878435838,-617.3136031926665,1379.7480047159675,-592.0638547337455,1422.275554740591,-553.485414475426,1463.9376077825686,-525.4333579528867,1505.9492041750575,-512.9673772867031,1546.7023679417255,-502.0108136418713,1583.6435769342656,-490.23902062938464,1617.3598048116507,-459.3528688121553,1647.7090720877331,-446.5734898636809,1671.8097024044878,-442.81216758029706
d0.95lr0.1-3,1.4638738856490363,7.406630891780111,2.1731247688222766,-48.15336234382002,34.61065197424409,-121.52809520222343,75.82452453167537,-202.63316349302397,123.96327028709027,-286.6682240913883,164.08453901318646,-370.2972890944128,221.733163382962,-410.67260944238114,278.7883984283692,-452.37841155891823,336.84287152197635,-495.1327894270322,390.6559406843003,-531.6572962770125,440.0853408322066,-581.47773569611,491.0251343560493,-615.4393012905198,541.5856466613491,-643.4370298291758,593.5879806595725,-669.6377684826684,648.0817774663993,-682.245627658618,699.154047648955,-691.3531248514091,749.6797078933155,-690.5725224248052,798.0356009664578,-703.5393300415464,851.7177258110405,-702.9962716927157,901.0549079528814,-711.9117278761914,939.3498687278013,-722.3194808037952,983.7484941355796,-722.6235457835436,1032.3224647947086,-717.1460870864857,1073.9601266064415,-715.5852458498246,1119.8453852413418,-720.4937747178853,1163.6393834777002,-719.1779096697031,1204.0155550796444,-716.2484051386944,1244.6236096152418,-700.5861035771313,1286.3435042508881,-677.975234106583,1327.4519059636903,-649.6339011555706,1367.9455915426909,-615.8597402470941,1409.1774561955363,-589.5529615727122,1448.6433434111289,-579.1214552336817,1483.3187145398047,-584.806513129613,1516.5971186501874,-586.9517534913841,1548.3883376941421,-587.2755309961077,1576.203023425787,-585.2579370344642,1599.0835533940005,-573.3747663103197,1620.30824384072,-567.7143032853837,1644.2523904725908,-556.0377287839202
d0.95lr0.1-4,-4.742584075178229,9.23826676286609,-4.335495797112912,-49.493558543945355,29.561049932841115,-126.94891235216843,66.91593617621982,-217.57150851493174,107.16407017019668,-288.5406157059573,154.720911705748,-362.4002631755211,196.17506325555104,-436.24448529945994,257.1338135551266,-476.6723182715362,317.635910276332,-511.6354775953206,369.2250683603336,-564.7478016522472,426.2025506224496,-598.0705786716609,481.2484424528848,-631.6974118546318,530.2564631985491,-669.0031376663864,579.241403490541,-692.9660609871048,631.7885627718263,-719.3555381677448,680.0691121061398,-736.0723868985439,728.0087345158279,-750.3090961839036,780.4313505410196,-749.2116585854303,831.1588490117216,-755.4389263292663,877.9297997377257,-751.6631507926347,924.2916242301326,-747.105143078203,971.8459660019236,-729.4718985599102,1022.9566766716484,-717.0621777662873,1073.108729004021,-695.271668029613,1118.3957078920023,-686.9115066286711,1161.4226329575238,-682.6295279460151,1199.142701686009,-690.6977740173153,1241.5736781439289,-682.3209255108359,1282.8907765551348,-675.6133972268161,1321.7979882729358,-657.6048249790426,1354.1505411867352,-654.0197211837951,1392.2427014307946,-646.3354871404923,1429.8596427465134,-640.7450119811245,1458.8377602172127,-630.956598365821,1494.224426799361,-601.3717238359887,1525.650777246872,-579.3895075443106,1562.4905431548502,-554.2736260230397,1599.1675544384118,-538.6841071307384,1632.9756093899666,-527.0381743998761,1663.468131287216,-523.0448492627711
d0.95lr0.1-5,1.4912597016134441,16.071101903503887,6.445737422018169,-37.70058766093112,36.556301594852016,-115.68177373757482,76.93637454258419,-196.08950166213128,116.82414531903692,-292.7031248123178,167.4633625304148,-365.48653835393316,212.85613019064368,-442.8388173731855,266.85235844102874,-481.97066010176087,319.66456073412644,-524.2185526060038,376.2339526047964,-549.2539987948122,427.250657353689,-592.9909363966656,464.17371880601183,-647.6620613406924,517.2193956110098,-686.0930297081384,557.5299033053429,-715.1112188821294,612.9358062615212,-703.12667872555,663.7628085169183,-716.3112273602701,706.6345668878857,-724.958412955606,761.1457537236099,-699.9135314938965,815.1751718275001,-704.6027907086535,867.0195946896997,-713.5830723527721,918.8750611088622,-719.4645873615543,970.6000270899318,-699.2470363048973,1023.4365563530666,-678.1243273891711,1076.207121291695,-669.8478084279326,1120.8407659380448,-675.6375117111237,1162.2607837331982,-669.0880140675049,1199.9819223116792,-657.1198594029082,1239.1742850062676,-651.9459636975241,1280.431889674876,-638.3856106881609,1317.2243420607588,-645.6326938012047,1355.1823486697756,-634.0805474582469,1396.3250605785606,-621.357934954114,1440.5447232395143,-595.264473094691,1479.6237014292255,-588.7434416146447,1518.7179787290368,-568.2030564489497,1548.72617050129,-564.684022889871,1583.9495151894305,-540.566858292105,1614.3084588385066,-523.5213857548838,1646.770029044063,-514.7371014446815,1677.907473713932,-505.6706457483417
d0.95lr0.1-6,-0.193492807030907,3.755125992565695,0.8480796341308405,-51.54776201353779,32.235143173272036,-124.20526412416973,71.89939128877154,-205.67915929145835,122.8004177254412,-276.284576495607,172.72046005024808,-355.18109989145876,222.8260261788036,-424.0027574050056,265.32180660755813,-497.27632753155154,313.8262420918953,-543.9194054058964,368.1042046750067,-586.2513399819152,420.0901489669387,-626.4122130635948,468.90869047838305,-671.4170169473498,522.3164360748485,-686.738049047208,563.0145060579915,-702.1249413530477,623.5516695183627,-690.894044686663,675.9628652377979,-704.5711727704768,734.7640202580951,-685.8192999137215,786.835926257403,-690.0390273994512,832.6837894981103,-722.346516258109,885.4626140724561,-719.8930068701735,939.4206647900062,-687.8955476672169,988.0036348306393,-688.8072575513479,1036.4531515110727,-671.3388779676905,1080.750270536341,-680.9521294229045,1118.7405168966263,-700.4732537593359,1155.2737079514955,-712.7836483009531,1191.614985926498,-707.7222786147604,1234.4081103329142,-698.9060349465205,1274.2911330582187,-695.4996480977716,1309.8988463977832,-662.8765088004274,1344.776730201068,-637.6849128119356,1377.8067799250475,-629.7614201188729,1412.5449379259796,-611.374957989376,1445.7136287191352,-591.5941559637678,1484.6143386362003,-567.5548254885191,1523.6326286774895,-546.1532584705544,1563.8126748635234,-524.2214937663327,1601.640816720943,-512.6526893847258,1635.984853233586,-487.0534716196061,1670.4981690492134,-459.5063790594861
d0.95lr0.1-7,0.6879335988055573,7.941793238703639,-0.8509909580493513,-40.419077703243744,29.73187296129447,-122.35614333080775,66.80959333943792,-211.41212318925585,115.54780444616165,-289.3846591382827,168.9315367461719,-358.0054348608137,213.27592779081175,-430.33660936713636,252.82617290197393,-497.4524220669509,312.5470417522301,-529.2464088310842,370.8789760743013,-557.959883450187,428.375096530031,-587.310450992736,483.00516669547574,-620.5032667458643,533.6507504901523,-659.0364044037043,576.6208037594398,-698.9216206612809,628.14317627552,-723.2041638983605,676.5379999962898,-733.6201760282248,728.0846712199968,-743.8349291170069,780.6875204916099,-744.5145388098031,827.8111273745077,-741.6097485527008,877.1456238033409,-749.5727525523434,924.8199163977256,-756.1430328907825,972.2133854696416,-743.8053009184501,1018.3322588947494,-733.7226503445327,1054.962392152997,-740.8136294202569,1097.661784828495,-715.1066312812276,1139.8123448418796,-722.7665433885967,1181.286466660701,-720.9443256638119,1220.4667854500324,-715.7851101046188,1259.2900992338364,-691.8280173587431,1298.480882294374,-670.9764627851503,1343.3880026324528,-645.7317327195974,1384.488353284526,-629.1574521857829,1415.104795582183,-625.1757859113974,1447.980991456439,-618.5907477776954,1479.4069453348625,-611.913458749203,1510.0756889680727,-589.9243911885743,1545.5942279504366,-563.1826411502929,1580.6482486140574,-526.3814959442564,1616.5906227885662,-483.94199084972024,1653.0746780057111,-448.93484409148357
d0.95lr0.1-8,-8.471623569918847,0.8149524674270481,-5.444725896896216,-61.8173657468143,20.475758820391434,-140.67554584264525,62.80655577404383,-217.5033810791919,113.88560042962445,-287.1946641520898,163.4805337258509,-365.95827498499045,210.7137446737925,-438.66262028776964,257.8745258063059,-509.0284226212364,311.2408034431603,-554.9928636549314,359.33785835638247,-604.0713997927613,407.3848962736088,-646.9587077405528,458.29064922302825,-666.8155070585713,516.0615792214159,-662.3209021924447,568.557243678952,-680.861030304588,614.7745778047602,-719.4152341758096,666.5941279239044,-739.8718363845167,717.8339232276771,-765.9500265054872,763.4272483916208,-795.1513851203696,815.1739242287729,-775.3377654529194,861.7507402392991,-777.690012027676,910.0843795108528,-765.8854644832322,961.0370620049215,-720.0441233834187,1008.7551679246549,-691.9530443473445,1055.283538261632,-690.7783897816862,1101.37961283974,-688.4185095039932,1148.7219912872183,-675.6570847611641,1191.059788633679,-667.5906651095839,1231.8217245979365,-660.2227845848774,1268.6014855590715,-647.1286857028964,1313.3449085062366,-605.3448296791782,1354.6019064482382,-587.9967335026633,1395.360795709521,-575.3237149453746,1438.5798329879506,-555.3614059975762,1477.815921004761,-529.4302747913381,1515.7527583107062,-520.1603053163294,1547.8290263889596,-524.3516248362423,1576.9180029944853,-521.0678982753204,1600.9067162286808,-513.5161642960927,1634.6778844691166,-494.50501415430296,1668.365394371575,-474.49948689629696
d0.95lr0.1-9,-0.4392711541377139,9.410178306440145,-0.5035296420999202,-45.581649521838855,27.235157821953408,-120.39956759145849,56.96173234590577,-211.41755260003066,104.61032600359437,-285.0754691792639,164.38102181330976,-329.99079200034055,216.4307001996601,-412.1603746413482,273.97204028020803,-460.6049975115117,328.1021258641315,-508.2608471653633,374.42958529185665,-553.1369001692192,429.09052244498514,-583.0741107206452,483.20834481391637,-613.7482267264661,537.6255987478544,-635.2096725233935,591.7519926952241,-652.1747910270319,642.9240929389814,-689.7749307685117,682.9244482092614,-728.3054153767127,719.8961119549275,-758.1009645147518,772.0248675384062,-748.9488256826852,821.4181316816247,-735.4622097503616,868.2195199530713,-731.9036516793619,912.4845701900902,-727.7753623968475,962.5368160487577,-712.2428601603425,1006.771906686701,-707.7864945493245,1047.2217835450967,-726.5050898137773,1093.3279188094587,-725.26257393691,1138.961913683729,-699.1713226644334,1185.988288867714,-690.3062510736097,1225.7348841572143,-700.9173681550519,1265.969383506167,-700.0069180229259,1305.2057298684265,-690.8046955549694,1342.009709907446,-679.2155232404093,1383.3694719899759,-649.5144014302113,1426.0039086063898,-626.0803250697536,1465.3291803157526,-611.4654702813577,1498.9496894815761,-598.763463115828,1531.1798039570879,-573.686553837552,1555.0613864457644,-565.2132844805274,1582.9640657896114,-559.5218516410616,1614.0821917233204,-548.6571646169407,1645.0553838209803,-536.6578363178741
