id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-100065,-3.0789017799970773,-2.288458286528333,-3.4805501463891915,-2.5989338023207473,-3.796412117967608,-2.881333784245612,-4.064931530497318,-3.159788446060977,-4.3398721910263225,-3.383071762285495,-4.543085876525663,-3.5632128457968855,-4.752338711309698,-3.7361147280084226,-4.913917744371084,-3.8577052380801233,-5.0285015931726535,-4.006604366508302,-5.194030621930347,-4.119178746643695,-5.272077831566555,-4.258650259397794,-5.42155039076553,-4.3231873753306935,-5.569053347412988,-4.3630341869287825,-5.6673414206806525,-4.349596296216646,-5.8363183682224875,-4.319971130771444,-6.044167443678557,-4.19025746490732,-5.6002168442611815,-2.412897699004147,-4.955457883652319,-2.193563969373095,-3.9879695130288617,-1.070412982545981
ata-100132,-3.0787987654016225,-2.2931291284163744,-3.4804789614948533,-2.5996482741232456,-3.7963631070443653,-2.881525718920287,-4.064914513095113,-3.159821146394475,-4.339869325553691,-3.3830748537522286,-4.5430856156806465,-3.5632130298828955,-4.752338696883198,-3.7361147353001845,-4.913917743592385,-3.8577052383880055,-5.02850159312408,-4.006604366522219,-5.194030621928172,-4.119178746644308,-5.27207783156649,-4.258650259397812,-5.421550390765529,-4.323187375330694,-5.569053347412988,-4.3630341869287825,-5.6673414206806525,-4.349596296216646,-5.8363183682224875,-4.319971130771444,-6.044167443678557,-4.19025746490732,-5.802996832604155,-3.2826899751998875,-4.970603614187179,-1.3199236681144255,-5.369304340929251,-0.858195724985367
ata-100648,-3.0782465676288306,-2.316328758203719,-3.480106326645097,-2.603215070456425,-3.7961116012856584,-2.882485041330154,-4.064827771731954,-3.1599847369647183,-4.339854781864934,-3.383090350762793,-4.543084293635949,-3.5632139543562644,-4.752338623834793,-3.736114772011519,-4.913917739650724,-3.857705239940499,-5.028501592878224,-4.006604366592472,-5.194030621917159,-4.1191787466473935,-5.272077831566166,-4.258650259397894,-5.421550390765521,-4.323187375330698,-5.569053347412988,-4.3630341869287825,-5.6673414206806525,-4.349596296216646,-5.8363183682224875,-4.319971130771444,-6.044167443678557,-4.19025746490732,-6.140376947369428,-4.212703069807557,-6.1987086222432515,-4.202771616710788,-6.338506827111186,-3.5591946649813506
ata-100651,-3.0782465667446917,-2.316328758341832,-3.48010632647687,-2.6032150704877965,-3.796111601220712,-2.882485041343469,-4.064827771714944,-3.1599847369683074,-4.339854781862657,-3.3830903507634265,-4.5430842936357605,-3.563213954356317,-4.752338623834781,-3.7361147720115224,-4.913917739650724,-3.8577052399404996,-5.028501592878224,-4.006604366592472,-5.194030621917159,-4.1191787466473935,-5.272077831566166,-4.258650259397894,-5.421550390765521,-4.323187375330698,-5.569053347412988,-4.3630341869287825,-5.6673414206806525,-4.349596296216646,-5.8363183682224875,-4.319971130771444,-6.044167443678557,-4.19025746490732,-6.140376947369428,-4.212703069807557,-6.1987086222432515,-4.202771616710788,-6.466803986280407,-2.835000315583396
ata-100652,-3.078246566135939,-2.316328758986751,-3.4801063263544623,-2.6032150705940027,-3.7961116011708853,-2.882485041375334,-4.064827771701392,-3.1599847369746326,-4.3398547818607724,-3.3830903507642227,-4.543084293635604,-3.5632139543563754,-4.752338623834773,-3.736114772011524,-4.913917739650724,-3.8577052399404996,-5.028501592878224,-4.006604366592472,-5.194030621917159,-4.1191787466473935,-5.272077831566166,-4.258650259397894,-5.421550390765521,-4.323187375330698,-5.569053347412988,-4.3630341869287825,-5.6673414206806525,-4.349596296216646,-5.8363183682224875,-4.319971130771444,-6.044167443678557,-4.19025746490732,-6.140376947369428,-4.212703069807557,-6.1987086222432515,-4.202771616710788,-6.338506827111186,-3.5591946649813506
ata-100695,-3.0447257603633564,-2.3007876886516754,-3.473974536522249,-2.601194007750623,-3.7938418191526257,-2.8821280261467925,-4.064252007359468,-3.1599745174373366,-4.339780366375726,-3.3831006564831276,-4.54307819638888,-3.5632151749381213,-4.752338311775724,-3.736114853727621,-4.913917723260117,-3.857705244264797,-5.028501591866553,-4.006604366815226,-5.194030621872183,-4.119178746658413,-5.272077831564839,-4.258650259398212,-5.4215503907654945,-4.323187375330707,-5.569053347412988,-4.3630341869287825,-3.6741286184533837,-5.046492460143843,-2.7694223870137242,-4.977875965794879,-2.0876675753025196,-4.685014258279473,-1.5507834993187046,-4.6561615881337435,-1.0989527320601928,-4.688408371051933,-0.9998549262518274,-4.986713455155233
ata-100762,-3.078246568686782,-2.3163287575490834,-3.4801063268522476,-2.6032150703435812,-3.7961116013679184,-2.88248504129402,-4.0648277717539445,-3.159984736956995,-4.33985478186794,-3.383090350761713,-4.543084293636203,-3.5632139543561814,-4.752338623834806,-3.7361147720115158,-4.913917739650725,-3.857705239940499,-5.028501592878224,-4.006604366592471,-5.194030621917159,-4.1191787466473935,-5.272077831566166,-4.258650259397894,-5.421550390765521,-4.323187375330698,-5.569053347412988,-4.3630341869287825,-5.6673414206806525,-4.349596296216646,-5.8363183682224875,-4.319971130771444,-6.044167443678557,-4.19025746490732,-6.140376947369428,-4.212703069807557,-6.1987086222432515,-4.202771616710788,-5.6966957576283885,-5.1728301195048205
ata-37653,-3.078246554318629,-2.3163287630098828,0.4218134880894233,-1.931612513483384,0.7712295885979488,-2.112703837714216,0.8262285480571999,-2.3855001900004025,0.7764028008038735,-2.6911219861975137,0.8626708116531087,-2.88737601555437,0.925144538619182,-3.081913489112585,0.9782399872582259,-3.1803281121296925,1.0052531781464897,-3.2961604721910334,1.0560982816632956,-3.433933225868154,1.0856737992246648,-3.5680366672226995,1.196096185449689,-3.6901964504703346,1.270294057345843,-3.83224314707772,1.3664939312119444,-3.920285675120824,1.522035674147605,-3.9829077979238185,1.6086305586318972,-4.054316643197378,1.679804818894741,-4.090920425139718,1.6569447779477418,-4.126533515702412,1.665449551388743,-4.16771877773427
ata-37655,3.8612162225604805,-2.849707098560883,4.529188713965629,-3.0547452131101824,5.060647994789415,-3.1966129897030613,5.460341695099174,-3.3315807681834384,5.802897575936664,-3.3905252983944574,6.08879944245477,-3.4443823540326974,6.256082558548976,-3.498547315452958,6.452744009631277,-3.543536835123718,6.642205355549808,-3.5611920875254275,6.88220720958134,-3.5377836006197603,7.127601587721265,-3.4870978223765556,7.35999051538948,-3.335374751580341,7.544328384339045,-3.2464277729881905,7.690989144992579,-3.2039924846171672,7.766357935595172,-3.1559845357903287,7.910468028570426,-3.101571372123092,8.03061365514312,-3.0367017423978266,8.128881578273978,-2.982411061789681,8.071531722815086,-2.948480484025908
ata-37673,2.946036115579471,-2.441609686916672,3.3187132678091467,-2.741697662678983,3.64980801476571,-2.955316388147324,3.8741169294779745,-3.106512194861862,4.10616530806208,-3.217285306969198,4.305307542267143,-3.3045097660459133,4.472091489015313,-3.385838289700522,4.530643813279677,-3.4124507909522803,4.645566676693221,-3.4262316444898144,4.712800216833899,-3.4389762166089657,4.8916213523004455,-3.4925762369569724,4.982231485303129,-3.5318276603151446,5.022891363031636,-3.5165025904823723,5.057303450742106,-3.5353352759279004,5.12030223753553,-3.559934426445544,5.228685825502788,-3.592779857371443,5.294490235711966,-3.633554860849975,5.252588155894181,-3.608445964021992,5.2743087831219935,-3.5956812446320425
