id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1
cat-0,1.6609392772953835,-2.963463302534523,1.3970346343832027,-3.350121734993626,1.4064930439872543,-3.9028821198974732,0.6252078632533803,-4.222530268259688,0.6953558102105017,-3.8159753843513418,0.8403267108418764,-4.354817276952352,0.6556638599417647,-4.396680566915529,0.836573288771486,-5.20788224176294,0.7618033251082935,-5.1995085738066695,1.1953192791757823,-5.876514553395836,0.9740897554740069,-6.189101502490378,1.0697983100289619,-6.548163309332126,1.291608328027813,-6.665814121991458,0.9077437004384189,-7.109797732881592,0.958124152004104,-7.0491172197640175,1.1386704908278835,-7.45114524028792,0.9163022689728332,-7.612842063692185,0.8079771157383474,-7.72911739509624,1.1962668792432547,-7.323281111037562,1.04413015699572,-7.915156354048708,1.3700654485802926,-7.662915442616725,1.1966877102257951,-8.073756530702852,1.1270739914959365,-8.001266909047603,0.6643617136876562,-8.429536232703688,1.0970238128535417,-8.67579400267938,0.7958692626307352,-9.004359063072014,1.2443155232158896,-8.80211057097584,1.207642557553557,-8.736348115822063,0.7563139751642103,-8.979378359349752,0.6813350193225836,-9.311646382463884
ship-1,1.447839266943666,3.450345880086876,1.412551134824507,3.767399062226144,1.6875603767060972,4.200263007187116,1.7278326220686324,4.475993416505923,1.544865999606615,4.584819016879994,1.0300844687992188,3.461708098425252,0.24028292043992122,3.959252177485976,0.3530975477588785,4.519752293554038,0.45284906404283326,4.579149024600933,0.5528735618026586,4.852676468271234,0.37020107602044783,4.294534440894162,0.1767950105757396,4.138308066483887,0.22769284467059359,4.536024172205248,0.3797401798149025,4.012196594428049,0.7249149537129713,5.419137906599209,1.0028697542738951,5.431856718479811,0.6409043827365036,5.089225433990543,-0.36123765623673965,5.529564544287078,-1.12055010621247,5.70523488281171,-0.9844578829753158,5.732790968555731,-1.8547439604961924,5.951695639410981,-1.1619321887163945,5.920683297476957,-1.206344431101522,5.9881087146882335,-0.9603473348740439,6.286963902865999,-0.6962208757448483,6.081253028717863,-1.3254423971609095,6.054123502937017,-0.7027724961247722,5.990214517905157,-0.1325059381984422,5.852757391863992,-0.22066504911696544,5.9686405720616955,0.15696077309948733,6.014573601976907
ship-2,0.9114091335753404,1.9721763208495438,1.0212422233551426,2.629343707744325,1.5858191913054245,3.733946781108932,1.7683418852005925,4.396953671033235,1.5729224772162966,4.390460683713489,1.0967064918596046,3.7411052295421126,0.21578621490841862,4.088150256359891,0.553074092230775,4.608344436880806,0.5141959154915998,4.631152354279102,0.7166120001751103,4.921091015449698,0.393649018970836,4.844357027735647,0.6577104601418104,4.364376006563612,0.5477579555644005,4.689567072518511,0.8366427885411539,4.271942180205639,1.3019548411672517,4.949190231989014,1.2832425048349727,5.187034886736973,1.6587845329215276,4.857416776121439,0.3694224223428524,5.324844614168128,0.9329805528110503,5.449612987687599,0.3421511477521144,5.854344716849875,-0.9590248046212774,6.048683024201349,-0.8480138362345525,5.980045781137452,0.8495598567875315,5.231995490553624,1.5303812235924736,5.005982515884613,0.8630683383867678,5.518867352522707,1.7812945447752428,5.200933258769533,2.2465713854163734,5.237798515187712,0.7189624416133226,5.678778067221971,1.109164344181331,5.595181906996152,0.5567713305920392,5.963337598003217
airplane-3,0.6177503046087923,1.4933055403241913,0.9139211352508911,2.0265147892926216,1.1156710130880025,2.467874855339003,0.9564198239701295,2.3578200576150583,1.154214592907892,2.5223353305948826,1.117753451504753,2.877349608940302,0.8043160691391744,3.0933672045928486,0.4693536689040968,3.0617826919676783,-0.39172851018978033,2.718705045259853,0.1300557501961461,3.1072143683102245,-0.8930459222731725,2.8994159445398267,-0.7903924596751415,3.204596909905471,-1.0171170390067552,3.289023992772914,-1.0770639782666498,3.479508051411839,-1.173069664764054,3.388146555200221,-1.391767676653184,3.413409600758516,-2.0752082025329,3.380734419972908,-2.071619948518258,3.653809017712355,-2.5637848773534477,3.563787061025487,-4.205767697444863,3.340847319724868,-5.36781411965263,2.761496159238734,-6.149558037533386,2.4263533328385862,-6.639117433560521,2.278839924403352,-6.53864172168494,2.5509735498383224,-6.933257397728181,2.28240878947716,-7.217586300811749,2.176168964773836,-7.057992044764324,2.4645111185252406,-7.372141045442166,2.291698898715377,-7.490047372114808,2.2828319560948303,-7.881509264046326,2.1951502513538066
frog-4,-0.9054024949721046,0.012616450394068354,-1.2109144897144781,0.04275362046122671,-1.9614141037147654,0.1784061240559508,-2.4131193421666177,0.1999046707126616,-2.1362328551770005,-0.25180909973753296,-2.185045725156914,-0.5638481184348233,-2.79413240322952,-1.5726650463236356,-2.854980837785965,-1.4469611749421794,-3.131149710838262,-1.9696787359608592,-3.016853923983704,-2.2073505124868644,-3.4291726914261518,-2.3588841105238663,-3.2292001184656995,-2.4225973713314444,-3.372346132821152,-3.156968014760631,-3.4672815739971443,-2.464856740709195,-3.6739798947018314,-2.838987286386355,-3.8130266120491125,-2.553722948833065,-3.7422799916595975,-3.890811358455044,-3.9515212452251207,-4.279679210033488,-3.8902672354844245,-4.406731908591532,-4.654777842217399,-4.88686654529701,-4.744015768649502,-5.252973810317449,-4.562124414324688,-5.077925400703327,-4.359652228890414,-5.034575440218948,-6.117797040404262,-5.62394162087707,-6.57919408822419,-5.739342846688244,-6.036645397156222,-5.516794358534126,-5.910242014060508,-5.468989275422174,-6.917934434408108,-6.3971613315029545,-6.9219244112118705,-6.496826332671214,-7.399300425346221,-6.624395281484448
frog-5,-2.1989970180670073,-3.4291798152429265,-1.6192817479658368,-4.0219199886668795,-1.320639356961667,-4.279519071632636,-2.184568982077016,-3.5835944137588718,-3.461045565101548,-4.228627356352028,-3.215073815020924,-3.9546106094502167,-3.1158998023427404,-3.409912696573071,-3.807803879107506,-4.304624516297972,-4.0195666198009325,-4.30020823150879,-4.5434566981488445,-4.766233520222546,-4.594041278894742,-4.8964536661575995,-4.8817734138577835,-5.032920086791589,-5.11262617669219,-5.019143232538134,-5.229070878387417,-5.534197431557946,-5.258512195920536,-5.318891800738797,-5.961470311065669,-6.182905254778489,-5.710833216627457,-5.8158938793573896,-6.381620363673909,-6.163987874580845,-6.491354204253954,-6.233828304615148,-6.433230261025829,-6.185356952086169,-7.22379919833888,-6.969242890319562,-6.989828688807018,-6.608327726061215,-7.166289172324524,-6.594214847147252,-7.038295289691745,-6.577042188517814,-6.551547460546097,-6.595541569725095,-7.157896312871762,-6.817196338489063,-8.04496526665412,-8.134394344870751,-7.313931741890273,-7.100122199295253,-7.671138786252132,-7.234301197941239,-7.1080822823076595,-7.01257866867361
automobile-6,-1.3032400295391529,1.7278631830956035,-1.7861321680657651,2.0432308440963416,-2.3271026153738723,2.840512115617679,-2.265462297165383,3.5506785207078355,-2.3654667893385017,3.8017939216057153,-1.60940171596842,3.6758120681778457,-2.433057860371476,4.52049612043633,-2.865913715532243,3.919134045956497,-3.126529468492882,4.569314114709978,-3.5587917369726725,4.498778182162203,-3.5951252351391805,4.801747702096198,-3.6049658168845133,4.8029522547395915,-3.4394700465226,5.109558218961159,-3.9759324789924646,5.202881790105434,-4.574753443614434,5.548277018061011,-4.760766735752094,5.551573991372512,-4.7358743926445825,5.455730336129015,-3.6190233521628357,5.920691583060537,-5.422562214580446,5.349856916197322,-3.9974037198205763,5.98434216132311,-3.116916520495551,6.050765131628619,-3.8708610210897634,6.140228736853847,-3.8296271285504475,6.569347944114053,-2.917342791881975,6.433127351316018,-4.942406376622575,6.6912896880838995,-4.625390872623359,6.9963662051167415,-4.873428088286868,6.959727631233938,-4.677143409074559,7.264186038224227,-4.071776202421805,7.748271715740792,-3.2913981702526898,7.422975978866402
frog-7,-1.3251227409475885,0.2912764550520806,-2.767660456896319,0.3771479277713936,-3.398277972710042,0.4466952972929424,-3.3117396534409473,0.6376114926605728,-3.127285819567456,0.2974707135468665,-3.133052334701372,-0.529524788232796,-3.054539967323517,-1.0632018910562044,-3.1343464287977625,-1.3213057447123542,-3.2332905460276358,-0.9067708508514952,-3.4461642653479645,-0.8265347378914819,-3.535738924694085,-0.7069165150729395,-3.6115513675010513,-1.2083674475544897,-3.837597383071663,-1.529562114851262,-3.2835897973198795,-1.3758550687923736,-3.4781063346935746,-1.6032335148616368,-3.3453183663021817,-1.5608666838705048,-3.04754136132328,-2.2079640346904403,-3.7006071175828037,-2.254888576501423,-3.2913230694881603,-2.891358948307318,-3.6812950659676664,-2.9327762374975994,-4.200196735032789,-2.4835201975316807,-3.8166286855742286,-2.53351777395207,-4.146047291976783,-2.7546529986768746,-4.7231360685817645,-2.602384325388967,-4.08841040212392,-2.5377469164938278,-3.5830687950411093,-2.853665716010146,-4.520322481318116,-2.7182424564477734,-3.763895717141418,-2.811892450366808,-3.334876645856981,-3.026975994041392,-3.116379235021537,-3.178106724090994
cat-8,0.29852036907494633,-0.8830635182275056,0.5782128292652435,-2.0908699150582435,0.9536842421334263,-2.7772741245902477,1.3704826677924573,-2.8529420630338196,1.378404949934915,-2.980634367823802,1.1481012079530581,-4.429419794530142,1.215197515594977,-4.93978926001079,1.1959798436701239,-5.392188021174562,1.1954486717449606,-5.496325566721581,1.0073641451410857,-5.748074064377855,0.9577898241314289,-6.2031193953961,0.7433847216049008,-6.2502097997667905,0.6338845302465465,-6.785073561311081,0.493691844629066,-6.2494226339622045,0.6376721479064398,-6.909088415922769,0.4531075637088264,-6.5178646369740765,0.6628842551008576,-6.75558902071794,0.4272157867976442,-7.291837409308622,0.6786453871596474,-7.831925381486606,0.505354128035547,-8.231333960283886,0.6872493181908333,-7.917270119654439,0.2918580451395909,-7.82873953773456,0.3810355002413883,-8.220757844876706,0.34029313602093453,-8.3041289055354,0.4351376588137556,-8.21922175986564,0.35621479749438634,-9.062885940600308,0.3897582057753673,-8.08275052782225,0.356143835038071,-9.24097662333054,0.6369325455104715,-8.775411574684568,0.4275634570222097,-9.413866664495867
automobile-9,0.549026146169931,3.701798564175769,0.25073589765390647,3.904029407609373,-1.157325400400866,3.9256910258214557,-2.4012478824002725,3.2467854138710903,-2.8267567421884414,3.360626594202102,-3.346808983128946,3.4516526038568527,-3.6393675725930734,3.442135971954774,-4.048619288759421,3.4912467033965426,-3.9666190940805213,4.152063759020334,-4.039715774196571,4.592757363332603,-4.243586446227268,4.791718828873496,-4.816386018782053,4.709581734590846,-4.805037982100751,5.035200424508669,-5.153926413094621,5.044617553885306,-4.946651128549286,5.467566214470337,-5.156321369535266,5.565083613115568,-5.199780346984968,5.724937475200146,-5.82712369399582,5.572763306304536,-5.224702810373252,6.111979582837884,-5.0489629667604214,6.272651316460588,-5.1719018277800535,6.409556992903889,-4.993536786283518,6.662224908882104,-5.808213614347639,6.41911810573723,-5.441421345471979,6.833136208782478,-4.909371388689491,7.091025353932324,-5.35091800763274,6.892188591163978,-4.870315139044593,7.30476508502488,-4.979166758207391,7.3304347709868125,-5.3089035737417865,7.3556052153737435,-4.878532189596252,7.7741848434781815
