id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
ankleboot-36,5.7062736,7.017842,3.0045805,7.91203,5.359231,9.216665,4.3160563,10.845017,3.4724813,13.501756,2.1631217,13.34622,2.1805112,14.392712,2.2991061,16.072433,2.6624758,17.085484,3.1709151,17.557629
ankleboot-52,4.6409826,7.364077,1.8883212,7.7441874,3.5220275,9.30799,3.2357967,10.739055,2.4366617,13.66865,1.2709172,13.92165,1.5068175,15.682697,2.4231868,17.268482,3.0552933,18.41442,3.9267642,18.590809
ankleboot-55,6.771453,6.217578,4.0496607,7.1767035,6.181969,8.097168,5.7379923,9.864923,4.6799126,11.890335,3.6478848,12.091209,3.3839118,13.431924,3.0916357,14.511696,3.0481753,15.2113495,3.2035184,15.646565
ankleboot-56,6.828557,6.7943587,3.5303335,6.6550865,4.739792,8.260003,4.404406,9.653679,2.98578,12.342174,3.2858667,13.520676,3.5910947,15.209796,3.9395208,15.636059,4.1824093,16.82511,4.54251,16.450254
ankleboot-67,6.0074644,6.2218447,3.5670047,7.0580053,5.302292,8.234264,5.1810904,9.434966,3.9210324,11.637363,3.665501,13.344963,4.045594,14.558922,4.227971,15.083614,4.2563367,16.024094,4.4527164,16.092442
ankleboot-80,7.1028748,4.647122,5.570656,5.923092,7.11115,6.334733,7.0375547,7.9103484,5.7227125,9.672245,6.026792,11.313095,5.9149942,12.120723,5.3442593,11.091892,5.3571525,11.566484,4.9165106,11.623024
ankleboot-86,6.603422,5.9856043,4.1119256,6.8904285,5.975262,8.089916,5.514619,9.825354,5.114332,10.975563,3.279015,12.534837,3.9855018,13.261058,3.7204533,13.795382,3.4918058,14.772922,3.4624002,15.136546
ankleboot-100,7.4981904,4.764941,5.7660484,5.09246,7.884883,6.0460443,7.8799963,6.9893513,6.9875164,9.19728,6.7841644,10.2081995,6.4262323,10.072168,5.82624,10.226698,5.8287387,10.772547,5.292905,10.724665
ankleboot-102,6.2794623,6.3345685,4.1195664,7.0135183,6.0715733,8.247484,5.6851354,9.447694,4.3908296,11.891794,3.8614805,12.619296,3.9229438,13.869787,3.7569723,14.438499,3.7248867,15.259628,3.8021216,15.546037
ankleboot-132,8.226183,4.030686,6.364379,5.898654,8.102549,6.1846194,8.328829,8.036711,7.4776516,9.601946,6.3396,9.788664,6.137422,9.421377,5.0600414,9.632811,5.028088,10.150275,4.4085865,10.267813
ankleboot-134,4.2337604,6.932299,1.7786217,7.6486764,3.5135202,9.285137,2.9201155,10.453796,2.4949992,13.529451,1.1031466,14.890502,2.0414166,15.41164,2.9506617,17.59676,3.5622134,17.81747,4.49846,18.980202
ankleboot-154,5.1795197,6.439057,3.063213,7.135001,5.1439295,8.564642,4.3473787,9.977929,3.1218224,12.229979,3.0637481,13.932489,3.479392,14.521371,3.555902,15.6749325,4.4063516,15.880451,4.8646383,18.131935
ankleboot-158,3.8017478,6.5633726,2.1867547,7.5841856,4.215725,8.716431,3.887556,10.200113,3.0331306,13.087409,2.4459987,13.479888,1.8206275,16.328156,3.3334048,16.210783,3.6758788,18.998123,4.192069,17.234133
ankleboot-172,7.2067,4.433017,5.7868156,4.9561186,7.138138,6.259033,7.518302,7.226071,6.459543,9.139917,6.459952,10.531063,6.5635996,10.4616165,5.7614784,10.455178,5.9605217,11.792767,4.8824778,11.43491
ankleboot-179,7.994134,4.3571157,5.7906,6.2504787,7.6826854,6.3416433,8.014555,7.5880537,6.6262174,9.944426,6.354745,10.133553,5.891391,10.287125,4.919843,10.682667,4.806153,11.22093,4.3453727,11.265119
ankleboot-180,3.6573422,3.9686909,6.424027,-0.018080622,4.9560175,2.5254126,5.335671,3.1962478,5.17911,2.8148594,7.7392826,2.4775238,10.312266,0.34132138,10.551643,1.6244843,11.237766,0.69146955,11.405608,1.2548006
ankleboot-183,7.998638,4.625495,5.974524,6.598378,8.01252,6.6050277,7.9913588,8.486664,7.101186,10.195074,5.6109524,9.59355,5.184308,9.864935,4.132652,10.229798,4.07228,10.679087,3.533619,10.816029
ankleboot-191,7.177444,2.8792045,6.6175237,4.221105,7.297835,4.491645,7.5113306,6.175765,7.774247,7.1067142,8.364329,7.8622837,8.128286,7.4051614,7.968116,8.259472,8.082104,8.491671,7.646185,8.516288
ankleboot-199,5.484539,6.346241,2.5547986,7.7551565,4.6433673,8.954781,4.601407,9.758916,3.7577434,12.300005,3.183171,14.393289,3.4462054,15.586335,4.4037285,16.641848,4.234378,16.912666,4.9530964,16.46398
ankleboot-209,7.036954,5.212222,4.7301407,6.4587746,6.680187,7.435995,6.084016,9.187341,5.282302,11.068648,4.600114,11.782428,4.746957,12.671617,4.029055,13.194193,3.9666133,13.854377,3.7342153,14.104335
ankleboot-214,7.9674797,2.8388302,7.7047157,4.7190742,8.973311,4.302058,8.307171,6.102424,8.491267,7.8036947,7.8572674,8.003563,8.663367,7.820753,7.385126,8.307976,7.3286386,8.607554,6.8705645,8.529089
ankleboot-216,4.550445,5.9951286,3.2191892,7.0212665,5.273012,8.476343,4.262509,10.13924,3.011386,12.218607,3.2945495,13.604066,3.5878477,15.321781,4.1050014,15.933313,4.4969187,17.099398,4.803133,16.833714
ankleboot-230,7.4216747,3.5119781,7.0994825,4.739621,8.038586,4.6090636,8.261281,6.758552,7.8729367,8.726884,8.046187,9.509746,8.006892,9.060682,6.7228765,9.0704975,6.9369736,9.836293,6.438887,9.830347
ankleboot-234,6.8311386,5.9572005,4.2263513,7.277901,6.152815,8.180024,5.832081,9.766957,5.031171,11.814655,4.0297494,11.959929,4.014395,13.155809,3.3552978,14.035025,3.399026,14.668669,3.33961,15.074474
ankleboot-238,5.5538726,6.7371387,2.8598697,7.4019284,4.972074,8.847171,4.158206,10.432381,3.2943015,12.673826,2.3436058,13.613412,2.8618376,15.231774,3.271346,16.295132,3.7232146,17.275503,4.1967087,17.38361
ankleboot-257,3.0478804,6.6369615,1.2628897,7.1275744,2.8166203,8.510577,2.1561708,10.099493,0.7326462,10.411649,1.0869685,15.24395,-0.3151025,10.227575,0.08745036,8.153255,-0.5415668,9.8343525,16.284813,-2.017254
ankleboot-265,7.752931,4.1425395,6.212087,5.794619,7.8619905,6.1732035,8.088285,7.9317346,7.208946,9.960732,6.1136723,9.123063,5.6172037,9.664372,4.7727103,10.10041,4.5347176,10.420833,3.950673,10.52167
ankleboot-267,7.6128063,4.2469893,5.564009,5.8032637,7.2449617,6.1674004,6.962346,7.929339,6.579543,9.333535,6.915562,10.218834,6.535869,10.663274,5.703074,10.892331,5.591257,11.676598,5.163001,11.670116
ankleboot-278,6.6268167,6.7794027,3.6255112,7.6829724,5.7984405,8.73652,5.9600296,10.6661825,4.182852,12.866754,2.7328486,12.107145,2.8842747,13.48965,2.5374417,14.770084,2.645354,15.822319,2.8810096,16.359138
