id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-100065,-2.6488792331215762,-1.104661145274452,-2.6683615477986833,-1.1041229907383452,-2.680101084038548,-1.1106985790987272,-2.6911132303619048,-1.1096321429628782,-2.708400483618578,-1.118370249388724,-2.734460660308086,-1.1277189042419122,-2.7383224858310427,-1.152136220972765,-2.741461416519764,-1.158839720744978,-2.7473717640635633,-1.165664539143023,-2.755926994540129,-1.1676190327209697,-2.756152897011423,-1.1658887510632092,-2.7612884702382856,-1.174065596203509,-2.7590255230593828,-1.1724164785343716,-2.765050915082593,-1.1763318547843389,-2.7702340306909563,-1.17765054613617,-2.785704064505254,-1.1804708926393939,-2.606948504717185,-1.151924225775833,-2.419476756848762,-1.1272476787945562,-2.186336073057263,-1.0144303161790356
ata-100132,-2.6488792331215665,-1.1046611452744537,-2.6683615477986833,-1.1041229907383452,-2.680101084038548,-1.1106985790987272,-2.6911132303619048,-1.1096321429628782,-2.708400483618578,-1.118370249388724,-2.734460660308086,-1.1277189042419122,-2.7383224858310427,-1.152136220972765,-2.741461416519764,-1.158839720744978,-2.7473717640635633,-1.165664539143023,-2.755926994540129,-1.1676190327209697,-2.756152897011423,-1.1658887510632092,-2.7612884702382856,-1.174065596203509,-2.7590255230593828,-1.1724164785343716,-2.765050915082593,-1.1763318547843389,-2.7702340306909563,-1.17765054613617,-2.785704064505254,-1.1804708926393939,-2.687973249725742,-1.1610783049144002,-2.083596893941021,-1.0551690553107975,-1.9576181480819579,-1.0267865172730861
ata-100648,-2.6489153566357064,-1.1023829064752082,-2.6683615477986833,-1.1041229907383452,-2.680101084038548,-1.1106985790987272,-2.6911132303619048,-1.1096321429628782,-2.708400483618578,-1.118370249388724,-2.734460660308086,-1.1277189042419122,-2.7383224858310427,-1.152136220972765,-2.741461416519764,-1.158839720744978,-2.7473717640635633,-1.165664539143023,-2.755926994540129,-1.1676190327209697,-2.756152897011423,-1.1658887510632092,-2.7612884702382856,-1.174065596203509,-2.7590255230593828,-1.1724164785343716,-2.765050915082593,-1.1763318547843389,-2.7702340306909563,-1.17765054613617,-2.785704064505254,-1.1804708926393939,-2.78740245943778,-1.1785740231293151,-2.7978198155804983,-1.1797532022089712,-2.819402734297019,-1.1872085201610287
ata-100651,-2.64891192491529,-1.1026000155968878,-2.6683615477986833,-1.1041229907383452,-2.680101084038548,-1.1106985790987272,-2.6911132303619048,-1.1096321429628782,-2.708400483618578,-1.118370249388724,-2.734460660308086,-1.1277189042419122,-2.7383224858310427,-1.152136220972765,-2.741461416519764,-1.158839720744978,-2.7473717640635633,-1.165664539143023,-2.755926994540129,-1.1676190327209697,-2.756152897011423,-1.1658887510632092,-2.7612884702382856,-1.174065596203509,-2.7590255230593828,-1.1724164785343716,-2.765050915082593,-1.1763318547843389,-2.7702340306909563,-1.17765054613617,-2.785704064505254,-1.1804708926393939,-2.78740245943778,-1.1785740231293151,-2.7978198155804983,-1.1797532022089712,-2.7110666165711357,-1.1599029450622627
ata-100652,-2.6488792331215665,-1.1046611452744406,-2.6683615477986833,-1.1041229907383452,-2.680101084038548,-1.1106985790987272,-2.6911132303619048,-1.1096321429628782,-2.708400483618578,-1.118370249388724,-2.734460660308086,-1.1277189042419122,-2.7383224858310427,-1.152136220972765,-2.741461416519764,-1.158839720744978,-2.7473717640635633,-1.165664539143023,-2.755926994540129,-1.1676190327209697,-2.756152897011423,-1.1658887510632092,-2.7612884702382856,-1.174065596203509,-2.7590255230593828,-1.1724164785343716,-2.765050915082593,-1.1763318547843389,-2.7702340306909563,-1.17765054613617,-2.785704064505254,-1.1804708926393939,-2.78740245943778,-1.1785740231293151,-2.7978198155804983,-1.1797532022089712,-2.819402734297019,-1.1872085201610287
ata-100695,-2.6488792331215665,-1.1046611452744406,-2.6683615477986833,-1.1041229907383452,-2.680101084038548,-1.1106985790987272,-2.6911132303619048,-1.1096321429628782,-2.708400483618578,-1.118370249388724,-2.734460660308086,-1.1277189042419122,-2.7383224858310427,-1.152136220972765,-2.741461416519764,-1.158839720744978,-2.7473717640635633,-1.165664539143023,-2.755926994540129,-1.1676190327209697,-2.756152897011423,-1.1658887510632092,-2.7612884702382856,-1.174065596203509,-2.7590255230593828,-1.1724164785343716,-0.5423469944081639,-0.9123048651990027,-0.5454379695478047,-0.9136538329055063,-0.5588126481018184,-0.9164534481598047,-0.5601461176413887,-0.9147596974432161,-0.5694379887424991,-0.9158953912596995,-0.6032685725172121,-0.9271531632284679
ata-100762,-2.6488792331215665,-1.1046611452744406,-2.6683615477986833,-1.1041229907383452,-2.680101084038548,-1.1106985790987272,-2.6911132303619048,-1.1096321429628782,-2.708400483618578,-1.118370249388724,-2.734460660308086,-1.1277189042419122,-2.7383224858310427,-1.152136220972765,-2.741461416519764,-1.158839720744978,-2.7473717640635633,-1.165664539143023,-2.755926994540129,-1.1676190327209697,-2.756152897011423,-1.1658887510632092,-2.7612884702382856,-1.174065596203509,-2.7590255230593828,-1.1724164785343716,-2.765050915082593,-1.1763318547843389,-2.7702340306909563,-1.17765054613617,-2.785704064505254,-1.1804708926393939,-2.78740245943778,-1.1785740231293151,-2.7978198155804983,-1.1797532022089712,-1.8761943347787642,-0.9394136764490325
ata-37653,-2.6488792331215665,-1.1046611452744406,0.4122904333337582,-0.49469321924635345,0.3263834328022183,-0.5195684479126806,0.3150827875913109,-0.5197634027395805,0.2990990341197375,-0.5286886757896148,0.27239724733543735,-0.5382851646111043,0.27041090352805003,-0.5625396303752426,0.26982358847625865,-0.5690884274642973,0.2648771867530432,-0.5758760056524967,0.25663994809765645,-0.5782893259797817,0.2553405268421734,-0.5769653673601199,0.24965990896536636,-0.5857796544400137,0.25193567176327664,-0.5842101817947678,0.2471759535610619,-0.5877123936944284,0.24143292095407057,-0.5895229093859914,0.2246981138582296,-0.5931388496032391,0.2258988141468817,-0.5912309632314484,0.21256047404704398,-0.5931155937903294,0.1875230305601333,-0.6031065149352606
ata-37655,5.264834191463256,0.4408970852226978,5.252923803441145,0.4398962576538443,5.255955606122205,0.4328896967755096,5.253065275673878,0.4361413797186426,5.236253824724125,0.4274652856256371,5.209649322577387,0.41808916949713293,4.986756401218363,0.35160194220079577,4.94271383566599,0.3363131587890113,4.936536004678281,0.32966634461315575,4.927701370630188,0.3275388083956497,4.927264001145005,0.3294042154088542,4.8307102851450665,0.3020838852325964,4.832509171426795,0.30387712872883144,4.826766407388712,0.3000343306337288,4.745134443858722,0.28257000457580506,4.728363934819312,0.2785887878944398,4.727522077575802,0.2805468899603403,4.717106089215422,0.27921471946780474,4.5343249235745136,0.23701794930195133
ata-37673,2.2418764132337134,-0.08385675936266529,2.2017606191857935,-0.08848532037588172,2.219687384768072,-0.0774381997044297,2.2107179019483114,-0.07565778757680533,2.196381560760495,-0.08420173278682475,2.168825241833489,-0.09393743764021134,2.1602645882631295,-0.1202283352174633,2.1557942898153666,-0.12734743225966894,2.1503639880466823,-0.13420579905612323,2.1417646486151045,-0.13677064508535583,2.1424618833054963,-0.13479684240069728,2.1362052603575554,-0.1432124821371279,2.1396348339278033,-0.1407393911442729,2.132297422668658,-0.14506967525318154,2.126301911165887,-0.14651724407934966,2.1084073118768965,-0.1499445781792058,2.1051390534096246,-0.1482703676077119,2.0965354240889886,-0.14938437180405556,2.0703609303944606,-0.15906401524680994
