id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
ankleboot-36,-0.61986446,-8.027891,-0.28084823,-8.528811,-1.4382825,-9.637666,-0.68289155,-10.158911,-1.0187348,-12.595495,-1.4258455,-13.741067,-1.4992265,-15.486165,0.37188622,-14.801675,-0.87369126,-16.346533,0.32550246,-15.379922
ankleboot-52,0.21459486,-8.432596,0.23953487,-9.130298,3.5228407,-1.3717014,-0.020737037,-10.670306,-0.15821958,-12.923427,-0.46577847,-14.361281,-0.24830717,-15.922646,1.2466389,-15.9224825,0.35148507,-16.734701,0.89497113,-16.505836
ankleboot-55,-1.1839529,-7.2583284,-1.1275643,-7.9043345,-1.6731957,-8.915631,-1.7703576,-9.69473,-1.961056,-11.200412,-2.758605,-12.85359,-2.2546885,-14.024917,-1.0499488,-13.909677,-2.0438647,-14.835266,-1.1329343,-14.518949
ankleboot-56,-1.6908774,-7.7917686,-0.7602291,-7.7759495,-1.5605595,-9.661339,-1.7304027,-10.327006,-0.51984257,-11.539412,-1.230288,-12.653888,-0.7220077,-13.932884,-0.92214656,-15.222753,-0.47897452,-14.807962,-0.8509948,-15.919886
ankleboot-67,-0.66984826,-7.2494416,-1.1341257,-8.149663,-1.0202086,-8.819218,-1.6541772,-9.970832,-1.5295475,-11.463643,-1.3091713,-12.21263,-1.0538266,-13.565405,-1.6232104,-14.893467,-0.8555237,-14.320737,-1.6474617,-15.45
ankleboot-80,-1.8603195,-5.699637,-2.1690893,-6.366598,-2.6590216,-6.798323,-2.9366174,-7.9505634,-3.2905054,-8.670907,-4.0562205,-10.075101,-3.3186278,-11.351502,-4.463378,-12.155937,-3.610694,-11.87896,-3.5170732,-12.107077
ankleboot-86,-1.0499945,-7.0201664,-1.3906012,-7.3470445,-1.8872887,-7.9083686,-2.583431,-8.65711,-2.6952538,-10.228046,-1.9137521,-12.629686,-2.1684406,-13.71356,-1.5082932,-14.225037,-1.9196008,-14.55062,-1.7090942,-14.695424
ankleboot-100,-1.5753821,-6.437758,-2.2460248,-5.4473643,-3.2124114,-6.682185,-3.8317132,-7.6685305,-4.2762203,-8.410841,-5.028612,-9.9760685,-5.537471,-11.238227,-5.621466,-11.507844,-5.7909684,-11.753556,-5.8312564,-11.777362
ankleboot-102,-0.92120814,-7.3817344,-1.3444374,-7.7033224,-1.5233148,-8.622372,-1.9218022,-9.627287,-1.8242769,-11.300678,-2.1941726,-12.12798,-1.7899266,-13.577267,-1.7347124,-14.125882,-1.6655018,-14.300983,-1.7698414,-14.817722
ankleboot-132,-2.6282177,-5.7878785,-2.7154894,-6.5711274,-3.5416894,-6.9011164,-4.4349523,-7.9930816,-4.4967027,-9.014466,-5.56342,-10.821196,-6.0028195,-11.841224,-6.0709767,-12.420389,-6.2693176,-12.614879,-6.300496,-12.703215
ankleboot-134,0.49950287,-7.972941,0.39119124,-9.112403,-0.36196387,-9.716876,0.17269878,-10.810835,-0.33293176,-12.527066,-0.19578171,-13.905244,0.19455057,-15.969477,0.56434095,-15.776791,0.99458927,-16.579554,0.8577318,-17.196127
ankleboot-154,-0.042915873,-7.60761,-0.7569071,-8.643064,-0.9428164,-9.0177355,-1.3399042,-10.389361,-0.8991049,-11.768074,-0.6647683,-12.835238,-0.117091894,-14.711918,-1.6496849,-15.614252,0.93583417,-15.088656,-1.7664661,-16.24343
ankleboot-158,0.40227008,-0.07951784,0.04867217,-8.964362,-0.51891875,-10.122661,-0.7459187,-10.247299,-0.13153857,-12.512208,-0.040590644,-14.800707,-0.71086395,-14.80113,0.61214507,-16.70278,-0.36927533,-15.543985,-0.2873798,-15.77268
ankleboot-172,-2.231975,-5.602065,-2.5045638,-5.455944,-3.0389953,-6.363875,-3.1336274,-7.253368,-3.263696,-8.211869,-4.8765817,-9.948359,-5.0496655,-10.954891,-4.550641,-10.820342,-5.434487,-11.804111,-5.4092083,-12.010219
ankleboot-179,-2.444677,-5.453052,-2.8955398,-5.92209,-2.8148804,-7.080575,-3.297985,-8.095697,-3.6787672,-9.04857,-4.6120477,-10.517667,-5.3123055,-11.79353,-5.021765,-12.339939,-5.2232985,-12.477354,-5.2932096,-12.582421
ankleboot-180,-1.9180223,-2.0965228,-4.7657886,-1.0857018,-4.8724003,-1.4588141,-5.278325,-2.2309883,-5.799128,-1.5865489,-6.7886124,-2.566663,-7.556178,-3.9417346,-7.959127,-4.5003834,-8.044003,-4.9358315,-8.356642,-5.2530694
ankleboot-183,-2.32441,-6.1185145,-2.6143217,-6.889759,-3.3393815,-7.194483,-4.0002127,-8.275279,-4.1995373,-9.436691,-5.337468,-11.235861,-5.3572516,-12.532472,-5.4049897,-13.178823,-5.6764746,-13.391927,-5.781499,-13.492209
ankleboot-191,-3.1937354,-4.499899,-3.669057,-4.8834276,-4.0278716,-5.225374,-4.599508,-6.2224927,-5.739526,-6.5532465,-6.750484,-8.074502,-7.2684536,-9.287991,-7.4768744,-9.738501,-7.6910324,-9.824291,-7.682704,-9.83897
ankleboot-199,-0.26674232,-7.4282856,-1.1828562,-8.980761,-0.51365805,-9.609414,-1.5573972,-10.164967,-0.9185006,-12.442002,-1.268014,-12.958527,-0.7397409,-13.883256,-0.52119255,-15.565024,-0.32808828,-14.64734,-0.75953305,-16.199442
ankleboot-209,-1.4806608,-6.2321267,-1.56479,-6.9933143,-1.895564,-7.97031,-2.5259657,-8.698537,-2.5882688,-10.131103,-2.960643,-11.492913,-2.7904549,-12.665999,-2.680965,-13.198256,-2.828389,-13.426361,-2.688755,-13.629115
ankleboot-214,-3.5190163,-5.331343,-4.2927847,-5.512949,-5.100116,-6.286718,-5.141386,-6.5599136,-6.164578,-7.4995904,-7.261277,-8.857102,-7.939784,-9.893675,-8.03136,-10.775928,-8.128114,-10.841586,-8.185095,-10.806587
ankleboot-216,1.0327785,-3.730776,-0.66689396,-8.534095,-1.1124833,-9.007862,-1.2967335,-10.397334,-1.2785165,-11.350692,-0.53380513,-12.754242,-0.52140963,-14.188789,-1.152297,-15.751514,-0.14896165,-14.881018,-1.2770953,-16.25288
ankleboot-230,-2.3374908,-4.7609982,-3.7249324,-5.427755,-4.3970413,-5.5465484,-5.011815,-6.7551446,-5.233045,-8.145937,-6.4197435,-9.429545,-7.0887976,-10.662616,-7.0236154,-11.101038,-6.9556184,-11.324837,-7.2236996,-11.238161
ankleboot-234,-1.1825298,-6.9630423,-1.2486825,-8.08263,-1.7744254,-8.397369,-2.173505,-9.302585,-2.4280646,-10.909134,-2.765398,-11.995753,-2.3680105,-13.34292,-1.9665755,-13.677684,-2.3482614,-14.163661,-1.9412067,-14.259504
ankleboot-238,-0.39171106,-7.81683,-0.69169605,-8.734812,-0.69060177,-9.50497,-0.8897241,-10.518945,-0.9703469,-12.019818,-0.98226553,-13.500564,-0.79960674,-14.720863,-0.29840273,-15.32637,-0.26905566,-15.541015,-0.35454875,-15.981368
ankleboot-257,1.0850312,-8.061669,0.84813887,-9.01556,0.6121723,-10.230053,0.67038655,-11.134665,1.0865855,-12.311991,0.79384166,-14.174652,1.0539969,1.3405126,0.12468487,-2.019821,0.82077444,-1.1084204,1.1120174,-0.30114067
ankleboot-265,-2.3309448,-5.63414,-2.844715,-6.1793885,-3.4688613,-6.864357,-4.250148,-7.9839525,-4.4420476,-9.207441,-4.663973,-10.775021,-5.5889277,-12.200122,-5.582678,-12.617071,-5.6964684,-12.816569,-5.6966825,-12.848532
ankleboot-267,-2.107474,-5.6713023,-2.0545247,-6.195656,-2.8141294,-6.581542,-3.8879116,-7.5073743,-3.9127605,-8.471787,-4.9459667,-9.7563095,-4.8105226,-11.061243,-4.8354588,-11.555296,-4.9376874,-11.800882,-4.9897313,-11.895967
ankleboot-278,-1.3162639,-7.7602234,-0.7195469,-8.168129,-1.7051146,-9.241671,-1.0354569,-9.171927,-1.1727515,-11.132594,-2.5523462,-13.174225,-2.298277,-14.583845,-0.4702046,-14.106831,-1.9012125,-15.462291,-0.60125345,-14.687428
ankleboot-318,-2.0614743,-3.2640028,-2.4623241,-1.9246786,-1.6207738,-5.6361675,-3.6731372,-2.1982055,-3.1592178,-5.855092,-4.1299,-5.9955125,-5.6428323,-4.250792,-5.875303,-4.814053,-6.089162,-5.0446496,-6.184513,-5.1328297
ankleboot-332,-2.3654182,-2.3558483,-3.15954,-4.1838484,-3.1431243,-5.1836,-4.9597273,-2.4007568,-4.8756027,-2.9821873,-5.600355,-3.5789819,-6.626708,-4.035428,-6.573514,-4.5988255,-6.7535596,-5.0588465,-7.2235255,-5.5136757
ankleboot-344,-1.7672822,-6.3075395,-2.0047388,-7.4381614,-2.3057337,-8.100428,-2.7655425,-9.087425,-3.0661118,-10.3422165,-3.5818396,-11.888004,-3.3110213,-13.266023,-3.2821684,-13.8982725,-3.3756585,-14.073105,-3.4646475,-14.358554
ankleboot-346,-0.9116514,-7.43599,-0.93857545,-8.218453,-1.4194704,-8.86152,-1.7201315,-9.601288,-1.5444949,-11.324234,-1.9861623,-12.902759,-1.7671903,-14.20161,-0.915623,-14.430588,-1.4345804,-15.046199,-1.0457095,-14.943939
ankleboot-350,-0.96712995,-6.533879,-1.5098917,-6.9714723,-1.4709188,-7.3787127,-1.6755161,-7.9401493,-2.2666175,-9.847283,-2.3397944,-11.116224,-2.1322906,-12.098932,-2.1616774,-12.656213,-2.2238183,-12.749337,-2.2807384,-13.082616
ankleboot-359,-0.5246555,-8.040144,0.042091064,-8.4800415,-1.1087854,-9.631862,-0.9448879,-10.360262,-0.694948,-12.181025,-1.0940938,-13.923512,-0.90960366,-15.445608,0.014041454,-15.420821,-0.18894194,-16.054138,0.11352249,-16.163864
ankleboot-369,-5.469665,0.20388633,-6.625861,0.06506838,-5.526761,0.56663775,-5.923223,0.7364008,-3.6838272,-1.1129652,-6.8479776,0.1517744,-6.670982,-1.6561794,-7.468143,-0.7487021,-7.324462,-1.1786301,-7.2009716,-1.6481967
