id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,0.23123380905470758,1.0577817137820547,2.8018388927503692,-0.3395987030838991,4.208347514458278,-1.0990194491054648,5.0494832160154495,-1.4417476022877933,5.62374910180247,-1.5599154863043656,6.061682620586915,-1.6317242199319693,6.4143944512138376,-1.6375828998787165,6.7073587520255895,-1.6248851291422817,6.96258351796796,-1.589925463683514,7.185679496518083,-1.5717864817005196,7.381504052648916,-1.5523169476270775,7.553957606552526,-1.521845580135469,7.708893084820511,-1.4940616854168387,7.852409687674158,-1.4608944189589088,7.985313311941502,-1.4295663952493924,8.110053601923076,-1.404104672601198,8.228605308960836,-1.3701044299327712,8.340142062938112,-1.3349998530670941,8.443581655281577,-1.307424314971501,8.542523621405756,-1.2487357175367482,8.63399675161979,-1.1803839308431745,8.720601300944292,-1.102865277716919,8.80223917836741,-1.0322147604369682,8.878981934884271,-0.9334964432627787,8.95128478471953,-0.8512764255818643,9.02059873982742,-0.7640490968351957,9.08653000700959,-0.6642272534266742,9.148425507823005,-0.5527665296400175,9.205692829434893,-0.43338843190294296,9.257772244097923,-0.30310244375861917,9.307746440526289,-0.1833272125789277,9.354028066306416,-0.06060360853110926,9.398375080859886,0.059248962638694336,9.435328517079398,0.20741377050847562,9.473007779716346,0.344284374345353,9.511485142306464,0.47531587309619516,9.552289759171535,0.5941339127975996,9.591450039433214,0.7165196791864578,9.630322651509513,0.8381236005884238,9.666854040012199,0.9631047131033144
d0.95lr0.1-1,0.22685863016672655,0.3173917903087865,2.8297211193173197,-0.34010070267333825,4.239033401116177,-0.9004542694200788,5.073754323528975,-1.0959537207695513,5.642230580634915,-1.164927273717198,6.072388716319644,-1.1938423621943266,6.4156853602363375,-1.1934149881847484,6.7053824381758815,-1.1948995518291967,6.963395915291599,-1.1953968956867682,7.190303639612061,-1.1988560403855684,7.388912468488105,-1.191872092021741,7.563510030093506,-1.1816091697321653,7.720192979430382,-1.1658061950663807,7.866791235560102,-1.1600301573646474,8.002811704302099,-1.159012807580714,8.129119711134951,-1.1429860605146662,8.24698640424352,-1.1240228207422498,8.356866881277634,-1.1000271964561084,8.459623392559646,-1.0725502874110555,8.555648931720416,-1.037740140361921,8.64354761390229,-0.9909746192031293,8.726296165333357,-0.9359140864264183,8.804633653258772,-0.8632303673031155,8.878168492124635,-0.7838824577992494,8.946943660857086,-0.6949658062013393,9.012774865959697,-0.6012212033238256,9.075682936629066,-0.4993578565817529,9.135552651959893,-0.39340521441463006,9.190815852889312,-0.2817991375328953,9.241116843404766,-0.16256319421562987,9.286830685447127,-0.034450689065388035,9.328665916950593,0.09715986301535069,9.366199744164701,0.2362457230407099,9.401674733816375,0.3735413275001356,9.436795675758184,0.5073253967305797,9.473326420753967,0.6347337315039164,9.51005786907826,0.7599792058668955,9.54847546892046,0.8767393550473372,9.588947650341344,0.9846627678866166,9.626474951766456,1.0966802190306553
d0.95lr0.1-2,1.7148160353451807,-0.9103258031731065,2.8232172172121555,-0.34935684830031144,4.239634116970135,-0.8937747789197724,5.073625064862993,-1.0860412050710853,5.643002285449222,-1.1398804314841113,6.073078160401993,-1.181956046258667,6.4174576327737345,-1.2050513861248517,6.707200468295952,-1.2049234952267875,6.964850195873491,-1.2035682081058907,7.190730174720568,-1.2027024949082448,7.389024045477537,-1.1985295535998368,7.562655628963034,-1.177914898625233,7.719537742035074,-1.1561740226828152,7.866210758117111,-1.1429061113886876,8.002556472050527,-1.1375698004062147,8.128857117365712,-1.1313737788856426,8.246713381498475,-1.1157740063964379,8.356705052971707,-1.0944586083044165,8.459274678346281,-1.0638229862007202,8.555080028730776,-1.0303195479253047,8.643061355100746,-0.9863465462705003,8.726027929012833,-0.9333998821222945,8.804636761637433,-0.8634797473807954,8.877772072140964,-0.7825296697332176,8.946389096120535,-0.6917880819146364,9.01171937990045,-0.5948708837344956,9.074023620027342,-0.48949316139115734,9.133223204785834,-0.3806593619462673,9.188096610116443,-0.26829352580692495,9.238070999293848,-0.1476777723393225,9.283660177788033,-0.01918425151412634,9.324915995654342,0.11464234410150234,9.361837192261133,0.255879263554094,9.397105653842281,0.3924741007350079,9.432481496199514,0.5234688621520406,9.468031005323816,0.6528920316197043,9.504662833126146,0.7766278514871401,9.540431034515535,0.9007353434036158,9.577794909508873,1.017155653089693,9.617349255661885,1.122520693773766
d0.95lr0.1-3,-0.7307985180352697,0.30172430050774984,2.839693956760248,-0.3319249298286712,4.238606863789234,-0.8900806485186671,5.073528316931016,-1.0818522124893064,5.642272212169308,-1.1273272592055041,6.072720050247848,-1.1686456192539185,6.415312326385945,-1.175039328827221,6.7048426754658745,-1.1808499794337477,6.962616997109162,-1.1775826052030876,7.189504135357022,-1.1834011448117732,7.388379968416255,-1.184356687495215,7.5625219634823235,-1.173868474459418,7.719687099022272,-1.1560680413614466,7.866363315957152,-1.1465191879054812,8.002425048833652,-1.1415820450452725,8.128722719536707,-1.1340515859857174,8.24644780309212,-1.117900108905151,8.356407641439976,-1.0924838081235075,8.458939961794094,-1.0608994364443398,8.554622351604126,-1.026085394458396,8.642823354733302,-0.9822309116365793,8.725521270314903,-0.9265290761143227,8.80386950596957,-0.8551865253115044,8.877356820147696,-0.7761325942277192,8.9461058443307,-0.6854371746880312,9.01125332700932,-0.5868493680630312,9.074110863587673,-0.48537890176990367,9.133664290034934,-0.3793989129173534,9.187710673304723,-0.2623207657355803,9.23671765493073,-0.13846169606450942,9.28143112627249,-0.0074897414044454635,9.322060533194605,0.12782930946364807,9.360539447618867,0.26130938462584186,9.398859717475872,0.38597207910952314,9.436179979286775,0.5105804464956037,9.473661138065374,0.6342786265496281,9.512590281099511,0.7516465539685402,9.552777684477544,0.8622814680842386,9.593556826892687,0.9692606816766621,9.632302826219995,1.0790767936198904
d0.95lr0.1-4,-0.7706504243717062,-0.10131282201200613,2.8335150909256113,-0.32951566643127916,4.238221587514672,-0.8900339608240794,5.074556580016667,-1.0826446547079498,5.641861556991456,-1.1543824147053765,6.072036527220364,-1.1794963020592404,6.416691785467419,-1.1970616696563725,6.705928868545648,-1.193975504398409,6.963605755337335,-1.1934168716937987,7.190711609904869,-1.1978817658307475,7.389031799965498,-1.1932534980763305,7.563008663136617,-1.1794914352787516,7.720362448013792,-1.1610404625776398,7.867006926878986,-1.1535969671240696,8.00323065797675,-1.1481838843175427,8.12931451213664,-1.1434221782579879,8.247261828113901,-1.1285805331825203,8.357119253451472,-1.1015780425720443,8.459686892910877,-1.0734544314624195,8.555395457311237,-1.038661374306071,8.643343769307503,-0.9910955827625016,8.725925474730563,-0.9322391384253611,8.804205768654185,-0.8596159222168334,8.877106061929151,-0.7761957523912743,8.945559602546266,-0.6848974406595607,9.010466483183196,-0.5855687060897584,9.073496075342018,-0.4850892840824354,9.132999407197827,-0.3776055895987492,9.187755498446828,-0.2654275428476838,9.237608504654652,-0.14499751774449005,9.284439415064028,-0.022751887014427576,9.327106214262937,0.10471812347094757,9.366800096765191,0.2343508933564348,9.404473446363511,0.3634683537812738,9.440077736205575,0.49583145080071245,9.47650018390144,0.6242558669838641,9.513661259858532,0.7482029248457607,9.551546620996449,0.86735807968422,9.590751541120449,0.9795423126457532,9.629376716590329,1.0890101012612654
d0.95lr0.1-5,-0.10118740100817589,0.3148898627075365,2.8307813477132133,-0.33884941457230894,4.237396439502459,-0.8936287911763526,5.072745876978682,-1.0891939706243925,5.642566912831436,-1.139954490047197,6.07236923759164,-1.1619713393302842,6.416800250475722,-1.180291492895625,6.7062514373830515,-1.1958849824376445,6.964057838866519,-1.1985642882473404,7.190352052991544,-1.1982945242392924,7.388954710085605,-1.1959215717654996,7.5636485248321526,-1.1927730160301293,7.720772266032332,-1.170672129883575,7.8674458416776325,-1.167205093069213,8.002860692481306,-1.1600502920145115,8.129203230175177,-1.150524289782082,8.24725598646738,-1.1357360006503145,8.356882827942409,-1.107396940219228,8.459487610955279,-1.0768318343687044,8.555492655869203,-1.0379459499330546,8.643389551727862,-0.9874559742528166,8.725716406814204,-0.929050621398387,8.803768219641793,-0.8547212078732594,8.87666890436412,-0.7703396593488543,8.945272422776956,-0.6792690015339605,9.01009603187106,-0.5792787159996683,9.072511049707257,-0.4773499460671605,9.132108063047584,-0.3725496703166446,9.186380395320331,-0.2580287559019514,9.237212379762438,-0.14226978987651223,9.283261752331294,-0.016080059356781425,9.324426276273956,0.11815002545495182,9.362093372800263,0.25538368700515723,9.399428501621658,0.3836195569045532,9.435003085277337,0.5144202734151562,9.472128595190402,0.6392184776740905,9.5091134959505,0.7626243959709532,9.547818373841729,0.8782929883338008,9.58728443822107,0.9896688535480199,9.62598068809603,1.098835743408839
d0.95lr0.1-6,-0.32206433839898935,0.17227150527914786,2.838092135557618,-0.33093245329372023,4.238040016908737,-0.8928909930859614,5.073118991151292,-1.0901612208950022,5.641060120913874,-1.1338475693502261,6.071495845544287,-1.149678620636185,6.415456539147078,-1.1630731283628704,6.706412631010907,-1.188383376564633,6.964525620821147,-1.1978320052084943,7.191189738103963,-1.198808579015161,7.389696207373751,-1.1991815665545966,7.563932046759608,-1.1899927323486077,7.7206687935548475,-1.1704326219488683,7.8670129406533515,-1.168779871567733,8.00253223058003,-1.1569786698275286,8.128849560527255,-1.14595178506978,8.246573939862941,-1.1240234214532947,8.35633951924946,-1.0978947758455229,8.459287620752287,-1.071980273423239,8.554952110272794,-1.033736381246312,8.642439319521683,-0.9820383971802729,8.725035144056053,-0.923294549075274,8.803126578778055,-0.8498460463000027,8.876580408852428,-0.7708382104922815,8.945828023102726,-0.6859468104303821,9.01156747733394,-0.5911847628618316,9.074748084490661,-0.4922026312821626,9.134347475668914,-0.38625988490773466,9.189189425566926,-0.2736583100125697,9.238709480066223,-0.15112902982219495,9.284527548900833,-0.023760659804138218,9.327450304174771,0.10265648997926066,9.366527555502138,0.23514181148483543,9.403417792024221,0.366943742903311,9.438699276537147,0.5002302372786439,9.474107323877366,0.6318127576962125,9.51002598477328,0.7596617549517627,9.547946741441468,0.8783683815031667,9.585649471799506,0.9943447295403559,9.621918992332787,1.109754844582841
d0.95lr0.1-7,1.1885386294600178,0.2990360600306725,2.82001348537037,-0.33461744585251374,4.238439416106151,-0.8902478488801724,5.074062538982986,-1.0941093430999531,5.642115820423826,-1.1430826456343703,6.0718731536404675,-1.1550205359751788,6.416054260600338,-1.1757200558995198,6.706825908095521,-1.196120650400762,6.964133415926513,-1.1923005491791978,7.190507516801824,-1.193637682532829,7.388816260295613,-1.1892153662095013,7.562870701419901,-1.1756384494488676,7.720167029549728,-1.1609555862075798,7.867051791215521,-1.1601536619499322,8.003095941129235,-1.152964853017812,8.129364901048529,-1.1451935272770901,8.24726080283552,-1.1289178632270742,8.356962099630488,-1.1036371829247575,8.459566687343775,-1.075486911544893,8.555407423419979,-1.0389371155405211,8.643438031718487,-0.9920361424548746,8.72615582849853,-0.9340111840834796,8.804565315449256,-0.8624423333670587,8.878316918129679,-0.785736122877284,8.947087595565057,-0.6959599509666936,9.01279963182996,-0.6003606582068423,9.075855798483675,-0.4998312722311008,9.13573409914787,-0.39493762810615246,9.190193008922774,-0.27993927472696684,9.239825727691713,-0.1564901777625727,9.284921357016266,-0.02495736924420051,9.326524251659627,0.10743068373683216,9.366633613843721,0.2352152240425167,9.404219082622722,0.36408111224586814,9.440967529226896,0.49196542025700657,9.477726303561596,0.6192034491269547,9.514855258590293,0.7431887266958797,9.551825970955194,0.8649010091311106,9.587085951485694,0.9893137625150747,9.622281239346597,1.108595622498368
d0.95lr0.1-8,-0.8155086695361203,-0.9888414404478956,2.8426468655681583,-0.33820596682148757,4.2401887024254155,-0.8900623028660934,5.073863228138621,-1.08824144580627,5.6414159371169506,-1.1369394668519448,6.071827216647547,-1.1475214123895217,6.416074667629451,-1.171027888708191,6.7067618664292095,-1.1866167142772115,6.964716963489385,-1.1929865404826905,7.1918054348286615,-1.2018472628875314,7.390321128257599,-1.2070752718600286,7.563988462565764,-1.1977668553223557,7.720378584444024,-1.1749159040818304,7.866765810769877,-1.1633887901366315,8.002887554500836,-1.161464169219645,8.129242918532073,-1.1498517172208491,8.247355935295221,-1.134348980482548,8.357466182014571,-1.112966847676903,8.459969174643193,-1.0823847391559822,8.555793414095099,-1.047425748643661,8.6436639122009,-0.9987341484539847,8.726060989567,-0.9364281537478084,8.80438238431154,-0.8639037828169454,8.87776475721416,-0.7817613126421642,8.946523104565758,-0.6921912435520579,9.011286192960153,-0.5909224819429446,9.07370524240711,-0.4856280218181826,9.133242344039148,-0.3788676672493661,9.18789302964339,-0.26633345569516403,9.236245726047953,-0.13786464989639668,9.281276745314678,-0.007273505224835144,9.322330190861157,0.12680349160652923,9.35939504517497,0.26646395974477516,9.394918919867962,0.4010297986524651,9.430795028742951,0.529861101100612,9.468238403861426,0.6526781369848799,9.506803986621968,0.7707812186574706,9.546890095802283,0.8817738699570675,9.585858289983012,0.9939976856687003,9.623611116636352,1.1055095167557345
d0.95lr0.1-9,1.3777209858691577,-1.284372088382949,2.8308512212589814,-0.3329533937191986,4.237788687952653,-0.9039485855145147,5.073784781827902,-1.113924682588977,5.641698396687209,-1.166668184358179,6.070617310869787,-1.1754285438370167,6.415335581136774,-1.1737039313473532,6.7050840108189504,-1.1805807422728363,6.963239903881619,-1.1850763503809516,7.19040537761346,-1.1972175357909849,7.388759344130643,-1.1920162060987132,7.5627824555420915,-1.1774116508840797,7.719777122629915,-1.1583292862844567,7.866349513970087,-1.1461957036359964,8.002667057405338,-1.1428122946294246,8.129100290358704,-1.1438412187209126,8.247334371900726,-1.1333111408643148,8.357144967165508,-1.1058395777108834,8.459472001016962,-1.0786747801592271,8.555240620442946,-1.0430707672454242,8.643327899882602,-0.9951914331793548,8.725919643916024,-0.9365221481288201,8.804572024006998,-0.8663399190568907,8.878375519565164,-0.7887091699161011,8.947428867734747,-0.6995434958829947,9.012535000968024,-0.5990057805629866,9.075198144143814,-0.4951654501405836,9.135434230638463,-0.393247559931364,9.1904239358556,-0.2810675745850679,9.240359831666305,-0.1592314402064897,9.286593629939476,-0.03289263257287545,9.327689661126227,0.10285548353437317,9.366364833067076,0.23669032311485988,9.403093329315764,0.3687567022707013,9.439187521677368,0.49931331622463704,9.47503045979066,0.6291157036761261,9.513637943541546,0.7476205363894152,9.553170143004838,0.860878687966353,9.592875759682345,0.9717699329069961,9.631552940530435,1.0818818877394678
