id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1
d0.95lr0.1-0,-9.840583832494389,9.74581433330493,-62.74725704978185,-1.2761577633481025,-113.65015030479611,-21.585503270788408,-137.9940140672179,-73.38264698578095,-146.02297551119784,-141.7067286393755,-145.0560549669724,-214.04707194655114,-136.05742566071328,-285.51088054772293,-115.98189682778298,-347.69062892310785,-74.18988838286108,-403.11466058260004,-35.205293034365525,-465.07951820762906,10.313443832585444,-533.2724154932117,58.0237822186351,-590.0285719213617,101.9394604547279,-642.2579531976538,154.03667257080156,-684.4943806179873,212.95828984304922,-714.4961767007719,263.90445148592664,-750.3499219631074,320.77363632167413,-769.8162997767754,379.6059649200949,-781.9863559808016,427.38290260568925,-819.6038085550824,487.48045581843803,-816.7735364096026,551.4532215522352,-779.5264147815053,612.3531006518831,-777.0123243299189,667.930684275259,-778.0078130876617,728.6614797272518,-749.514265598178,785.003866788638,-757.0262488027664,839.9258459001718,-762.260526686012,890.096909720393,-757.83898823193,942.932924616028,-762.8522402519451,996.3797146225269,-759.9918555530888,1046.2550490908231,-761.0417010529163,1090.9258787427134,-770.6877810341164,1132.8901861273796,-773.224852810545,1174.9641496699699,-785.3049488338277,1217.5414978599408,-768.7622816083023,1258.8362121432315,-754.2088855919047,1301.5028929586795,-724.4865560764601,1343.3798638205064,-698.3527652508728,1380.3735328944047,-678.3778523377564,1422.7540941633533,-661.1525864929491,1458.141001622733,-653.039943712445
d0.95lr0.1-1,-11.870910463772844,3.983834877670267,-6.889779514695732,-53.17464591208863,16.76981570858353,-137.62514940802436,58.46011048360605,-218.38899267780107,99.07626399964633,-303.4157571597433,143.1376754145199,-375.0348311926889,199.94352509074736,-419.60292720742405,258.1295250885703,-466.0970241571331,314.0480581956134,-511.0605009345501,367.7076156525807,-556.8053298230201,423.6419077511786,-599.7769727088444,472.76697307386866,-656.7159181372099,525.8983396875499,-665.2485255243176,574.4911734946604,-691.2550668138681,624.8933894939292,-717.1873981059006,681.5816108873948,-726.3943963825992,736.3489757474009,-738.031945128777,786.69458561231,-752.160978501444,835.2243089374339,-762.4469452301007,879.6538998884486,-775.6655418597054,926.0025531170694,-774.7746180106167,968.6134868098428,-768.3990334919615,1019.315499882169,-751.2378257012008,1062.3476328676377,-754.1382974177079,1103.2449487367762,-725.9701996220207,1139.3994907120516,-728.0373966905307,1182.242622311157,-715.3687785105783,1223.5054677491544,-706.8568131181459,1263.8405901549495,-708.898702796896,1301.782056676869,-706.49185519019,1344.6685243291806,-685.8256215066904,1386.4396181374043,-663.6682106163697,1427.8961165266421,-622.4427347984816,1465.797196328075,-591.1660111360284,1503.0808509369022,-571.4636653118672,1534.7336744946301,-556.3631774970409,1570.8763020444885,-539.7938655884313,1604.9997292769337,-526.4877635293966,1632.7126067053564,-523.8597538710258,1664.5397704103282,-498.1257359531421
d0.95lr0.1-2,-6.665200317487177,1.8373617106048652,-4.5160573706201745,-50.207793357134,23.62203494341125,-136.4407437551475,65.65520906480015,-212.43194617167165,110.17043834900147,-304.0450341569083,151.19034875778198,-382.24975554789887,191.81296225912106,-451.3244390205353,244.77773158488515,-506.95374061764153,300.23983384186386,-547.9424399143626,362.34810585559705,-559.3389856150762,418.2417460817788,-589.0102352402033,479.35170149461266,-604.1969460064681,536.4925083585805,-624.903362429551,589.1474124848376,-645.9595206381076,647.49661918904,-671.3403943024755,695.5366272522493,-686.801201692723,746.6923439547896,-692.8215436184615,792.0180857669721,-715.2744826031034,843.2575839658633,-710.5684398891799,889.787958111976,-722.9614037652855,933.4970092694061,-738.1181167904084,970.2162411274453,-743.4154495084925,1015.2352085527416,-741.7051458422617,1060.012122115945,-707.9532415522808,1105.8684747084362,-694.6396500250075,1144.561039676639,-685.2765341167304,1187.9686584038345,-669.5040834892427,1232.1430129490886,-656.4673486463311,1270.236104092953,-656.3883284153281,1308.9153332546637,-644.6193030664136,1344.5395875550582,-617.3542575270536,1379.7915610413186,-592.1083158063997,1422.287985720497,-553.5612992360377,1463.9506123347398,-525.50163185953,1505.9590258143228,-513.0434901288681,1546.6696445020157,-502.07155138301675,1583.6200117015833,-490.2675221701875,1617.3154156808682,-459.41128385009586,1647.6854169603575,-446.6347481481373,1671.8136845082065,-442.8632981816605
d0.95lr0.1-3,1.6603784580925947,6.91368546781902,2.697282656830012,-51.94462105908132,34.63319311562469,-121.29540239301478,75.7395592507913,-202.603115048787,123.82015056269213,-286.6098623393613,164.03686394630597,-370.46840254960296,221.7209631037935,-410.7739795609884,278.7233646868372,-452.52336024646837,336.76928231465615,-495.22892029615565,390.5950821127582,-531.8292919896692,439.98156452273884,-581.8778920103399,490.92722364135716,-615.5266492557821,541.2357640782907,-643.6553619804738,592.761139825547,-669.7391982831144,649.3608223468283,-682.4084690680223,699.7220581728254,-691.6284760223313,749.7377475035103,-690.8804773258355,797.9763307596339,-704.1248618828826,851.6236867357193,-703.4169592159164,900.953411635481,-712.1056195716149,939.5118851597442,-721.8063011455962,983.6658746907755,-722.6294675698339,1032.2277664770197,-717.1378382945858,1073.886168655532,-715.550958023652,1119.744957556899,-720.4511874341478,1163.5377695336751,-719.1299823009987,1203.937396950084,-716.1897289618569,1244.535694105991,-700.561956495156,1286.2979700792193,-677.9717885492427,1327.349906780793,-649.6321513188458,1367.8649595939155,-615.8833320677888,1409.1270122624205,-589.5751577666877,1448.5890283138128,-579.1573298422284,1483.2300961432577,-584.8301511591719,1516.524149448222,-586.9245380248697,1548.3275985443997,-587.2326470976377,1576.1679093473167,-585.1797938038087,1599.0946734336596,-573.3566773791831,1620.3217443785202,-567.6421743252706,1644.2667251174275,-555.9751972491258
d0.95lr0.1-4,-4.578260874275628,9.264896226530366,-4.186167945515862,-53.675030994998785,29.433256978055535,-127.15787074045771,67.29478382899966,-218.07359586842372,106.78998317922353,-288.864793643651,154.4839162755249,-362.65602964637554,196.2562576577356,-436.25658765598956,257.17097354386163,-476.7507764627464,317.8332980209618,-511.7321792219701,369.23746800828627,-564.8345057430607,426.43607178251284,-598.2984612342243,480.95294025790594,-631.5798222525749,529.9658051254819,-669.1579681796953,578.5305936779789,-693.0333474686475,632.9658255158522,-719.3498228444348,680.9442527748358,-736.1708261598159,727.995996464855,-750.5860352327229,780.3967457140045,-749.742867230195,831.1224206460487,-755.768129083362,878.0260044620445,-751.906443185084,924.2938376141946,-746.7478677121092,971.8397800984101,-729.4688827329668,1022.9188400026135,-717.0642381248551,1073.0542895856563,-695.3010816250495,1118.345023683145,-686.9449158370774,1161.3602994042758,-682.6485134981016,1199.065105322142,-690.7118381834364,1241.5173868906397,-682.332724184249,1282.8028504248366,-675.5769355721665,1321.7316074456999,-657.545867585636,1354.1161127794674,-653.9427367144813,1392.1988015138675,-646.2713845781109,1429.8345215667227,-640.6531517352547,1458.836873543102,-630.8825651498041,1494.23897411363,-601.3081600294261,1525.6912373569344,-579.3526314500275,1562.5089297651605,-554.2709024426755,1599.1705940614852,-538.6511546190252,1632.9791905744974,-527.0869482267176,1663.469875044614,-523.0464352813658
d0.95lr0.1-5,1.2045338397568344,15.787889767182131,6.334349019926371,-41.67989797723292,36.4548558805187,-115.76357578499004,76.836177060333,-196.20050678128194,116.79525964037296,-293.0006561611261,167.1493107203661,-365.5819149018326,212.83916624628804,-442.89901606465656,266.8007166742831,-482.0167731052005,319.65411599034036,-524.2008980171262,375.891844458376,-549.0854391009242,427.22235053587144,-593.3124914282545,464.2413132684314,-647.6940454005955,516.9400111499431,-686.1335122809356,556.84922702983,-715.1053714834723,614.4379810024149,-703.2687660595109,664.474463868138,-716.5662915473432,706.7142113780131,-725.3185076748613,761.198999281956,-700.4737189312502,815.2387078951957,-705.0228180337824,867.0812028450405,-713.7911955353136,918.9099334209095,-718.801073062479,970.6013338726684,-699.3285430317304,1023.768932695134,-678.1026173740306,1076.1844707614016,-669.9479376769202,1120.7977157243552,-675.706427477646,1162.2132226051929,-669.1367117609954,1199.93984986892,-657.1841464226817,1239.1083657388785,-652.0032442318795,1280.3773479647975,-638.4167743943648,1317.1772210133931,-645.5843430378058,1355.14364976918,-634.0741594178497,1396.2548474870307,-621.3353534212267,1440.4910284324249,-595.2732715646515,1479.5434884536216,-588.7513120016501,1518.6365655323193,-568.214610027943,1548.648141827546,-564.6697642883677,1583.8668723388148,-540.5617601010669,1614.2247811302848,-523.5087317650522,1646.715367302131,-514.729325130076,1677.8612021741842,-505.6572920785224
d0.95lr0.1-6,-0.17504624022225812,3.826280976464938,0.9474193311387609,-55.02106324098048,32.009242663360475,-124.37219262520445,71.61597363597846,-205.64939628202086,122.70892570844424,-276.4164212059771,172.66352261051333,-355.27935450305426,222.71328959514537,-424.0490103224836,265.2648800665528,-497.269371319927,313.9475788623475,-543.7774640337591,368.0945833858676,-586.2336288301105,420.07052902775274,-626.642497741459,468.91168280864747,-671.3842942987766,522.1015965285175,-686.7839137017297,562.2410299656635,-702.086375839875,625.1994331752084,-691.0560298093562,676.6114731943433,-704.8820779425844,734.773612676192,-686.2441622064617,786.8299096424774,-690.6333132746046,832.6705990956232,-722.6963799219209,885.4051751715077,-720.0567464921179,939.3856166490169,-687.6572266215504,987.9572028437652,-688.8582068815127,1036.342548701656,-671.4057918689322,1080.3076814824356,-681.0890660880926,1118.6702511843828,-700.4688558219988,1155.2450500782359,-712.7361413460849,1191.5872660636344,-707.6857935670266,1234.375208900543,-698.8991585313577,1274.246937712051,-695.4502370408268,1309.897970773437,-662.8165719925637,1344.7580135157991,-637.6738771615918,1377.8681725273514,-629.7275388469375,1412.6255358529197,-611.3657249440429,1445.7997039931163,-591.5966349074064,1484.6838280320073,-567.5560036913311,1523.688727093004,-546.1568287932872,1563.7928767394308,-524.3106340179716,1601.8178632877557,-512.3546937959737,1635.9762599776961,-487.08008151918807,1670.4891831205096,-459.53048692003534
d0.95lr0.1-7,0.8411963021270878,7.862259044468766,-0.3962717739708097,-44.07506564492349,29.64269402089602,-122.31187477633343,67.40724652133461,-210.9712006275392,115.99170861999039,-289.19352444293446,168.78573076958475,-358.1131788001062,213.23573538216792,-430.3383945545115,252.81470834129428,-497.3572422692549,313.0465330261968,-529.0113225217199,371.0762209149175,-558.1729324789483,428.32741041299107,-587.7769123116381,482.97422350803674,-620.6376678842562,533.3090254086347,-659.2248573552837,575.8266352982286,-698.968393692787,629.4205046433667,-723.2999234214931,677.0801771701757,-733.559684373085,727.9468970177367,-744.0207465149088,780.6701344692359,-744.9689383364296,827.8032087323431,-741.9484819315032,877.0139255146881,-749.3758165844793,924.8035809819108,-755.7789034420405,972.5896263231283,-743.8090312516485,1018.3190190578862,-733.6860553381954,1054.9537435359737,-740.7924014368534,1097.6989005935504,-715.1152438850544,1139.8497481089441,-722.43924994133,1181.3147632576113,-720.8910596091442,1220.493764960059,-715.7167904731441,1259.3259153657748,-691.8001760823117,1298.5151266201733,-670.925243731848,1343.4238316793112,-645.6618986726911,1384.4996745932472,-629.1273167889158,1415.1770483378298,-625.1128848282247,1448.030304634155,-618.532479340777,1479.4510511355143,-611.8555645975787,1510.1355653971057,-589.879224064,1545.6744726664763,-563.160952051211,1580.7170897393214,-526.3800535918037,1616.6623033413919,-483.9780406946214,1653.1323637690755,-448.9796340187428
d0.95lr0.1-8,-8.565696871633378,0.8388005997940109,-5.402348627403043,-65.48719096487382,20.488985820777074,-140.5949312607646,63.30869005128796,-217.99142428893288,113.81964237667435,-286.79534167874743,163.34438618536035,-366.15973232548265,210.5288666739626,-438.64458696085575,257.8621339561184,-508.97497857183987,311.2491169228058,-554.8737153612763,359.3598294578691,-604.043132225959,407.39554627673226,-647.2100344807232,458.35081728869153,-666.8080755379266,515.8573421773916,-662.487978978535,567.9937892114897,-681.3942918235979,615.9290502332819,-719.4795761667102,667.2954800436797,-739.9932777108336,717.8781708065702,-766.1814830664241,763.4419789668204,-795.5930155641163,815.2100503251116,-775.218101604386,861.7780685626354,-777.8129467905279,910.1215422907461,-765.5472410640522,961.0564425593371,-720.0729172251596,1008.7980223882986,-692.0169388262698,1055.3285963831863,-690.8407100286024,1101.421650900207,-688.4618137918001,1148.7227186469088,-675.7120623172508,1191.1066245790364,-667.6100688512402,1231.7993949671559,-660.289927647796,1268.6100920801834,-647.1538494321896,1313.348707442353,-605.4244397717173,1354.5983325643076,-588.080784178523,1395.2935771117252,-575.4100174675798,1438.5466903582342,-555.4308395942378,1477.7909984423563,-529.475811499879,1515.7041235546542,-520.1981546234832,1547.7827388491748,-524.3739624566056,1576.8594023018788,-521.1181935789093,1600.7185489759074,-513.8363714144278,1634.6599357398838,-494.4697377051834,1668.3381073016922,-474.4804676435073
d0.95lr0.1-9,-0.25834487714686816,9.22720154170961,-0.21067226255075866,-48.73647325797995,27.208741707672296,-120.07794711942232,57.113840399149936,-211.84781590884077,104.59833369150175,-285.0226830530998,164.36615313106523,-330.1707993036284,216.74765063392593,-412.31625861841815,273.6158494646187,-461.1589939941639,328.23126449463456,-508.3763653730101,374.33844474835246,-553.3992896845775,429.0713048079276,-583.3942281405608,483.1750359922262,-613.8852485970929,537.3091314111927,-635.4408191606742,591.394662338896,-652.5801569233057,645.5475812954309,-689.911928819768,683.4351674352422,-728.8514732274103,719.9343466523499,-758.3474505951032,772.0786146420866,-749.4292597289786,821.462724989056,-735.8147194676769,868.2861431096469,-731.8745969746653,912.5704078471409,-727.4765746568182,962.5895405604899,-712.3091968570336,1006.8353042234436,-707.8293255921474,1047.286314784,-726.4983118850854,1093.3877064911057,-725.2044373695984,1139.0024898670501,-699.20910729744,1185.9932348875063,-690.2983440272478,1225.7629168230774,-700.8988988159045,1265.9699282412334,-699.9457927462552,1305.201775523277,-690.7500924024209,1342.0222450737876,-679.1714313577512,1383.3983573676035,-649.4432473472781,1426.1290964382483,-626.1900390004548,1465.3038249077877,-611.3901655973016,1498.9463759354621,-598.7009302479904,1531.1823036079657,-573.6685479079655,1555.1090369649205,-565.1745637211209,1583.0184426735877,-559.5018796427562,1614.1206012739124,-548.6456974530411,1645.0865709656139,-536.6418857880047
