id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-100065,0.7361110447507552,3.778541984318774,0.9593922865832951,4.30354448928689,1.116928411715037,4.776671082810687,1.257686783373155,5.248889983289927,1.430655271938738,5.660103278768701,1.5887215796349565,6.014721861192345,1.7630061461078692,6.33049161034702,1.9348556714241234,6.570445509619245,2.052624377665175,6.8299867164823125,2.2249694910428692,7.089578971173644,2.2901428642765285,7.331326144933276,2.4510272099637853,7.553905069836297,2.6013257436000066,7.743697839357357,2.8243863492736283,7.905085865341097,3.0141971688328373,8.110282323645661,3.2909487537278976,8.207687236906532,4.496997495696363,6.443513709223986,4.881011081762735,5.306857632989223,5.385086329409638,3.8051774158485276
ata-100132,0.7367988228685853,3.736541559919389,0.9594024617366412,4.2961325814799025,1.1166698004161926,4.773033111272694,1.2572764579720592,5.2470356793053865,1.4303783496584452,5.659405199530038,1.588563507448578,6.014475716166006,1.762945590754299,6.330423890949761,1.9348259677613715,6.57041695201235,2.052601779732028,6.829968420311947,2.2249537477540176,7.08956799676182,2.290134668126721,7.331320962393872,2.4510236286155402,7.553902962402341,2.601324471359634,7.743696986555986,2.8243861732416526,7.9050857432922035,3.0141971593330656,8.110282317141724,3.2909487531890447,8.20768723642701,4.079381961572023,7.227211636578039,4.7966832795959835,5.564078938201516,6.378874326532505,4.354905902710063
ata-100648,0.7442029453456581,3.7785967180732385,0.9615079300554993,4.303590516457516,1.1185630504974886,4.77677658439392,1.2589911233018385,5.249038631420525,1.4314062999094443,5.66019266743703,1.5890890102458792,6.014779407016949,1.7631334647603,6.330516685864789,1.9349139413792207,6.570459833606887,2.052665138545165,6.829999579563905,2.22499665831565,7.089588202577893,2.290156317049068,7.331331522584395,2.451032972834713,7.553907446046633,2.6013277320204957,7.743698900349295,2.8243866215414744,7.905086021415635,3.014197183118483,8.110282332544308,3.2909487545264122,8.20768723757521,3.386278118008102,8.388028493201586,3.459770909661641,8.506267520928676,4.256355346510017,8.140732135703074
ata-100651,0.7370015485409972,3.778548064594576,0.9596249020345667,4.30354957753323,1.1171081043877251,4.776682702574353,1.2578301472781372,5.248906344637196,1.4307378230012067,5.660113118480808,1.588761968209068,6.014728192561912,1.7630201415467004,6.33049436839702,1.9348620767983653,6.57044708481731,2.0526288583846055,6.829988130812798,2.224972477486619,7.089579986133782,2.2901443431217134,7.331326736151953,2.451027843471531,7.553905331071354,2.6013259621866394,7.743697955997595,2.824386379204037,7.9050858824990575,3.0141971704032677,8.110282324623912,3.29094875381568,8.20768723698004,3.3862781179712274,8.388028493179675,3.459770909659982,8.506267520927768,5.18167584979508,7.50757962651902
ata-100652,0.7345764440191089,3.7785315074588746,0.9589915683284324,4.303535714158589,1.116618886632961,4.7766510576509775,1.2574398492617853,5.248861790228447,1.4305130823421064,5.660086322661731,1.5886520117797607,6.014710952440036,1.7629820392711226,6.330486858764888,1.9348446382637334,6.570442796021994,2.052616659669083,6.829984280129143,2.224964346906537,7.089577222815208,2.290140316967328,7.331325126526157,2.451026118745656,7.5539046198473105,2.601325367083531,7.743697638440894,2.824386297718322,7.905085835786022,3.0141971661277585,8.110282321960602,3.2909487535766946,8.207687236779911,3.386278117958828,8.388028493172305,3.4597709096594222,8.506267520927464,4.25635534650999,8.14073213570305
ata-100695,0.746492827744596,3.7407656773985667,0.9619507565039361,4.296924147419474,1.1186656905636239,4.773522332582209,1.2588899813378573,5.247400003505413,1.431311717769381,5.659582813575054,1.5890224408362736,6.014569762568941,1.7631051995250662,6.330460917502226,1.934899215426731,6.570437088453518,2.0526532001179194,6.829985766538222,2.224988088066865,7.089580229542386,2.2901517129807405,7.331327967119691,2.451030937315398,7.55390603926262,2.6013269968167436,7.74369835154961,0.6259673314708376,8.022072693201325,0.016998952605341767,7.8918961526490685,-0.30199237884155267,7.54440480876999,-0.4749394178097887,7.165023545405919,-0.523803250179303,6.737483363557795,-0.34007307418360655,6.629244021962685
ata-100762,0.7460915171128384,3.7786093538645003,0.9620021908015783,4.303601192808854,1.1189450264884202,4.776801174455303,1.2592959637339955,5.249073305698628,1.4315818116893873,5.6602135153156325,1.5891748721320493,6.014792837371006,1.7631632157297872,6.33052254055755,1.9349275572793936,6.570463178865174,2.0526746629796695,6.83000258426109,2.225003006302725,7.089590359117191,2.2901594604385447,7.33133277895449,2.451034319384323,7.553908001211731,2.6013281966304285,7.743699148241859,2.824386685158788,7.905086057881551,3.0141971864564003,8.11028233462347,3.290948754712988,8.207687237731445,3.386278118017783,8.388028493207335,3.4597709096620757,8.506267520928915,2.4077870180035017,9.265050029632441
ata-37653,0.7464176294494604,3.778611528080581,0.025557724863647505,1.225716426700121,0.02620602013231316,1.2255853625840005,0.0416489200996151,1.3751251367807662,0.023534952764228585,1.6546589893098917,-0.1383883460041517,1.9272476541132162,-0.2866915176642292,2.1132389846856015,-0.377773248915467,2.1737916042465293,-0.4454679222510711,2.3091785666661697,-0.5571693624236476,2.4992676896591197,-0.6148282736304587,2.650786159265071,-0.7400368458409837,2.787418908800069,-0.8000024004086416,2.932858016647496,-0.9026081504374539,3.0451253862684973,-1.0345884539514663,3.167125277888355,-1.1319867001366495,3.3450609713682575,-1.2655604344697662,3.5249359806521103,-1.3092209264584866,3.679444518190121,-1.3854775366264533,3.8514602870991657
ata-37655,-2.897193816670295,1.457183331298002,-3.64228043752407,2.221882756071892,-4.279724089699083,2.729633889757877,-4.8424114881238545,3.0886966078995615,-5.324257071520465,3.344746795874182,-5.7513494766749345,3.5623474286324655,-6.095573633712144,3.7057227396963426,-6.420170877961537,3.854480842797252,-6.712469649953078,3.9950093343277664,-7.019045028798553,4.123547029529329,-7.311851502637575,4.265055511508964,-7.591320078129205,4.342491454849122,-7.875286951355589,4.3930409344836185,-8.11366863775775,4.432053624594494,-8.267317155539171,4.476973048484061,-8.452554414980556,4.531229365144805,-8.665118592121155,4.649569431485014,-8.871872367649507,4.775019745013994,-8.951863945960637,4.884103731969668
ata-37673,-2.1322616234777447,1.2353749542621393,-2.6105812633103294,1.626220142126315,-3.216300803006497,2.191453985902005,-3.7508912647619495,2.479604230414089,-4.181448518632415,2.667904084943728,-4.543117109531615,2.825089113208836,-4.869278811543253,2.9470131716931873,-5.11724381463854,3.0257922374523902,-5.355664818024557,3.1342975834996802,-5.553803986789475,3.2760908763778653,-5.753357796223602,3.5423170310985452,-5.8790123649866235,3.799830230016748,-6.042083953189279,3.897535684462295,-6.233443686918158,3.952844278980664,-6.395175526146291,4.061669893724036,-6.507197299678197,4.300784955744165,-6.620091026370984,4.511979917056373,-6.749983170862038,4.6060521689168805,-6.865925996079548,4.755755561140573
