id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
ankleboot-36,-7.796277619208573,-2.1739552207501185,-7.866760301358795,-2.295082483210989,-7.814197111849872,-2.2797172916327533,-7.774612124770433,-2.4675387980809766,-7.699471258330924,-2.4717698240447383,-7.650897339437736,-2.4713140189588687,-7.755891011165502,-2.4647425277048782,-7.746292732072355,-2.480370408439314,-7.753123314882054,-2.5216664883428552,-7.78143128177398,-2.5022468758106275
ankleboot-52,-7.183649842490309,-2.397483558536514,-7.184375810549238,-2.424128727401031,-6.9829790544425245,-2.413847562179369,-6.938852759455155,-2.496148066714627,-6.954142471200872,-2.516725110723672,-7.009614746602342,-2.5829873193087844,-6.964157941689095,-2.560645436629981,-6.993691405704396,-2.622520566898059,-6.984454682849236,-2.6122456745815468,-6.988202413567646,-2.6174013024853493
ankleboot-55,-8.805921261240444,-1.326437895653491,-8.62454365765845,-1.4925068761284768,-8.679863336274227,-1.4502425149284812,-8.60404572019851,-1.5399521109314636,-8.550507596634441,-1.5636153898119725,-8.614154212450911,-1.5638679213281244,-8.529973647989843,-1.6210093064472353,-8.513979607439989,-1.6344648257184222,-8.582117270316218,-1.6044071874967503,-8.580857218862402,-1.608335760200838
ankleboot-56,-7.442184344869762,-0.9512846187447919,-8.274664226262766,-1.2998891295635828,-7.516964080084547,-1.3885542719737611,-7.618125312998066,-1.4536068588791295,-7.217319033291395,-1.676999709140891,-7.421603341389226,-1.3935444628654257,-7.33773930449437,-1.5134527879458772,-7.346902647510944,-1.4477818263104687,-7.312594728602325,-1.4749607175294093,-7.322754685625408,-1.4673248506291385
ankleboot-67,-8.36820508116305,-1.3289330665515762,-8.181914206459068,-1.5254081836372702,-7.934608722799098,-1.6131463994108592,-8.11376966729272,-1.4870399064691469,-7.921666256567557,-1.5970329545114295,-7.8952221504221125,-1.5844147337367054,-7.956177685177208,-1.5948834350638088,-7.989268600073295,-1.5889954533504418,-7.984817082787558,-1.607905702109556,-7.971634724543836,-1.621148209901146
ankleboot-80,-9.656264304862566,-0.10552334229304068,-9.986552604079924,-0.06277642879857835,-9.866193994460081,0.020168311189122805,-9.829887426619273,-0.034136374655372656,-9.752362402718369,0.0016329723092611361,-9.722085322981119,-0.031510051969982404,-9.876462847218761,-0.01620749897745865,-9.883681227712946,0.004576375716639403,-9.932226768148798,0.03667139040568849,-9.9451264008225,0.04983508309419291
ankleboot-86,-8.816277256589839,-1.2789898984423884,-8.749138378366778,-1.2965703865574099,-8.82166647689741,-1.2726951369494592,-8.713290063679793,-1.3314648267058298,-8.776062422427485,-1.334654714625626,-8.727949352250018,-1.2890704082671167,-8.763810980501322,-1.321231045998225,-8.692869627975229,-1.3732248399689804,-8.757822972116708,-1.3501879185473933,-8.771017151489064,-1.3508024650049135
ankleboot-100,-10.110055436805911,0.22313629351370298,-10.161112484727338,0.1971505061762379,-10.626606682914417,0.44992582491869426,-10.42409484592464,0.5819193921704205,-10.4273425233059,0.47643418267822546,-10.394288365727238,0.5522494260145693,-10.54266802210089,0.5509510320519897,-10.516464053544153,0.5393165086471444,-10.541686025574608,0.5470367693848951,-10.558032099535756,0.5589703189174768
ankleboot-102,-8.600118050143616,-1.3553885853567673,-8.642837767814722,-1.3726992399897247,-8.589568743998008,-1.4348120248287042,-8.585481042884298,-1.3832218208053848,-8.517399056484779,-1.430852322092071,-8.447819531771444,-1.4227334244228047,-8.393149250149502,-1.501588190993834,-8.456407252590525,-1.4702806929400585,-8.480543092652036,-1.4790567655856464,-8.46918404552254,-1.4926125316688421
ankleboot-132,-10.30858136568202,0.305558193168785,-10.403225040012504,0.20788263272320218,-10.546766401636242,0.3303910785064569,-10.633978985743711,0.3163748171165002,-10.598920841964405,0.4282380458992172,-10.704152697014242,0.390451911275015,-10.685320250961109,0.44137988851925003,-10.742677321225864,0.5175187300108317,-10.775849670557474,0.48251440372783744,-10.774154604307494,0.47098161312488335
