id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
ata-100065,-2.0576942402908407,-1.8321175493772432,-2.413524557572318,-2.193369734235253,-2.7203932055237363,-2.495753652549364,-2.987645035223512,-2.8303485071319905,-3.249046276695754,-3.1117251253073235,-3.4677322134910185,-3.334437815659071,-3.675435865114588,-3.526510921148218,-3.8679990486186413,-3.679928066128196,-4.030783609686638,-3.8596925452288,-4.251453984606047,-4.005521317267868,-4.372605141597358,-4.1689242464448855,-4.573050302837095,-4.272958429687516,-4.784448224775973,-4.3530867644446705,-4.924832181672124,-4.323799108065178,-5.115154939498438,-4.39424068489315,-5.357356419260982,-4.365953204824917,-5.551783148638342,-2.3527249455008015,-5.266069552344399,-1.442158903427719,-5.00953589828352,0.2951446068214296
ata-100132,-2.040328449059115,-1.8376001908047346,-2.4088057555246305,-2.1946215729581415,-2.716906098043846,-2.4965050662975625,-2.9851992680172907,-2.830750145030755,-3.2479527305777594,-3.111911620367243,-3.4673569570577416,-3.3345098734700827,-3.6753379380886626,-3.5265280300898647,-3.867964966244882,-3.6799343316355286,-4.030765641652562,-3.8596952431713984,-4.251445840688872,-4.005522797755173,-4.372602424586106,-4.168924668990939,-4.5730495253614025,-4.272958566633951,-4.784448049082018,-4.353086797660232,-4.924832166946674,-4.323799112860654,-5.11515493898827,-4.394240685088787,-5.357356419242912,-4.3659532048319365,-5.385475219698905,-3.344320957643869,-5.159030488845298,-1.362076406072134,-6.230204935611658,-0.6266575684542803
ata-100648,-2.0579050802754657,-1.8675783004541409,-2.413428030293063,-2.20107650396152,-2.720250413557495,-2.500142814625854,-2.987489209375037,-2.8324768762894124,-3.2489270020817553,-3.112433020331076,-3.4676780476098323,-3.3346382224125573,-3.675419910746077,-3.5265487406034586,-3.8679928819037706,-3.6799385209741233,-4.030780234993831,-3.8596963833289952,-4.251452348653838,-4.005522715702355,-4.372604579935597,-4.168924559489165,-4.57305013691605,-4.272958499887736,-4.784448186530994,-4.35308677733513,-4.924832178410005,-4.323799109620497,-5.115154939383632,-4.394240684952993,-5.357356419256872,-4.3659532048269645,-5.50413452569463,-4.473533756724546,-5.594705612093115,-4.5199389362119025,-6.141853476317698,-3.9842993782528344
ata-100651,-2.0579050794709586,-1.8675782998898716,-2.4134280300788786,-2.2010765038419495,-2.720250413401027,-2.5001428145595392,-2.9874892092667107,-2.8324768762589874,-3.2489270020344927,-3.1124330203233805,-3.4676780475939184,-3.3346382224112583,-3.6754199107419656,-3.5265487406033746,-3.867992881902355,-3.6799385209741717,-4.030780234993085,-3.8596963833290294,-4.2514523486535,-4.005522715702389,-4.372604579935483,-4.1689245594891755,-4.573050136916019,-4.272958499887739,-4.784448186530985,-4.353086777335132,-4.9248321784100035,-4.323799109620499,-5.115154939383632,-4.394240684952993,-5.357356419256872,-4.3659532048269645,-5.50413452569463,-4.473533756724546,-5.594705612093115,-4.5199389362119025,-6.725956211286484,-3.127861240104226
ata-100652,-2.057554208086328,-1.8146312578979158,-2.413552387185173,-2.189614597186317,-2.720447993525974,-2.493619914911151,-2.987710707798232,-2.829314211329672,-3.2490998428566895,-3.111381307564277,-3.467757043770545,-3.3343405671063673,-3.6754432307846128,-3.526492583471889,-3.868001911005856,-3.6799230031441286,-4.030785178899076,-3.8596906881730293,-4.251454747624925,-4.005520642668807,-4.372605403882446,-4.168924095805368,-4.573050380421618,-4.272958396078702,-4.784448242673626,-4.353086758306198,-4.924832183199772,-4.323799107327742,-5.115154939552234,-4.3942406848648226,-5.357356419262904,-4.365953204823948,-5.504134525694816,-4.473533756724506,-5.594705612093122,-4.5199389362119025,-6.141853476317698,-3.9842993782528344
ata-100695,-2.0237378993109543,-1.8446964391327139,-2.404285509051687,-2.196225253154405,-2.713561432741562,-2.497454659007669,-2.9828500887590237,-2.83124466008453,-3.246899201001507,-3.1121262924577233,-3.466994684430454,-3.3345890594132697,-3.6752433005237064,-3.5265463326356126,-3.8679319971534754,-3.679940862700903,-4.0307482542423765,-3.859698021921106,-4.251437954532116,-4.005524286891852,-4.3725997927717435,-4.168925089662853,-4.57304877200222,-4.272958701397546,-4.784447878800072,-4.353086830137897,-2.8365184995546366,-4.945878895786102,-2.0899138504583528,-4.786575132546754,-1.4864995492739772,-4.338664925629183,-1.0545034834357647,-4.071767042938686,-0.7479943020918739,-4.014940266058069,-0.7091155497059903,-4.26746808554857
ata-100762,-2.057905080258814,-1.8675783000394464,-2.4134280302905244,-2.2010765038711906,-2.7202504135564776,-2.50014281457439,-2.9874892093749836,-2.832476876264486,-3.2489270020823184,-3.112433020322826,-3.4676780476101805,-3.334638222410237,-3.6754199107461916,-3.526548740603024,-3.8679928819038185,-3.6799385209740056,-4.030780234993855,-3.859696383328951,-4.251452348653849,-4.005522715702337,-4.372604579935601,-4.168924559489162,-4.57305013691605,-4.272958499887735,-4.784448186530994,-4.35308677733513,-4.924832178410005,-4.323799109620497,-5.115154939383632,-4.394240684952993,-5.357356419256872,-4.3659532048269645,-5.50413452569463,-4.473533756724546,-5.594705612093115,-4.5199389362119025,-4.551552043887221,-5.1231004497708446
ata-37653,-2.057905074457098,-1.8675782982024387,0.4329229324842106,-1.0584235589060782,0.5867639822949768,-1.1097689804028232,0.653001838004916,-1.1463274893621236,0.6659305865346399,-1.345441443174482,0.7910030967766193,-1.4810470022747668,0.8880285912695927,-1.5895542927418522,1.0272271727706945,-1.5852037821089682,1.1367391622092071,-1.614695682129025,1.2514875902582852,-1.6974372000702922,1.3262070243015494,-1.7645599043547249,1.4476943501396016,-1.8643665063548254,1.4964592793413074,-1.9522254690305176,1.5942785482660617,-2.0219981476434112,1.6754204628803686,-2.124737760694939,1.6922449291961723,-2.2712771996285013,1.7541215110586914,-2.384429919942697,1.7238570943414278,-2.430382611807189,1.6917085921785302,-2.5168577673848977
ata-37655,0.720761709852324,-3.445939661953224,1.2769456279237568,-3.902635605741074,1.5932804742364295,-4.363233724665559,1.8627439708441915,-4.804992169913337,2.224569110922266,-5.175591222154334,2.5562649713299637,-5.493073390684764,2.7795566373436236,-5.710317816094963,2.959786478648214,-5.941676089690439,3.13710831722588,-6.16526166959771,3.349911989059248,-6.432720480540162,3.5723531143974836,-6.7061234778913414,3.852279044198993,-6.900970776072645,4.135053349663219,-7.069811473031767,4.345795370089965,-7.246409377428327,4.510139261124588,-7.36105551946387,4.671358295568556,-7.527257497375023,4.831648531676623,-7.67341776384311,5.002916192150206,-7.808458440305374,5.190724509420612,-7.7790773522032906
ata-37673,1.196378707261393,-2.804399029420793,1.508238991655658,-3.027882368804434,1.7215730602822186,-3.302176119386473,1.868227117962913,-3.5311427427272175,2.0480110495984656,-3.7727193101247654,2.2184596011850872,-3.945363051491412,2.3498659728243005,-4.124818007596223,2.4768506588642576,-4.186753517455381,2.6442210562524497,-4.291343920111756,2.780945044794787,-4.343130173705426,2.89893489532299,-4.520952501506931,3.0162783122436654,-4.62804579150409,3.17636733386373,-4.64695341336544,3.275477201939094,-4.687277339311228,3.373554261688515,-4.724336989398483,3.4880026365761454,-4.833235231519938,3.569441267023746,-4.944686998051593,3.7351565141799603,-4.964515562939904,3.9052841128233418,-5.028297076525447
